"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"472";"3172";"10";"3172";"0";"0";"0";"2656";"0";"26560";"397";"0";"3970"
"Random";"Minimal";"Minimal";"203";"137301";"22";"126524";"0";"0";"0";"1262";"0";"12620";"1";"0";"10"
"Random";"Minimal";"Maximum";"284";"83561";"17";"81895";"0";"0";"0";"1554";"0";"15540";"2";"0";"20"
"Random";"Minimal";"Median";"322";"61454";"14";"57834";"0";"0";"0";"787";"0";"7870";"1";"0";"10"
"Random";"Maximum";"Minimal";"249";"106279";"19";"104169";"0";"0";"0";"2140";"0";"21400";"4";"0";"40"
"Random";"Maximum";"Maximum";"357";"66361";"12";"66361";"0";"0";"0";"1840";"0";"18400";"3";"0";"30"
"Random";"Maximum";"Median";"266";"120275";"18";"120275";"0";"0";"0";"2590";"0";"25900";"9";"0";"90"
"Random";"Median";"Minimal";"277";"87164";"17";"84176";"0";"0";"0";"984";"0";"9840";"1";"0";"10"
"Random";"Median";"Maximum";"355";"53679";"11";"53679";"0";"0";"0";"1580";"0";"15800";"5";"0";"50"
"Random";"Median";"Median";"295";"88252";"16";"87422";"0";"0";"0";"1195";"0";"11950";"1";"0";"10"
"Greedy";"Minimal";"Minimal";"127";"61075";"34";"0";"0";"0";"0";"2";"0";"20";"1";"1";"20"
"Greedy";"Minimal";"Maximum";"127";"61075";"37";"0";"0";"0";"0";"3";"0";"30";"1";"1";"20"
"Greedy";"Minimal";"Median";"127";"61075";"42";"0";"0";"0";"0";"2";"0";"20";"1";"1";"20"
"Greedy";"Maximum";"Minimal";"127";"61075";"36";"0";"0";"0";"0";"3";"0";"30";"1";"1";"20"
"Greedy";"Maximum";"Maximum";"126";"61436";"34";"12";"0";"0";"0";"130";"0";"1300";"2";"0";"20"
"Greedy";"Maximum";"Median";"249";"106279";"20";"104169";"0";"0";"0";"2140";"0";"21400";"4";"0";"40"
"Greedy";"Median";"Minimal";"127";"61075";"37";"0";"0";"0";"0";"2";"0";"20";"1";"1";"20"
"Greedy";"Median";"Maximum";"126";"61436";"36";"10";"0";"0";"0";"82";"0";"820";"1";"1";"20"
"Greedy";"Median";"Median";"125";"61805";"35";"32";"0";"0";"0";"103";"0";"1030";"5";"0";"50"
"Bipartite";"Minimal";"Minimal";"127";"61075";"37";"0";"0";"0";"0";"2";"0";"20";"1";"1";"20"
"Bipartite";"Minimal";"Maximum";"315";"172559";"22";"171614";"0";"0";"0";"125741";"0";"1257410";"5";"0";"50"
"Bipartite";"Minimal";"Median";"368";"111796";"19";"110155";"0";"0";"0";"124771";"0";"1247710";"2";"0";"20"
"Bipartite";"Maximum";"Minimal";"271";"228025";"27";"226816";"0";"0";"0";"126198";"0";"1261980";"7";"0";"70"
"Bipartite";"Maximum";"Maximum";"349";"157960";"21";"157960";"0";"0";"0";"127122";"0";"1271220";"3";"0";"30"
"Bipartite";"Maximum";"Median";"466";"9900";"10";"9900";"0";"0";"0";"124739";"0";"1247390";"4";"0";"40"
"Bipartite";"Median";"Minimal";"364";"116129";"18";"114219";"0";"0";"0";"124765";"0";"1247650";"1";"0";"10"
"Bipartite";"Median";"Maximum";"466";"9900";"10";"9900";"0";"0";"0";"124736";"0";"1247360";"8";"0";"80"
"Bipartite";"Median";"Median";"359";"125628";"19";"125268";"0";"0";"0";"125001";"0";"1250010";"2";"0";"20"
