"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"0";"0";"0.1";"1";"80";"13124";"4";"669";"50";"1647";"0";"135";"1";"1351";"3";"11";"41"
"0";"0";"0.4";"1";"79";"13883";"4";"746";"56";"1899";"0";"147";"1";"1474";"3";"3";"42"
"0";"0";"0.7";"1";"81";"12175";"3";"597";"14";"1274";"0";"129";"1";"1297";"1";"2";"24"
"0";"0";"1.0";"1";"81";"12590";"3";"616";"11";"1398";"0";"134";"0";"1340";"3";"3";"60"
"0";"0";"1.3";"1";"80";"13112";"4";"677";"21";"1514";"0";"135";"0";"1350";"2";"2";"46"
"0";"0";"1.6";"1";"80";"13112";"4";"677";"21";"1514";"0";"135";"0";"1350";"2";"2";"52"
"0";"0";"1.9";"1";"80";"13112";"4";"677";"21";"1514";"0";"135";"0";"1350";"2";"2";"58"
"0";"0";"2.2";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"2";"2";"64"
"0";"0";"2.5";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"4";"4";"140"
"0";"0";"2.8";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"5";"5";"190"
"0";"0";"3.1";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"5";"5";"205"
"0";"0";"3.4";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"5";"5";"220"
"0";"0";"3.7";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"4";"4";"188"
"0";"0";"4.0";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"1";"1";"50"
"0";"0";"4.3";"1";"82";"11478";"3";"532";"4";"1016";"0";"119";"0";"1190";"4";"4";"212"
"0";"0";"4.6";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"4";"4";"224"
"0";"0";"4.9";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"5";"5";"295"
"0";"0";"5.2";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"2";"2";"124"
"0";"0";"5.5";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"2";"2";"130"
"0";"0";"5.8";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"1";"1";"68"
"0";"0";"6.1";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"4";"4";"284"
"0";"0";"6.4";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"2";"2";"148"
"0";"0";"6.7";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"4";"4";"308"
"0";"0";"7.0";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"1";"1";"80"
"0";"0";"7.3";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"2";"2";"166"
"0";"0";"7.6";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"1";"1";"86"
"0";"0";"7.9";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"5";"5";"445"
"0";"0";"8.2";"1";"82";"11478";"3";"532";"4";"1016";"0";"119";"0";"1190";"4";"4";"368"
"0";"0";"8.5";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"1";"1";"95"
"0";"0";"8.8";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"5";"5";"490"
"0";"0";"9.1";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"2";"2";"202"
"0";"0";"9.4";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"2";"2";"208"
"0";"0";"9.7";"1";"82";"11478";"2";"532";"4";"1016";"0";"119";"0";"1190";"2";"2";"214"
"0";"1";"dynamic";"1";"82";"12011";"3";"548";"3";"1168";"0";"120";"0";"1200";"6";"6";"156"
"0";"1";"0.1";"1";"80";"12617";"3";"665";"87";"1410";"0";"136";"0";"1360";"2";"2";"22"
"0";"1";"0.4";"1";"80";"12979";"4";"664";"103";"1580";"0";"134";"0";"1340";"2";"2";"28"
"0";"1";"0.7";"1";"80";"13838";"4";"662";"84";"1886";"0";"141";"0";"1410";"2";"2";"34"
"0";"1";"1.0";"1";"80";"13496";"4";"693";"15";"1670";"0";"140";"0";"1400";"4";"4";"80"
"0";"1";"1.3";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"4";"4";"92"
"0";"1";"1.6";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"4";"4";"104"
"0";"1";"1.9";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"6";"6";"174"
"0";"1";"2.2";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"4";"4";"128"
"0";"1";"2.5";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"4";"4";"140"
"0";"1";"2.8";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"4";"4";"152"
"0";"1";"3.1";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"4";"4";"164"
"0";"1";"3.4";"1";"84";"10747";"3";"422";"1";"792";"0";"106";"0";"1060";"3";"3";"132"
"0";"1";"3.7";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"3";"3";"141"
"0";"1";"4.0";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"6";"6";"300"
"0";"1";"4.3";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"4";"4";"212"
"0";"1";"4.6";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"4";"4";"224"
"0";"1";"4.9";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"4";"4";"236"
"0";"1";"5.2";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"3";"3";"186"
"0";"1";"5.5";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"3";"3";"195"
"0";"1";"5.8";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"4";"4";"272"
"0";"1";"6.1";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"3";"3";"213"
"0";"1";"6.4";"1";"84";"10747";"3";"422";"1";"792";"0";"106";"0";"1060";"4";"4";"296"
"0";"1";"6.7";"1";"84";"10747";"3";"422";"1";"792";"0";"106";"0";"1060";"2";"2";"154"
"0";"1";"7.0";"1";"84";"10747";"3";"422";"1";"792";"0";"106";"0";"1060";"2";"2";"160"
"0";"1";"7.3";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"3";"3";"249"
"0";"1";"7.6";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"3";"3";"258"
"0";"1";"7.9";"1";"84";"10747";"2";"422";"1";"792";"0";"106";"0";"1060";"3";"3";"267"
"0";"1";"8.2";"1";"84";"10747";"3";"422";"1";"792";"0";"106";"0";"1060";"2";"2";"184"
"0";"1";"8.5";"1";"84";"10747";"3";"422";"1";"792";"0";"106";"0";"1060";"3";"3";"285"
"0";"1";"8.8";"1";"84";"10747";"3";"422";"1";"792";"0";"106";"0";"1060";"3";"3";"294"
"0";"1";"9.1";"1";"84";"10747";"3";"422";"1";"792";"0";"106";"0";"1060";"2";"2";"202"
"0";"1";"9.4";"1";"84";"10747";"3";"422";"1";"792";"0";"106";"0";"1060";"2";"2";"208"
"0";"1";"9.7";"1";"84";"10747";"3";"422";"1";"792";"0";"106";"0";"1060";"3";"3";"321"
"1";"0";"0.1";"1";"81";"12175";"3";"597";"14";"1274";"0";"129";"1";"1291";"1";"4";"14"
"1";"0";"0.4";"1";"80";"13002";"4";"669";"34";"1574";"0";"135";"1";"1354";"2";"4";"36"
"1";"0";"0.7";"1";"81";"12170";"3";"596";"16";"1270";"4";"128";"1";"1287";"2";"2";"34"
"1";"0";"1.0";"1";"81";"12590";"4";"616";"11";"1398";"0";"134";"0";"1340";"5";"5";"100"
"1";"0";"1.3";"1";"82";"11841";"4";"537";"16";"1130";"14";"118";"1";"1193";"3";"3";"69"
"1";"0";"1.6";"1";"82";"11841";"4";"537";"16";"1130";"14";"118";"1";"1196";"3";"3";"78"
"1";"0";"1.9";"1";"82";"11841";"4";"537";"16";"1130";"14";"118";"1";"1199";"2";"2";"58"
"1";"0";"2.2";"1";"82";"11562";"3";"538";"2";"1028";"35";"115";"1";"1172";"2";"2";"64"
"1";"0";"2.5";"1";"82";"11562";"3";"538";"2";"1028";"35";"115";"1";"1175";"2";"2";"70"
"1";"0";"2.8";"1";"82";"11562";"4";"538";"2";"1028";"35";"115";"1";"1178";"5";"5";"190"
"1";"0";"3.1";"1";"83";"10901";"3";"482";"5";"787";"69";"118";"0";"1180";"3";"3";"123"
"1";"0";"3.4";"1";"83";"10901";"3";"482";"5";"787";"69";"118";"0";"1180";"6";"6";"264"
"1";"0";"3.7";"1";"83";"10901";"3";"482";"5";"787";"69";"118";"0";"1180";"6";"6";"282"
"1";"0";"4.0";"1";"83";"10901";"3";"482";"5";"787";"69";"118";"0";"1180";"6";"6";"300"
"1";"0";"4.3";"1";"83";"10901";"3";"482";"5";"787";"69";"118";"0";"1180";"4";"4";"212"
"1";"0";"4.6";"1";"83";"10901";"3";"482";"5";"787";"69";"118";"0";"1180";"6";"6";"336"
"1";"0";"4.9";"1";"83";"10901";"3";"482";"5";"787";"69";"118";"0";"1180";"6";"6";"354"
"1";"0";"5.2";"1";"83";"10901";"3";"482";"5";"787";"69";"118";"0";"1180";"4";"4";"248"
"1";"0";"5.5";"1";"83";"10901";"2";"482";"5";"787";"69";"118";"0";"1180";"5";"5";"325"
"1";"0";"5.8";"1";"83";"10901";"2";"482";"5";"787";"69";"118";"0";"1180";"5";"5";"340"
"1";"0";"6.1";"1";"83";"10901";"2";"482";"5";"787";"69";"118";"0";"1180";"4";"4";"284"
"1";"0";"6.4";"1";"83";"10901";"3";"482";"5";"787";"69";"118";"0";"1180";"4";"4";"296"
"1";"0";"6.7";"1";"83";"10901";"3";"482";"5";"787";"69";"118";"0";"1180";"4";"4";"308"
"1";"0";"7.0";"1";"83";"10901";"2";"482";"5";"787";"69";"118";"0";"1180";"4";"4";"320"
"1";"0";"7.3";"1";"83";"10901";"3";"482";"5";"787";"69";"118";"0";"1180";"4";"4";"332"
"1";"0";"7.6";"1";"83";"10901";"2";"482";"5";"787";"69";"118";"0";"1180";"5";"5";"430"
"1";"0";"7.9";"1";"83";"10901";"2";"482";"5";"787";"69";"118";"0";"1180";"5";"5";"445"
"1";"0";"8.2";"1";"83";"10901";"2";"482";"5";"787";"69";"118";"0";"1180";"4";"4";"368"
"1";"0";"8.5";"1";"83";"10901";"3";"482";"5";"787";"69";"118";"0";"1180";"5";"5";"475"
"1";"0";"8.8";"1";"83";"10901";"3";"482";"5";"787";"69";"118";"0";"1180";"4";"4";"392"
"1";"0";"9.1";"1";"83";"10901";"3";"482";"5";"787";"69";"118";"0";"1180";"5";"5";"505"
"1";"0";"9.4";"1";"83";"10901";"2";"482";"5";"787";"69";"118";"0";"1180";"5";"5";"520"
"1";"0";"9.7";"1";"83";"10901";"2";"482";"5";"787";"69";"118";"0";"1180";"4";"4";"428"
