"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"119";"1093";"10";"1093";"0";"0";"0";"3547";"0";"35470";"1443";"0";"14430"
"Random";"Minimal";"Minimal";"113";"7965";"11";"7965";"0";"0";"0";"1886";"0";"18860";"6";"0";"60"
"Random";"Minimal";"Maximum";"107";"16051";"11";"16051";"0";"0";"0";"2259";"0";"22590";"30";"0";"300"
"Random";"Minimal";"Median";"104";"19813";"11";"19813";"0";"0";"0";"2191";"0";"21910";"13";"0";"130"
"Random";"Maximum";"Minimal";"104";"20445";"11";"20445";"0";"0";"0";"2403";"0";"24030";"28";"0";"280"
"Random";"Maximum";"Maximum";"103";"23417";"11";"23417";"0";"0";"0";"2752";"0";"27520";"25";"0";"250"
"Random";"Maximum";"Median";"106";"17987";"11";"17987";"0";"0";"0";"2445";"0";"24450";"47";"0";"470"
"Random";"Median";"Minimal";"113";"8015";"11";"8015";"0";"0";"0";"1903";"0";"19030";"19";"0";"190"
"Random";"Median";"Maximum";"98";"31223";"11";"31223";"0";"0";"0";"2899";"0";"28990";"17";"0";"170"
"Random";"Median";"Median";"102";"23110";"11";"23110";"0";"0";"0";"2374";"0";"23740";"25";"0";"250"
"Greedy";"Minimal";"Minimal";"64";"1596";"6";"0";"0";"0";"0";"104";"0";"1040";"26";"26";"520"
"Greedy";"Minimal";"Maximum";"63";"1708";"6";"56";"0";"0";"0";"224";"0";"2240";"21";"21";"420"
"Greedy";"Minimal";"Median";"64";"1596";"6";"0";"0";"0";"0";"104";"0";"1040";"6";"6";"120"
"Greedy";"Maximum";"Minimal";"61";"2134";"7";"347";"0";"5";"0";"448";"0";"4480";"17";"17";"340"
"Greedy";"Maximum";"Maximum";"61";"2147";"7";"382";"0";"0";"0";"480";"0";"4800";"49";"49";"980"
"Greedy";"Maximum";"Median";"61";"2115";"6";"348";"0";"0";"0";"460";"0";"4600";"6";"6";"120"
"Greedy";"Median";"Minimal";"64";"1596";"7";"0";"0";"0";"0";"104";"0";"1040";"9";"9";"180"
"Greedy";"Median";"Maximum";"102";"23110";"11";"23110";"0";"0";"0";"2374";"0";"23740";"25";"0";"250"
"Greedy";"Median";"Median";"64";"1596";"6";"0";"0";"0";"0";"112";"0";"1120";"8";"8";"160"
"Bipartite";"Minimal";"Minimal";"2";"0";"2788890394";"0";"0";"0";"0";"105004";"0";"1050040";"82170";"0";"821700"
"Bipartite";"Minimal";"Maximum";"2";"0";"2788890382";"0";"0";"0";"0";"105004";"0";"1050040";"82170";"0";"821700"
"Bipartite";"Minimal";"Median";"2";"0";"2788890370";"0";"0";"0";"0";"105004";"0";"1050040";"82170";"0";"821700"
"Bipartite";"Maximum";"Minimal";"61";"2147";"6";"382";"0";"0";"0";"480";"0";"4800";"49";"49";"980"
"Bipartite";"Maximum";"Maximum";"2";"0";"2788890347";"0";"0";"0";"0";"105004";"0";"1050040";"82170";"0";"821700"
"Bipartite";"Maximum";"Median";"2";"0";"2788890332";"0";"0";"0";"0";"105004";"0";"1050040";"82170";"0";"821700"
"Bipartite";"Median";"Minimal";"2";"0";"2788890319";"0";"0";"0";"0";"105004";"0";"1050040";"82170";"0";"821700"
"Bipartite";"Median";"Maximum";"2";"0";"2788890305";"0";"0";"0";"0";"105004";"0";"1050040";"82170";"0";"821700"
"Bipartite";"Median";"Median";"2";"0";"2788890292";"0";"0";"0";"0";"105004";"0";"1050040";"82170";"0";"821700"
