"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"13";"118481";"7";"112835";"25";"901";"0";"17776";"0";"177760";"46";"48";"940"
"Random";"Minimal";"Minimal";"13";"19236";"6";"10501";"71";"1874";"0";"1488";"0";"14880";"48";"55";"1030"
"Random";"Minimal";"Maximum";"14";"12061";"0";"11022";"24";"198";"0";"1866";"0";"18660";"2";"8";"100"
"Random";"Minimal";"Median";"13";"22012";"7";"10589";"68";"2470";"0";"1549";"0";"15490";"31";"43";"740"
"Random";"Maximum";"Minimal";"14";"12137";"0";"11085";"7";"173";"0";"1762";"0";"17620";"7";"14";"210"
"Random";"Maximum";"Maximum";"13";"26879";"9";"15826";"63";"2265";"0";"2825";"0";"28250";"44";"44";"880"
"Random";"Maximum";"Median";"13";"26817";"9";"14163";"96";"2842";"0";"2316";"0";"23160";"38";"38";"760"
"Random";"Median";"Minimal";"14";"11261";"0";"10136";"7";"182";"0";"1423";"0";"14230";"8";"14";"220"
"Random";"Median";"Maximum";"13";"18823";"3";"13894";"30";"902";"0";"2365";"0";"23650";"54";"70";"1240"
"Random";"Median";"Median";"14";"12324";"0";"11360";"3";"145";"0";"1682";"0";"16820";"4";"11";"150"
"Greedy";"Minimal";"Minimal";"14";"1926";"0";"415";"11";"156";"0";"350";"0";"3500";"7";"17";"240"
"Greedy";"Minimal";"Maximum";"13";"11143";"7";"775";"62";"2029";"0";"681";"0";"6810";"38";"38";"760"
"Greedy";"Minimal";"Median";"13";"6646";"3";"653";"40";"1066";"0";"552";"0";"5520";"33";"43";"760"
"Greedy";"Maximum";"Minimal";"13";"11008";"7";"752";"56";"2087";"0";"672";"0";"6720";"36";"41";"770"
"Greedy";"Maximum";"Maximum";"14";"2731";"0";"992";"15";"211";"0";"932";"0";"9320";"11";"19";"300"
"Greedy";"Maximum";"Median";"14";"2980";"1";"904";"30";"314";"0";"820";"0";"8200";"5";"15";"200"
"Greedy";"Median";"Minimal";"13";"9474";"6";"696";"104";"1705";"0";"564";"0";"5640";"32";"39";"710"
"Greedy";"Median";"Maximum";"14";"3090";"1";"919";"18";"318";"0";"856";"0";"8560";"3";"7";"100"
"Greedy";"Median";"Median";"14";"2265";"0";"793";"3";"141";"0";"758";"0";"7580";"7";"15";"220"
"Bipartite";"Minimal";"Minimal";"13";"34014";"10";"19673";"207";"3372";"0";"7015";"0";"70150";"50";"50";"1000"
"Bipartite";"Minimal";"Maximum";"14";"21631";"1";"20577";"6";"185";"0";"7877";"0";"78770";"4";"10";"140"
"Bipartite";"Minimal";"Median";"14";"19558";"0";"18649";"3";"146";"0";"6909";"0";"69090";"4";"6";"100"
"Bipartite";"Maximum";"Minimal";"14";"21886";"1";"20721";"15";"218";"0";"7935";"0";"79350";"11";"18";"290"
"Bipartite";"Maximum";"Maximum";"14";"26281";"1";"24905";"6";"241";"0";"8775";"0";"87750";"9";"16";"250"
"Bipartite";"Maximum";"Median";"13";"36213";"10";"23510";"179";"2902";"0";"8417";"0";"84170";"36";"36";"720"
"Bipartite";"Median";"Minimal";"14";"19368";"0";"18631";"2";"109";"0";"6910";"0";"69100";"11";"19";"300"
"Bipartite";"Median";"Maximum";"13";"33333";"8";"23521";"102";"2069";"0";"8419";"0";"84190";"41";"33";"740"
"Bipartite";"Median";"Median";"14";"21815";"1";"20447";"8";"226";"0";"7240";"0";"72400";"8";"19";"270"
