"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"124";"61781";"27";"6";"0";"0";"0";"8";"0";"80";"2";"2";"40"
"Random";"Minimal";"Minimal";"231";"114773";"21";"105195";"0";"0";"0";"1076";"0";"10760";"2";"0";"20"
"Random";"Minimal";"Maximum";"334";"55203";"13";"54138";"0";"0";"0";"1184";"0";"11840";"3";"0";"30"
"Random";"Minimal";"Median";"327";"58280";"14";"55086";"0";"0";"0";"779";"0";"7790";"1";"0";"10"
"Random";"Maximum";"Minimal";"336";"54366";"13";"53373";"0";"0";"0";"1140";"0";"11400";"4";"0";"40"
"Random";"Maximum";"Maximum";"356";"65735";"12";"65735";"0";"0";"0";"2011";"0";"20110";"2";"0";"20"
"Random";"Maximum";"Median";"320";"75350";"14";"75350";"0";"0";"0";"2078";"0";"20780";"8";"0";"80"
"Random";"Median";"Minimal";"236";"112389";"21";"107189";"0";"0";"0";"1157";"0";"11570";"2";"0";"20"
"Random";"Median";"Maximum";"321";"74875";"14";"74875";"0";"0";"0";"1942";"0";"19420";"1";"0";"10"
"Random";"Median";"Median";"335";"61765";"13";"61218";"0";"0";"0";"1019";"0";"10190";"1";"0";"10"
"Greedy";"Minimal";"Minimal";"124";"61781";"34";"6";"0";"0";"0";"8";"0";"80";"2";"2";"40"
"Greedy";"Minimal";"Maximum";"123";"62147";"34";"18";"0";"0";"0";"61";"0";"610";"1";"1";"20"
"Greedy";"Minimal";"Median";"125";"61425";"34";"1";"0";"0";"0";"5";"0";"50";"1";"1";"20"
"Greedy";"Maximum";"Minimal";"123";"62147";"33";"18";"0";"0";"0";"61";"0";"610";"2";"2";"40"
"Greedy";"Maximum";"Maximum";"126";"61075";"33";"0";"0";"0";"0";"68";"0";"680";"2";"2";"40"
"Greedy";"Maximum";"Median";"124";"61801";"33";"27";"0";"0";"0";"134";"0";"1340";"2";"2";"40"
"Greedy";"Median";"Minimal";"125";"61425";"34";"1";"0";"0";"0";"9";"0";"90";"1";"1";"20"
"Greedy";"Median";"Maximum";"124";"61801";"34";"27";"0";"0";"0";"121";"0";"1210";"2";"2";"40"
"Greedy";"Median";"Median";"123";"62172";"34";"50";"0";"0";"0";"129";"0";"1290";"2";"2";"40"
"Bipartite";"Minimal";"Minimal";"212";"301735";"28";"290510";"0";"0";"0";"122586";"0";"1225860";"2";"0";"20"
"Bipartite";"Minimal";"Maximum";"365";"113751";"18";"112764";"0";"0";"0";"122612";"0";"1226120";"4";"0";"40"
"Bipartite";"Minimal";"Median";"255";"244779";"29";"239423";"0";"0";"0";"122485";"0";"1224850";"5";"0";"50"
"Bipartite";"Maximum";"Minimal";"2";"0";"2788891388";"0";"0";"0";"0";"121987";"0";"1219870";"3680";"0";"36800"
"Bipartite";"Maximum";"Maximum";"2";"0";"2788891376";"0";"0";"0";"0";"121987";"0";"1219870";"9148";"0";"91480"
"Bipartite";"Maximum";"Median";"2";"0";"2788891366";"0";"0";"0";"0";"121987";"0";"1219870";"9148";"0";"91480"
"Bipartite";"Median";"Minimal";"362";"117002";"19";"114898";"0";"0";"0";"122116";"0";"1221160";"1";"0";"10"
"Bipartite";"Median";"Maximum";"414";"63379";"14";"63379";"0";"0";"0";"122653";"0";"1226530";"5";"0";"50"
"Bipartite";"Median";"Median";"126";"61075";"34";"0";"0";"0";"0";"68";"0";"680";"2";"2";"40"
