"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"25";"24331";"1";"23941";"2";"83";"0";"4714";"0";"47140";"0";"0";"0"
"Random";"Minimal";"Minimal";"25";"3524";"1";"3224";"7";"92";"0";"415";"0";"4150";"0";"0";"0"
"Random";"Minimal";"Maximum";"25";"3759";"0";"3617";"5";"36";"0";"512";"0";"5120";"0";"0";"0"
"Random";"Minimal";"Median";"25";"3669";"0";"3414";"1";"59";"0";"448";"0";"4480";"0";"0";"0"
"Random";"Maximum";"Minimal";"25";"3778";"1";"3613";"2";"32";"0";"515";"0";"5150";"0";"0";"0"
"Random";"Maximum";"Maximum";"25";"4829";"0";"4593";"0";"65";"0";"758";"0";"7580";"0";"0";"0"
"Random";"Maximum";"Median";"25";"4221";"0";"4064";"0";"36";"0";"642";"0";"6420";"0";"0";"0"
"Random";"Median";"Minimal";"25";"3531";"0";"3325";"5";"43";"0";"450";"0";"4500";"0";"0";"0"
"Random";"Median";"Maximum";"25";"4412";"1";"4092";"18";"79";"0";"611";"0";"6110";"0";"0";"0"
"Random";"Median";"Median";"25";"3972";"0";"3700";"5";"80";"0";"506";"0";"5060";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"25";"305";"0";"14";"1";"26";"0";"12";"0";"120";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"25";"242";"0";"20";"0";"8";"0";"26";"0";"260";"0";"0";"0"
"Greedy";"Minimal";"Median";"25";"271";"1";"20";"1";"16";"0";"19";"0";"190";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"25";"242";"0";"20";"0";"8";"0";"26";"0";"260";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"25";"357";"0";"130";"0";"8";"0";"176";"0";"1760";"0";"0";"0"
"Greedy";"Maximum";"Median";"25";"283";"0";"49";"1";"15";"0";"68";"0";"680";"0";"0";"0"
"Greedy";"Median";"Minimal";"25";"263";"0";"19";"0";"15";"0";"16";"0";"160";"0";"0";"0"
"Greedy";"Median";"Maximum";"25";"279";"0";"49";"2";"14";"0";"68";"0";"680";"0";"0";"0"
"Greedy";"Median";"Median";"25";"257";"0";"52";"0";"3";"0";"52";"0";"520";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"25";"7589";"0";"7313";"0";"61";"0";"4134";"0";"41340";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"25";"283";"0";"49";"1";"15";"0";"108";"0";"1080";"9";"18";"270"
"Bipartite";"Minimal";"Median";"25";"263";"0";"19";"0";"15";"0";"32";"0";"320";"10";"10";"200"
"Bipartite";"Maximum";"Minimal";"START";"0";"43"
"Bipartite";"Maximum";"Maximum";"25";"257";"0";"52";"0";"3";"0";"80";"0";"800";"8";"11";"190"
"Bipartite";"Maximum";"Median";"25";"8531";"0";"8204";"3";"90";"0";"4481";"0";"44810";"0";"0";"0"
"Bipartite";"Median";"Minimal";"START";"0";"43"
"Bipartite";"Median";"Maximum";"25";"8443";"0";"8291";"3";"35";"0";"4465";"0";"44650";"0";"0";"0"
"Bipartite";"Median";"Median";"25";"7810";"1";"7656";"2";"44";"0";"4227";"0";"42270";"0";"0";"0"
