"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"0";"0";"0.1";"1";"43";"301";"0";"2";"0";"136";"0";"6";"0";"60";"1";"5";"15"
"0";"0";"0.4";"1";"42";"3778";"2";"6";"85";"1893";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"0.7";"1";"42";"2824";"1";"6";"55";"1405";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"1.0";"1";"42";"1603";"0";"6";"6";"778";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"1.3";"1";"42";"1986";"2";"6";"19";"916";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"1.6";"1";"42";"1986";"1";"6";"19";"916";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"1.9";"1";"42";"1986";"1";"6";"19";"916";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"2.2";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"2.5";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"2.8";"1";"42";"2112";"2";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"3.1";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"3.4";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"3.7";"1";"42";"2112";"2";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"4.0";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"4.3";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"4.6";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"4.9";"1";"42";"2112";"2";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"5.2";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"5.5";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"5.8";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"6.1";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"6.4";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"6.7";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"7.0";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"7.3";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"7.6";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"7.9";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"8.2";"1";"42";"2112";"2";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"8.5";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"8.8";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"9.1";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"9.4";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"9.7";"1";"42";"2112";"1";"6";"38";"951";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"dynamic";"1";"42";"3435";"2";"6";"76";"1658";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"0.1";"1";"43";"301";"0";"2";"0";"136";"0";"6";"0";"60";"1";"5";"15"
"0";"1";"0.4";"1";"42";"4592";"2";"6";"144";"2318";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"0.7";"1";"42";"3942";"3";"6";"88";"1937";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"1.0";"1";"42";"3435";"2";"6";"76";"1658";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"1.3";"1";"42";"2054";"2";"6";"9";"938";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"1.6";"1";"42";"2054";"1";"6";"9";"938";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"1.9";"1";"42";"2054";"1";"6";"9";"938";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"2.2";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"2.5";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"2.8";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"3.1";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"3.4";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"3.7";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"4.0";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"4.3";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"4.6";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"4.9";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"5.2";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"5.5";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"5.8";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"6.1";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"6.4";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"6.7";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"7.0";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"7.3";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"7.6";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"7.9";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"8.2";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"8.5";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"8.8";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"9.1";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"9.4";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"1";"9.7";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"0";"0.1";"1";"43";"301";"0";"2";"0";"136";"0";"6";"0";"60";"1";"5";"15"
"1";"0";"0.4";"1";"42";"3778";"2";"6";"85";"1893";"0";"6";"0";"60";"0";"0";"0"
"1";"0";"0.7";"1";"42";"2824";"2";"6";"55";"1405";"0";"6";"0";"60";"0";"0";"0"
"1";"0";"1.0";"1";"42";"1603";"1";"6";"6";"778";"0";"6";"0";"60";"0";"0";"0"
"1";"0";"1.3";"1";"42";"1986";"1";"6";"19";"916";"0";"6";"0";"60";"0";"0";"0"
"1";"0";"1.6";"1";"42";"1986";"1";"6";"19";"916";"0";"6";"0";"60";"0";"0";"0"
"1";"0";"1.9";"1";"42";"1986";"1";"6";"19";"916";"0";"6";"0";"60";"0";"0";"0"
"1";"0";"2.2";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"2.5";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"2.8";"1";"42";"1394";"0";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"3.1";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"3.4";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"3.7";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"4.0";"1";"42";"1394";"0";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"4.3";"1";"42";"1394";"0";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"4.6";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"4.9";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"5.2";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"5.5";"1";"42";"1394";"0";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"5.8";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"6.1";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"6.4";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"6.7";"1";"42";"1394";"0";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"7.0";"1";"42";"1394";"0";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"7.3";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"7.6";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"7.9";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"8.2";"1";"42";"1394";"0";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"8.5";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"8.8";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"9.1";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"9.4";"1";"42";"1394";"0";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"0";"9.7";"1";"42";"1394";"1";"6";"8";"654";"1";"6";"0";"60";"0";"0";"0"
"1";"1";"dynamic";"1";"42";"3435";"2";"6";"76";"1658";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"0.1";"1";"43";"301";"0";"2";"0";"136";"0";"6";"0";"60";"1";"4";"14"
"1";"1";"0.4";"1";"42";"4592";"2";"6";"144";"2318";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"0.7";"1";"42";"3942";"3";"6";"88";"1937";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"1.0";"1";"42";"3435";"2";"6";"76";"1658";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"1.3";"1";"42";"2054";"2";"6";"9";"938";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"1.6";"1";"42";"2054";"1";"6";"9";"938";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"1.9";"1";"42";"2054";"1";"6";"9";"938";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"2.2";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"2.5";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"2.8";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"3.1";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"3.4";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"3.7";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"4.0";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"4.3";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"4.6";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"4.9";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"5.2";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"5.5";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"5.8";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"6.1";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"6.4";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"6.7";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"7.0";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"7.3";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"7.6";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"7.9";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"8.2";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"8.5";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"8.8";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"9.1";"1";"42";"2214";"2";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"9.4";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"1";"1";"9.7";"1";"42";"2214";"1";"6";"17";"1015";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"0.1";"2";"43";"257";"0";"2";"0";"76";"0";"6";"0";"60";"1";"4";"14"
"0";"0";"0.4";"2";"42";"5772";"2";"6";"92";"1941";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"0.7";"2";"42";"5027";"3";"6";"103";"1674";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"1.0";"2";"42";"2464";"1";"6";"18";"799";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"1.3";"2";"42";"2549";"2";"6";"21";"812";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"1.6";"2";"42";"2549";"1";"6";"21";"812";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"1.9";"2";"42";"2549";"1";"6";"21";"812";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"2.2";"2";"42";"2549";"1";"6";"21";"812";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"2.5";"2";"42";"2549";"2";"6";"21";"812";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"2.8";"2";"42";"2549";"1";"6";"21";"812";"0";"6";"0";"60";"0";"0";"0"
"0";"0";"3.1";"2";"42";"2549";"1";"6";"21";"812";"0";"6";"0";"60";"0";"0";"0"
