"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"31";"3538";"1";"1089";"25";"729";"0";"424";"0";"4240";"0";"0";"0"
"Random";"Minimal";"Minimal";"31";"4820";"1";"284";"52";"1500";"0";"60";"0";"600";"0";"0";"0"
"Random";"Minimal";"Maximum";"31";"1597";"0";"281";"0";"441";"0";"62";"0";"620";"0";"0";"0"
"Random";"Minimal";"Median";"31";"1644";"0";"284";"5";"452";"0";"62";"0";"620";"0";"0";"0"
"Random";"Maximum";"Minimal";"31";"2708";"1";"281";"20";"794";"0";"62";"0";"620";"0";"0";"0"
"Random";"Maximum";"Maximum";"31";"1789";"0";"347";"0";"477";"0";"89";"0";"890";"0";"0";"0"
"Random";"Maximum";"Median";"31";"1645";"0";"327";"0";"437";"0";"85";"0";"850";"0";"0";"0"
"Random";"Median";"Minimal";"31";"1964";"1";"286";"0";"525";"0";"61";"0";"610";"0";"0";"0"
"Random";"Median";"Maximum";"31";"503";"0";"317";"0";"62";"0";"72";"0";"720";"0";"0";"0"
"Random";"Median";"Median";"31";"1243";"0";"310";"2";"308";"0";"71";"0";"710";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"31";"1137";"0";"6";"3";"371";"0";"3";"0";"30";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"31";"1530";"1";"12";"0";"499";"0";"6";"0";"60";"0";"0";"0"
"Greedy";"Minimal";"Median";"31";"1477";"0";"6";"24";"467";"0";"3";"0";"30";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"31";"976";"0";"12";"0";"315";"0";"7";"0";"70";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"31";"2791";"1";"50";"8";"905";"0";"39";"0";"390";"0";"0";"0"
"Greedy";"Maximum";"Median";"31";"1380";"0";"18";"0";"446";"0";"12";"0";"120";"0";"0";"0"
"Greedy";"Median";"Minimal";"31";"327";"0";"7";"0";"98";"0";"4";"0";"40";"0";"0";"0"
"Greedy";"Median";"Maximum";"31";"564";"0";"18";"1";"143";"0";"12";"0";"120";"0";"0";"0"
"Greedy";"Median";"Median";"31";"1224";"1";"18";"4";"392";"0";"15";"0";"150";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"31";"1187";"0";"808";"0";"129";"0";"1011";"0";"10110";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"31";"2004";"0";"828";"9";"388";"0";"1025";"0";"10250";"0";"0";"0"
"Bipartite";"Minimal";"Median";"31";"2311";"0";"814";"0";"499";"0";"1013";"0";"10130";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"31";"1846";"1";"828";"6";"341";"0";"1024";"0";"10240";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"31";"1698";"0";"925";"0";"251";"0";"1060";"0";"10600";"0";"0";"0"
"Bipartite";"Maximum";"Median";"31";"1364";"0";"863";"0";"166";"0";"1037";"0";"10370";"0";"0";"0"
"Bipartite";"Median";"Minimal";"31";"1876";"0";"814";"0";"354";"0";"1013";"0";"10130";"0";"0";"0"
"Bipartite";"Median";"Maximum";"31";"2356";"1";"858";"21";"496";"0";"1035";"0";"10350";"0";"0";"0"
"Bipartite";"Median";"Median";"31";"2044";"0";"848";"9";"370";"0";"1026";"0";"10260";"0";"0";"0"
