"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"0";"0";"0.1";"1";"6";"2318";"1";"199";"654";"1346";"0";"296";"0";"2960";"0";"0";"0"
"0";"0";"0.4";"1";"6";"822";"0";"206";"150";"315";"0";"304";"0";"3040";"0";"0";"0"
"0";"0";"0.7";"1";"6";"649";"0";"193";"59";"182";"0";"284";"0";"2840";"0";"0";"0"
"0";"0";"1.0";"1";"6";"612";"0";"221";"50";"181";"0";"288";"0";"2880";"0";"0";"0"
"0";"0";"1.3";"1";"6";"532";"0";"211";"46";"117";"0";"303";"0";"3030";"0";"0";"0"
"0";"0";"1.6";"1";"6";"483";"0";"222";"36";"90";"0";"320";"0";"3200";"0";"0";"0"
"0";"0";"1.9";"1";"6";"476";"0";"222";"34";"86";"0";"320";"0";"3200";"0";"0";"0"
"0";"0";"2.2";"1";"6";"494";"0";"209";"33";"90";"0";"297";"0";"2970";"0";"0";"0"
"0";"0";"2.5";"1";"6";"478";"0";"209";"29";"82";"0";"297";"0";"2970";"0";"0";"0"
"0";"0";"2.8";"1";"6";"477";"0";"209";"29";"81";"0";"297";"0";"2970";"0";"0";"0"
"0";"0";"3.1";"1";"6";"467";"0";"215";"23";"74";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"3.4";"1";"6";"467";"0";"215";"23";"74";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"3.7";"1";"6";"460";"0";"215";"22";"71";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"4.0";"1";"6";"448";"0";"218";"23";"69";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"4.3";"1";"6";"460";"1";"218";"24";"74";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"4.6";"1";"6";"460";"0";"218";"24";"74";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"4.9";"1";"6";"460";"0";"218";"24";"74";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"5.2";"1";"6";"456";"0";"218";"23";"72";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"5.5";"1";"6";"456";"0";"218";"23";"72";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"5.8";"1";"6";"456";"0";"218";"23";"72";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"6.1";"1";"6";"438";"0";"218";"21";"63";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"6.4";"1";"6";"438";"0";"218";"21";"63";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"6.7";"1";"6";"438";"0";"218";"21";"63";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"7.0";"1";"6";"438";"0";"218";"21";"63";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"7.3";"1";"6";"438";"0";"218";"21";"63";"0";"302";"0";"3020";"0";"0";"0"
"0";"0";"7.6";"1";"6";"438";"0";"218";"21";"63";"0";"302";"0";"3020";"0";"0";"0"
