"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"5";"489";"0";"419";"2";"13";"0";"172";"0";"1720";"0";"0";"0"
"Random";"Minimal";"Minimal";"5";"108";"0";"89";"0";"2";"0";"31";"0";"310";"0";"0";"0"
"Random";"Minimal";"Maximum";"5";"152";"0";"113";"2";"10";"0";"49";"0";"490";"0";"0";"0"
"Random";"Minimal";"Median";"5";"152";"0";"81";"4";"19";"0";"29";"0";"290";"0";"0";"0"
"Random";"Maximum";"Minimal";"5";"177";"0";"107";"2";"18";"0";"51";"0";"510";"0";"0";"0"
"Random";"Maximum";"Maximum";"5";"400";"0";"210";"14";"59";"0";"94";"0";"940";"0";"0";"0"
"Random";"Maximum";"Median";"5";"148";"0";"142";"0";"1";"0";"66";"0";"660";"0";"0";"0"
"Random";"Median";"Minimal";"5";"183";"0";"82";"6";"23";"0";"31";"0";"310";"0";"0";"0"
"Random";"Median";"Maximum";"5";"239";"0";"150";"4";"27";"0";"66";"0";"660";"0";"0";"0"
"Random";"Median";"Median";"5";"319";"0";"127";"16";"63";"0";"47";"0";"470";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"5";"87";"0";"14";"4";"9";"0";"11";"0";"110";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"5";"81";"0";"20";"0";"6";"0";"19";"0";"190";"0";"0";"0"
"Greedy";"Minimal";"Median";"5";"70";"0";"9";"4";"8";"0";"8";"0";"80";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"5";"111";"0";"18";"2";"18";"0";"20";"0";"200";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"5";"85";"0";"41";"0";"0";"0";"44";"0";"440";"0";"0";"0"
"Greedy";"Maximum";"Median";"5";"115";"0";"26";"5";"13";"0";"35";"0";"350";"0";"0";"0"
"Greedy";"Median";"Minimal";"5";"113";"0";"10";"10";"22";"0";"12";"0";"120";"0";"0";"0"
"Greedy";"Median";"Maximum";"5";"62";"0";"23";"0";"0";"0";"32";"0";"320";"0";"0";"0"
"Greedy";"Median";"Median";"5";"124";"0";"23";"6";"18";"0";"23";"0";"230";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"5";"212";"0";"195";"0";"0";"0";"92";"0";"920";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"5";"213";"0";"213";"0";"0";"0";"112";"0";"1120";"0";"0";"0"
"Bipartite";"Minimal";"Median";"5";"209";"0";"209";"0";"0";"0";"94";"0";"940";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"5";"213";"0";"213";"0";"0";"0";"112";"0";"1120";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"5";"313";"0";"305";"0";"1";"0";"161";"0";"1610";"0";"0";"0"
"Bipartite";"Maximum";"Median";"5";"254";"0";"254";"0";"0";"0";"137";"0";"1370";"0";"0";"0"
"Bipartite";"Median";"Minimal";"5";"217";"0";"217";"0";"0";"0";"97";"0";"970";"0";"0";"0"
"Bipartite";"Median";"Maximum";"5";"252";"0";"252";"0";"0";"0";"137";"0";"1370";"0";"0";"0"
"Bipartite";"Median";"Median";"5";"301";"0";"252";"0";"14";"0";"114";"0";"1140";"0";"0";"0"
