"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"7";"5409";"0";"1601";"283";"1035";"0";"544";"0";"5440";"0";"0";"0"
"Random";"Minimal";"Minimal";"7";"1153";"0";"338";"28";"195";"0";"84";"0";"840";"0";"0";"0"
"Random";"Minimal";"Maximum";"7";"594";"0";"431";"2";"39";"0";"114";"0";"1140";"0";"0";"0"
"Random";"Minimal";"Median";"7";"2879";"1";"373";"139";"743";"0";"87";"0";"870";"0";"0";"0"
"Random";"Maximum";"Minimal";"7";"943";"0";"429";"10";"119";"0";"110";"0";"1100";"0";"0";"0"
"Random";"Maximum";"Maximum";"7";"9427";"0";"603";"839";"2873";"0";"187";"0";"1870";"0";"0";"0"
"Random";"Maximum";"Median";"7";"2586";"0";"520";"66";"494";"0";"144";"0";"1440";"0";"0";"0"
"Random";"Median";"Minimal";"7";"2113";"0";"374";"68";"485";"0";"83";"0";"830";"0";"0";"0"
"Random";"Median";"Maximum";"7";"866";"0";"509";"8";"88";"0";"157";"0";"1570";"0";"0";"0"
"Random";"Median";"Median";"7";"4190";"0";"473";"223";"1067";"0";"127";"0";"1270";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"7";"524";"0";"34";"13";"98";"0";"21";"0";"210";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"7";"1665";"1";"41";"54";"395";"0";"37";"0";"370";"0";"0";"0"
"Greedy";"Minimal";"Median";"7";"1822";"0";"29";"68";"456";"0";"24";"0";"240";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"7";"2764";"0";"38";"84";"647";"0";"35";"0";"350";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"7";"2264";"0";"64";"58";"538";"0";"63";"0";"630";"0";"0";"0"
"Greedy";"Maximum";"Median";"7";"2124";"0";"56";"78";"501";"0";"53";"0";"530";"0";"0";"0"
"Greedy";"Median";"Minimal";"7";"466";"0";"26";"10";"96";"0";"23";"0";"230";"0";"0";"0"
"Greedy";"Median";"Maximum";"7";"688";"0";"53";"11";"129";"0";"53";"0";"530";"0";"0";"0"
"Greedy";"Median";"Median";"7";"4840";"0";"49";"262";"1275";"0";"49";"0";"490";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"7";"2504";"0";"621";"62";"509";"0";"272";"0";"2720";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"7";"2737";"1";"692";"62";"509";"0";"314";"0";"3140";"0";"0";"0"
"Bipartite";"Minimal";"Median";"7";"938";"0";"636";"11";"70";"0";"280";"0";"2800";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"7";"3793";"0";"704";"153";"874";"0";"318";"0";"3180";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"7";"3316";"0";"889";"71";"602";"0";"374";"0";"3740";"0";"0";"0"
"Bipartite";"Maximum";"Median";"7";"6140";"1";"790";"351";"1490";"0";"351";"0";"3510";"0";"0";"0"
"Bipartite";"Median";"Minimal";"7";"4372";"0";"638";"210";"1110";"0";"274";"0";"2740";"0";"0";"0"
"Bipartite";"Median";"Maximum";"7";"1458";"0";"797";"21";"180";"0";"348";"0";"3480";"0";"0";"0"
"Bipartite";"Median";"Median";"7";"1804";"0";"721";"57";"315";"0";"308";"0";"3080";"0";"0";"0"
