"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"0";"0";"0.1";"1";"7";"2927";"0";"23";"738";"1686";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"0.4";"1";"7";"206";"0";"23";"26";"71";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"0.7";"1";"7";"274";"0";"23";"22";"85";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"1.0";"1";"7";"216";"0";"23";"2";"65";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"1.3";"1";"7";"3482";"0";"23";"709";"1594";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"1.6";"1";"7";"276";"0";"23";"19";"77";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"1.9";"1";"7";"276";"0";"23";"19";"77";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"2.2";"1";"7";"2443";"1";"23";"431";"1034";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"2.5";"1";"7";"2443";"0";"23";"431";"1034";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"2.8";"1";"7";"2443";"0";"23";"431";"1034";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"3.1";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"3.4";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"3.7";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"4.0";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"4.3";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"4.6";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"4.9";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"5.2";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"5.5";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"5.8";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"6.1";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"6.4";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"6.7";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"7.0";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"7.3";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"7.6";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"7.9";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"8.2";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"8.5";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"8.8";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"9.1";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"9.4";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"9.7";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"dynamic";"1";"7";"558";"0";"23";"46";"174";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"0.1";"1";"7";"413";"0";"23";"79";"204";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"0.4";"1";"7";"480";"0";"23";"70";"197";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"0.7";"1";"7";"2579";"1";"23";"623";"1219";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"1.0";"1";"7";"1606";"0";"23";"195";"777";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"1.3";"1";"7";"467";"0";"23";"39";"141";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"1.6";"1";"7";"1939";"0";"23";"309";"810";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"1.9";"1";"7";"1939";"0";"23";"309";"810";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"2.2";"1";"7";"454";"0";"23";"20";"115";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"2.5";"1";"7";"454";"0";"23";"20";"115";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"2.8";"1";"7";"454";"0";"23";"20";"115";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"3.1";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"3.4";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"3.7";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"4.0";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"4.3";"1";"7";"1162";"1";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"4.6";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"4.9";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"5.2";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"5.5";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"5.8";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"6.1";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"6.4";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"6.7";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"7.0";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"7.3";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"7.6";"1";"7";"1162";"1";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"7.9";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"8.2";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"8.5";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"8.8";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"9.1";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"9.4";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"1";"9.7";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"0.1";"1";"7";"2927";"0";"23";"738";"1686";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"0.4";"1";"7";"206";"0";"23";"26";"71";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"0.7";"1";"7";"694";"0";"23";"90";"265";"1";"18";"0";"180";"0";"0";"0"
"1";"0";"1.0";"1";"7";"216";"0";"23";"2";"65";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"1.3";"1";"7";"3482";"0";"23";"709";"1594";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"1.6";"1";"7";"276";"0";"23";"19";"77";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"1.9";"1";"7";"276";"0";"23";"19";"77";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"2.2";"1";"7";"2443";"0";"23";"431";"1034";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"2.5";"1";"7";"2443";"0";"23";"431";"1034";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"2.8";"1";"7";"2443";"0";"23";"431";"1034";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"3.1";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"3.4";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"3.7";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"4.0";"1";"7";"516";"1";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"4.3";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"4.6";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"4.9";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"5.2";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"5.5";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"5.8";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"6.1";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"6.4";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"6.7";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"7.0";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"7.3";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"7.6";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"7.9";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"8.2";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"8.5";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"8.8";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"9.1";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"9.4";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"0";"9.7";"1";"7";"516";"0";"23";"33";"149";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"dynamic";"1";"7";"558";"0";"23";"46";"174";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"0.1";"1";"7";"413";"0";"23";"79";"204";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"0.4";"1";"7";"480";"0";"23";"70";"197";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"0.7";"1";"7";"446";"0";"23";"46";"155";"1";"18";"0";"180";"0";"0";"0"
"1";"1";"1.0";"1";"7";"1606";"0";"23";"195";"777";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"1.3";"1";"7";"467";"0";"23";"39";"141";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"1.6";"1";"7";"1939";"0";"23";"309";"810";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"1.9";"1";"7";"1939";"0";"23";"309";"810";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"2.2";"1";"7";"454";"0";"23";"20";"115";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"2.5";"1";"7";"454";"0";"23";"20";"115";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"2.8";"1";"7";"454";"0";"23";"20";"115";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"3.1";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"3.4";"1";"7";"1162";"1";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"3.7";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"4.0";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"4.3";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"4.6";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"4.9";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"5.2";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"5.5";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"5.8";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"6.1";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"6.4";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"6.7";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"7.0";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"7.3";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"7.6";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"7.9";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"8.2";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"8.5";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"8.8";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"9.1";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"9.4";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"1";"1";"9.7";"1";"7";"1162";"0";"23";"136";"421";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"0.1";"2";"7";"2194";"1";"23";"215";"747";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"0.4";"2";"7";"4910";"0";"23";"855";"1780";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"0.7";"2";"7";"523";"0";"23";"53";"148";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"1.0";"2";"7";"257";"0";"23";"6";"51";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"1.3";"2";"7";"1889";"0";"23";"247";"567";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"1.6";"2";"7";"3485";"0";"23";"603";"1147";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"1.9";"2";"7";"3485";"0";"23";"603";"1147";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"2.2";"2";"7";"1791";"1";"23";"216";"510";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"2.5";"2";"7";"1791";"0";"23";"216";"510";"0";"18";"0";"180";"0";"0";"0"
"0";"0";"2.8";"2";"7";"1791";"0";"23";"216";"510";"0";"18";"0";"180";"0";"0";"0"
