"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"17";"32175";"1";"30967";"0";"170";"0";"5242";"0";"52420";"12";"32";"440"
"Random";"Minimal";"Minimal";"17";"5252";"0";"3436";"16";"404";"0";"402";"0";"4020";"15";"33";"480"
"Random";"Minimal";"Maximum";"17";"6569";"1";"3772";"14";"580";"0";"531";"0";"5310";"17";"39";"560"
"Random";"Minimal";"Median";"17";"6424";"1";"3416";"40";"684";"0";"437";"0";"4370";"9";"29";"380"
"Random";"Maximum";"Minimal";"17";"8690";"1";"3743";"58";"1097";"0";"537";"0";"5370";"10";"33";"430"
"Random";"Maximum";"Maximum";"17";"9583";"1";"5060";"30";"1016";"0";"755";"0";"7550";"10";"35";"450"
"Random";"Maximum";"Median";"17";"7235";"0";"4459";"19";"621";"0";"613";"0";"6130";"3";"21";"240"
"Random";"Median";"Minimal";"17";"6950";"1";"3438";"27";"711";"0";"430";"0";"4300";"15";"26";"410"
"Random";"Median";"Maximum";"17";"8875";"1";"4460";"31";"1000";"0";"631";"0";"6310";"7";"25";"320"
"Random";"Median";"Median";"17";"6079";"0";"4132";"10";"416";"0";"551";"0";"5510";"13";"47";"600"
"Greedy";"Minimal";"Minimal";"17";"1366";"0";"175";"3";"161";"0";"114";"0";"1140";"5";"22";"270"
"Greedy";"Minimal";"Maximum";"17";"1665";"0";"209";"6";"232";"0";"148";"0";"1480";"15";"53";"680"
"Greedy";"Minimal";"Median";"17";"1894";"0";"196";"7";"287";"0";"126";"0";"1260";"12";"38";"500"
"Greedy";"Maximum";"Minimal";"17";"1759";"0";"222";"6";"240";"0";"161";"0";"1610";"12";"38";"500"
"Greedy";"Maximum";"Maximum";"17";"1906";"0";"603";"3";"186";"0";"345";"0";"3450";"9";"41";"500"
"Greedy";"Maximum";"Median";"17";"4237";"1";"552";"41";"724";"0";"297";"0";"2970";"13";"45";"580"
"Greedy";"Median";"Minimal";"17";"1123";"0";"249";"1";"107";"0";"148";"0";"1480";"11";"35";"460"
"Greedy";"Median";"Maximum";"17";"3235";"0";"555";"34";"524";"0";"312";"0";"3120";"8";"31";"390"
"Greedy";"Median";"Median";"17";"3441";"0";"480";"23";"584";"0";"261";"0";"2610";"10";"39";"490"
"Bipartite";"Minimal";"Minimal";"17";"8341";"0";"6602";"9";"359";"0";"2805";"0";"28050";"7";"31";"380"
"Bipartite";"Minimal";"Maximum";"17";"12230";"1";"7258";"78";"1245";"0";"2990";"0";"29900";"9";"34";"430"
"Bipartite";"Minimal";"Median";"17";"10476";"1";"6884";"17";"788";"0";"2851";"0";"28510";"9";"36";"450"
"Bipartite";"Maximum";"Minimal";"17";"9674";"0";"7256";"30";"544";"0";"2992";"0";"29920";"8";"32";"400"
"Bipartite";"Maximum";"Maximum";"17";"10401";"0";"8895";"26";"316";"0";"3212";"0";"32120";"9";"42";"510"
"Bipartite";"Maximum";"Median";"17";"13611";"1";"8054";"64";"1298";"0";"3071";"0";"30710";"9";"36";"450"
"Bipartite";"Median";"Minimal";"17";"12133";"1";"6772";"21";"1112";"0";"2846";"0";"28460";"10";"36";"460"
"Bipartite";"Median";"Maximum";"17";"10497";"0";"8003";"46";"564";"0";"3081";"0";"30810";"8";"48";"560"
"Bipartite";"Median";"Median";"17";"16165";"2";"7428";"112";"2066";"0";"2950";"0";"29500";"14";"24";"380"
