"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"33";"147836";"9";"146954";"8";"120";"0";"15484";"0";"154840";"7";"7";"140"
"Random";"Minimal";"Minimal";"28";"15340";"7";"11462";"59";"840";"0";"841";"0";"8410";"7";"7";"140"
"Random";"Minimal";"Maximum";"29";"28581";"5";"27001";"5";"284";"0";"9886";"0";"98860";"1";"1";"20"
"Random";"Minimal";"Median";"28";"16522";"9";"11305";"52";"1156";"0";"877";"0";"8770";"11";"11";"220"
"Random";"Maximum";"Minimal";"28";"15598";"4";"12295";"27";"752";"0";"1098";"0";"10980";"11";"12";"230"
"Random";"Maximum";"Maximum";"28";"20280";"3";"17469";"45";"595";"0";"1680";"0";"16800";"4";"4";"80"
"Random";"Maximum";"Median";"28";"18031";"3";"14930";"45";"640";"0";"1376";"0";"13760";"2";"2";"40"
"Random";"Median";"Minimal";"28";"14297";"3";"11325";"46";"598";"0";"874";"0";"8740";"9";"9";"180"
"Random";"Median";"Maximum";"28";"17632";"2";"14964";"50";"580";"0";"1296";"0";"12960";"6";"8";"140"
"Random";"Median";"Median";"27";"21545";"8";"13996";"94";"1658";"0";"1097";"0";"10970";"18";"19";"370"
"Greedy";"Minimal";"Minimal";"28";"4281";"3";"356";"56";"623";"0";"176";"0";"1760";"5";"5";"100"
"Greedy";"Minimal";"Maximum";"28";"7185";"8";"448";"107";"1256";"0";"308";"0";"3080";"10";"10";"200"
"Greedy";"Minimal";"Median";"28";"6356";"4";"402";"114";"1144";"0";"213";"0";"2130";"6";"8";"140"
"Greedy";"Maximum";"Minimal";"28";"4857";"4";"394";"26";"734";"0";"282";"0";"2820";"6";"8";"140"
"Greedy";"Maximum";"Maximum";"28";"5069";"3";"1234";"35";"581";"0";"583";"0";"5830";"2";"2";"40"
"Greedy";"Maximum";"Median";"27";"8999";"7";"905";"127";"1543";"0";"495";"0";"4950";"18";"18";"360"
"Greedy";"Median";"Minimal";"28";"5888";"6";"401";"86";"1044";"0";"212";"0";"2120";"13";"13";"260"
"Greedy";"Median";"Maximum";"28";"5062";"3";"708";"85";"728";"0";"450";"0";"4500";"6";"8";"140"
"Greedy";"Median";"Median";"28";"4762";"3";"693";"26";"644";"0";"341";"0";"3410";"2";"2";"40"
"Bipartite";"Minimal";"Minimal";"28";"28101";"3";"24268";"10";"795";"0";"9087";"0";"90870";"7";"9";"160"
"Bipartite";"Minimal";"Maximum";"28";"28166";"4";"25165";"21";"587";"0";"9779";"0";"97790";"6";"9";"150"
"Bipartite";"Minimal";"Median";"28";"28491";"4";"24425";"99";"948";"0";"9145";"0";"91450";"6";"6";"120"
"Bipartite";"Maximum";"Minimal";"28";"29196";"5";"25409";"46";"823";"0";"9768";"0";"97680";"7";"7";"140"
"Bipartite";"Maximum";"Maximum";"27";"38852";"7";"33591";"43";"1094";"0";"10317";"0";"103170";"17";"21";"380"
"Bipartite";"Maximum";"Median";"28";"31417";"4";"28082";"55";"721";"0";"10039";"0";"100390";"4";"4";"80"
"Bipartite";"Median";"Minimal";"28";"27987";"4";"24253";"67";"865";"0";"9175";"0";"91750";"7";"8";"150"
"Bipartite";"Median";"Maximum";"28";"31928";"5";"27902";"30";"791";"0";"9944";"0";"99440";"9";"10";"190"
"Bipartite";"Median";"Median";"28";"31088";"6";"25771";"77";"1198";"0";"9336";"0";"93360";"10";"14";"240"
