"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"0";"0";"0.1";"1";"24";"2996";"3";"254";"286";"816";"0";"253";"3";"2533";"1";"5";"15"
"0";"0";"0.4";"1";"23";"3060";"1";"381";"67";"525";"0";"317";"2";"3178";"7";"16";"134"
"0";"0";"0.7";"1";"22";"5739";"4";"550";"151";"1288";"0";"360";"13";"3691";"22";"24";"388"
"0";"0";"1.0";"1";"22";"5768";"4";"533";"35";"1284";"0";"374";"15";"3890";"20";"22";"420"
"0";"0";"1.3";"1";"23";"3309";"2";"374";"4";"375";"0";"304";"6";"3118";"4";"8";"144"
"0";"0";"1.6";"1";"23";"3388";"2";"374";"7";"405";"0";"310";"6";"3196";"6";"6";"156"
"0";"0";"1.9";"1";"23";"3388";"2";"374";"7";"405";"0";"310";"6";"3214";"7";"7";"203"
"0";"0";"2.2";"1";"23";"5156";"4";"391";"56";"719";"0";"319";"21";"3652";"20";"20";"640"
"0";"0";"2.5";"1";"23";"5156";"4";"391";"56";"719";"0";"319";"21";"3715";"21";"21";"735"
"0";"0";"2.8";"1";"23";"5156";"4";"391";"56";"719";"0";"319";"21";"3778";"19";"19";"722"
"0";"0";"3.1";"1";"23";"3999";"2";"389";"43";"529";"0";"306";"5";"3215";"34";"34";"1394"
"0";"0";"3.4";"1";"23";"3999";"2";"389";"43";"529";"0";"306";"5";"3230";"35";"35";"1540"
"0";"0";"3.7";"1";"23";"3999";"2";"389";"43";"529";"0";"306";"5";"3245";"32";"32";"1504"
"0";"0";"4.0";"1";"23";"3920";"3";"389";"32";"507";"0";"313";"1";"3170";"30";"30";"1500"
"0";"0";"4.3";"1";"23";"4244";"4";"387";"22";"479";"0";"304";"6";"3298";"13";"13";"689"
"0";"0";"4.6";"1";"23";"4244";"3";"387";"22";"479";"0";"304";"6";"3316";"4";"4";"224"
"0";"0";"4.9";"1";"23";"4244";"4";"387";"22";"479";"0";"304";"6";"3334";"12";"12";"708"
"0";"0";"5.2";"1";"24";"2119";"0";"257";"15";"189";"0";"248";"0";"2480";"3";"6";"342"
"0";"0";"5.5";"1";"24";"2119";"1";"257";"15";"189";"0";"248";"0";"2480";"11";"11";"715"
"0";"0";"5.8";"1";"24";"2119";"0";"257";"15";"189";"0";"248";"0";"2480";"4";"4";"272"
"0";"0";"6.1";"1";"24";"2119";"1";"257";"15";"189";"0";"248";"0";"2480";"12";"13";"913"
"0";"0";"6.4";"1";"24";"2119";"1";"257";"15";"189";"0";"248";"0";"2480";"8";"8";"592"
"0";"0";"6.7";"1";"23";"4637";"4";"386";"24";"529";"0";"304";"11";"3777";"29";"29";"2233"
"0";"0";"7.0";"1";"24";"2119";"1";"257";"15";"189";"0";"248";"0";"2480";"7";"7";"560"
"0";"0";"7.3";"1";"23";"4172";"3";"386";"33";"494";"0";"300";"7";"3511";"25";"25";"2075"
"0";"0";"7.6";"1";"23";"4172";"4";"386";"33";"494";"0";"300";"7";"3532";"24";"24";"2064"
"0";"0";"7.9";"1";"23";"4172";"4";"386";"33";"494";"0";"300";"7";"3553";"18";"18";"1602"
"0";"0";"8.2";"1";"23";"4172";"3";"386";"33";"494";"0";"300";"7";"3574";"32";"32";"2944"
"0";"0";"8.5";"1";"23";"4172";"3";"386";"33";"494";"0";"300";"7";"3595";"25";"25";"2375"
"0";"0";"8.8";"1";"23";"4172";"4";"386";"33";"494";"0";"300";"7";"3616";"24";"24";"2352"
"0";"0";"9.1";"1";"23";"4172";"3";"386";"33";"494";"0";"300";"7";"3637";"32";"32";"3232"
"0";"0";"9.4";"1";"23";"4172";"4";"386";"33";"494";"0";"300";"7";"3658";"24";"24";"2496"
"0";"0";"9.7";"1";"23";"4172";"4";"386";"33";"494";"0";"300";"7";"3679";"22";"22";"2354"
"0";"1";"dynamic";"1";"23";"4035";"2";"374";"26";"512";"0";"321";"0";"3210";"16";"16";"560"
"0";"1";"0.1";"1";"23";"4418";"3";"375";"480";"1488";"0";"300";"0";"3000";"8";"72";"152"
"0";"1";"0.4";"1";"22";"5899";"4";"513";"233";"1513";"0";"370";"0";"3700";"20";"22";"288"
"0";"1";"0.7";"1";"22";"7037";"4";"540";"269";"1897";"0";"377";"0";"3770";"22";"22";"374"
"0";"1";"1.0";"1";"22";"5375";"3";"543";"61";"1176";"0";"379";"0";"3790";"18";"24";"420"
"0";"1";"1.3";"1";"23";"3383";"1";"372";"22";"419";"0";"332";"0";"3320";"8";"8";"184"
"0";"1";"1.6";"1";"22";"7451";"4";"534";"102";"1315";"0";"380";"0";"3800";"22";"22";"572"
"0";"1";"1.9";"1";"23";"4148";"3";"372";"40";"594";"0";"312";"0";"3120";"19";"19";"551"
"0";"1";"2.2";"1";"23";"4035";"2";"374";"26";"512";"0";"321";"0";"3210";"29";"1";"312"
"0";"1";"2.5";"1";"23";"4035";"2";"374";"26";"512";"0";"321";"0";"3210";"11";"11";"385"
"0";"1";"2.8";"1";"24";"2436";"1";"246";"13";"262";"0";"256";"0";"2560";"6";"6";"228"
"0";"1";"3.1";"1";"23";"3548";"2";"373";"23";"396";"0";"311";"0";"3110";"11";"11";"451"
"0";"1";"3.4";"1";"23";"3548";"2";"373";"23";"396";"0";"311";"0";"3110";"7";"7";"308"
"0";"1";"3.7";"1";"23";"4791";"4";"372";"29";"557";"0";"313";"0";"3130";"32";"32";"1504"
"0";"1";"4.0";"1";"23";"3447";"2";"372";"20";"369";"0";"306";"0";"3060";"13";"13";"650"
"0";"1";"4.3";"1";"24";"2266";"1";"249";"13";"211";"0";"249";"0";"2490";"9";"9";"477"
"0";"1";"4.6";"1";"24";"2266";"1";"249";"13";"211";"0";"249";"0";"2490";"12";"12";"672"
"0";"1";"4.9";"1";"24";"2266";"1";"249";"13";"211";"0";"249";"0";"2490";"21";"21";"1239"
"0";"1";"5.2";"1";"24";"2266";"1";"249";"13";"211";"0";"249";"0";"2490";"5";"5";"310"
"0";"1";"5.5";"1";"24";"2266";"0";"249";"13";"211";"0";"249";"0";"2490";"5";"5";"325"
"0";"1";"5.8";"1";"24";"2266";"1";"249";"13";"211";"0";"249";"0";"2490";"5";"5";"340"
"0";"1";"6.1";"1";"23";"4332";"3";"373";"28";"509";"0";"314";"0";"3140";"20";"4";"444"
"0";"1";"6.4";"1";"23";"4332";"3";"373";"28";"509";"0";"314";"0";"3140";"18";"18";"1332"
"0";"1";"6.7";"1";"23";"4332";"3";"373";"28";"509";"0";"314";"0";"3140";"21";"21";"1617"
"0";"1";"7.0";"1";"24";"2266";"1";"249";"13";"211";"0";"249";"0";"2490";"13";"13";"1040"
"0";"1";"7.3";"1";"24";"2266";"0";"249";"13";"211";"0";"249";"0";"2490";"5";"5";"415"
"0";"1";"7.6";"1";"24";"2266";"1";"249";"13";"211";"0";"249";"0";"2490";"15";"15";"1290"
"0";"1";"7.9";"1";"24";"2266";"1";"249";"13";"211";"0";"249";"0";"2490";"8";"8";"712"
