"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"73";"2750";"2";"904";"0";"529";"0";"413";"0";"4130";"0";"0";"0"
"Random";"Minimal";"Minimal";"73";"1230";"0";"261";"0";"318";"0";"68";"0";"680";"0";"0";"0"
"Random";"Minimal";"Maximum";"73";"2202";"2";"272";"0";"646";"0";"72";"0";"720";"0";"0";"0"
"Random";"Minimal";"Median";"73";"842";"0";"264";"0";"190";"0";"70";"0";"700";"0";"0";"0"
"Random";"Maximum";"Minimal";"73";"3034";"3";"272";"0";"921";"0";"73";"0";"730";"0";"0";"0"
"Random";"Maximum";"Maximum";"73";"200";"0";"19";"0";"55";"0";"20";"0";"200";"1";"2";"30"
"Random";"Maximum";"Median";"73";"1133";"0";"288";"0";"278";"0";"81";"0";"810";"0";"0";"0"
"Random";"Median";"Minimal";"73";"626";"0";"261";"0";"118";"0";"68";"0";"680";"0";"0";"0"
"Random";"Median";"Maximum";"73";"1189";"1";"291";"0";"297";"0";"81";"0";"810";"0";"0";"0"
"Random";"Median";"Median";"73";"1664";"0";"276";"0";"462";"0";"73";"0";"730";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"73";"334";"0";"6";"0";"106";"0";"3";"0";"30";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"73";"1146";"0";"11";"0";"373";"0";"5";"0";"50";"0";"0";"0"
"Greedy";"Minimal";"Median";"73";"122";"1";"6";"0";"34";"0";"3";"0";"30";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"73";"559";"0";"12";"0";"177";"0";"6";"0";"60";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"73";"200";"0";"19";"0";"55";"0";"14";"0";"140";"0";"0";"0"
"Greedy";"Maximum";"Median";"73";"399";"0";"12";"0";"123";"0";"6";"0";"60";"0";"0";"0"
"Greedy";"Median";"Minimal";"73";"620";"1";"6";"0";"200";"0";"3";"0";"30";"0";"0";"0"
"Greedy";"Median";"Maximum";"73";"577";"0";"11";"0";"183";"0";"5";"0";"50";"0";"0";"0"
"Greedy";"Median";"Median";"73";"430";"0";"6";"0";"136";"0";"3";"0";"30";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"73";"2575";"2";"741";"0";"607";"0";"2578";"0";"25780";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"73";"1625";"0";"750";"0";"291";"0";"2581";"0";"25810";"0";"0";"0"
"Bipartite";"Minimal";"Median";"73";"2749";"2";"748";"0";"666";"0";"2581";"0";"25810";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"73";"2493";"1";"752";"0";"578";"0";"2583";"0";"25830";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"73";"4025";"3";"771";"0";"1083";"0";"2592";"0";"25920";"0";"0";"0"
"Bipartite";"Maximum";"Median";"73";"1811";"1";"772";"0";"344";"0";"2595";"0";"25950";"0";"0";"0"
"Bipartite";"Median";"Minimal";"73";"1979";"1";"745";"0";"411";"0";"2579";"0";"25790";"0";"0";"0"
"Bipartite";"Median";"Maximum";"73";"1478";"0";"776";"0";"232";"0";"2592";"0";"25920";"0";"0";"0"
"Bipartite";"Median";"Median";"73";"1541";"0";"759";"0";"261";"0";"2586";"0";"25860";"0";"0";"0"
