"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"31";"8624";"8";"168";"117";"2306";"0";"344";"0";"3440";"5";"15";"200"
"Random";"Minimal";"Minimal";"30";"20792";"8";"168";"497";"6525";"0";"111";"0";"1110";"0";"0";"0"
"Random";"Minimal";"Maximum";"30";"21396";"8";"171";"498";"6715";"0";"131";"0";"1310";"0";"0";"0"
"Random";"Minimal";"Median";"30";"21048";"7";"170";"510";"6614";"0";"112";"0";"1120";"0";"0";"0"
"Random";"Maximum";"Minimal";"30";"20760";"8";"171";"470";"6496";"0";"130";"0";"1300";"0";"0";"0"
"Random";"Maximum";"Maximum";"30";"11372";"4";"183";"172";"3285";"0";"125";"0";"1250";"0";"0";"0"
"Random";"Maximum";"Median";"30";"22154";"8";"174";"578";"6994";"0";"133";"0";"1330";"0";"0";"0"
"Random";"Median";"Minimal";"30";"21885";"8";"170";"565";"6897";"0";"112";"0";"1120";"0";"0";"0"
"Random";"Median";"Maximum";"30";"21722";"9";"174";"569";"6844";"0";"133";"0";"1330";"0";"0";"0"
"Random";"Median";"Median";"30";"21898";"8";"172";"554";"6899";"0";"119";"0";"1190";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"30";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"30";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Median";"30";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"30";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"30";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Median";"30";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Minimal";"30";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Maximum";"30";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Median";"30";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"30";"605";"0";"213";"0";"131";"0";"1694";"0";"16940";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"30";"287";"0";"216";"0";"23";"0";"1751";"0";"17510";"0";"0";"0"
"Bipartite";"Minimal";"Median";"30";"289";"0";"215";"0";"24";"0";"1695";"0";"16950";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"30";"287";"0";"216";"0";"23";"0";"1751";"0";"17510";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"30";"1006";"0";"250";"12";"253";"0";"1740";"0";"17400";"0";"0";"0"
"Bipartite";"Maximum";"Median";"30";"225";"0";"217";"0";"3";"0";"1751";"0";"17510";"0";"0";"0"
"Bipartite";"Median";"Minimal";"30";"289";"0";"215";"0";"24";"0";"1695";"0";"16950";"0";"0";"0"
"Bipartite";"Median";"Maximum";"30";"233";"0";"217";"0";"5";"0";"1747";"0";"17470";"0";"0";"0"
"Bipartite";"Median";"Median";"30";"973";"0";"216";"6";"255";"0";"1697";"0";"16970";"0";"0";"0"
