"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"394";"2217";"9";"2213";"0";"1";"0";"2447";"0";"24470";"167";"0";"1670"
"Random";"Minimal";"Minimal";"331";"28686";"10";"27372";"0";"314";"0";"733";"0";"7330";"1";"1";"20"
"Random";"Minimal";"Maximum";"327";"31735";"11";"30332";"0";"443";"0";"855";"0";"8550";"1";"1";"20"
"Random";"Minimal";"Median";"330";"29218";"11";"28410";"0";"251";"0";"780";"0";"7800";"1";"1";"20"
"Random";"Maximum";"Minimal";"342";"24000";"11";"22955";"0";"325";"0";"761";"0";"7610";"1";"1";"20"
"Random";"Maximum";"Maximum";"331";"34469";"10";"33604";"0";"257";"0";"1039";"0";"10390";"1";"1";"20"
"Random";"Maximum";"Median";"330";"32754";"11";"31998";"0";"206";"0";"969";"0";"9690";"1";"1";"20"
"Random";"Median";"Minimal";"327";"30623";"10";"30023";"0";"160";"0";"791";"0";"7910";"1";"1";"20"
"Random";"Median";"Maximum";"334";"30331";"11";"29626";"0";"248";"0";"935";"0";"9350";"1";"1";"20"
"Random";"Median";"Median";"329";"32544";"10";"31530";"0";"307";"0";"887";"0";"8870";"1";"1";"20"
"Greedy";"Minimal";"Minimal";"274";"7627";"15";"1";"0";"0";"0";"2";"0";"20";"1";"1";"20"
"Greedy";"Minimal";"Maximum";"274";"7628";"14";"2";"0";"0";"0";"5";"0";"50";"1";"1";"20"
"Greedy";"Minimal";"Median";"275";"7503";"14";"0";"0";"0";"0";"2";"0";"20";"1";"1";"20"
"Greedy";"Maximum";"Minimal";"274";"7628";"14";"2";"0";"0";"0";"5";"0";"50";"1";"1";"20"
"Greedy";"Maximum";"Maximum";"275";"7503";"14";"0";"0";"0";"0";"13";"0";"130";"1";"1";"20"
"Greedy";"Maximum";"Median";"274";"7629";"15";"4";"0";"0";"0";"21";"0";"210";"1";"0";"10"
"Greedy";"Median";"Minimal";"334";"30331";"10";"29626";"0";"248";"0";"935";"0";"9350";"1";"1";"20"
"Greedy";"Median";"Maximum";"274";"7627";"14";"1";"0";"0";"0";"2";"0";"20";"1";"1";"20"
"Greedy";"Median";"Median";"274";"7629";"14";"4";"0";"0";"0";"14";"0";"140";"1";"1";"20"
"Bipartite";"Minimal";"Minimal";"382";"14985";"10";"14985";"0";"0";"0";"118846";"0";"1188460";"1";"1";"20"
"Bipartite";"Minimal";"Maximum";"377";"20080";"10";"20069";"0";"0";"0";"118882";"0";"1188820";"1";"1";"20"
"Bipartite";"Minimal";"Median";"376";"21072";"11";"21057";"0";"0";"0";"118871";"0";"1188710";"1";"1";"20"
"Bipartite";"Maximum";"Minimal";"372";"25160";"12";"25156";"0";"0";"0";"118893";"0";"1188930";"1";"1";"20"
"Bipartite";"Maximum";"Maximum";"327";"30623";"10";"30023";"0";"160";"0";"791";"0";"7910";"1";"1";"20"
"Bipartite";"Maximum";"Median";"357";"42088";"13";"42088";"0";"0";"0";"119021";"0";"1190210";"1";"1";"20"
"Bipartite";"Median";"Minimal";"372";"25174";"12";"25145";"0";"0";"0";"118882";"0";"1188820";"1";"1";"20"
"Bipartite";"Median";"Maximum";"371";"26779";"12";"26779";"0";"0";"0";"118973";"0";"1189730";"1";"1";"20"
"Bipartite";"Median";"Median";"365";"33058";"12";"33058";"0";"0";"0";"118961";"0";"1189610";"1";"1";"20"
