"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"124";"61076";"27";"1";"0";"0";"0";"6";"0";"60";"1";"1";"20"
"Random";"Minimal";"Minimal";"266";"91295";"18";"85581";"0";"0";"0";"902";"0";"9020";"2";"0";"20"
"Random";"Minimal";"Maximum";"340";"52466";"13";"51738";"0";"0";"0";"1209";"0";"12090";"3";"0";"30"
"Random";"Minimal";"Median";"236";"112059";"21";"106987";"0";"0";"0";"1152";"0";"11520";"1";"0";"10"
"Random";"Maximum";"Minimal";"340";"52445";"13";"51756";"0";"0";"0";"1158";"0";"11580";"3";"0";"30"
"Random";"Maximum";"Maximum";"354";"66556";"12";"66556";"0";"0";"0";"2091";"0";"20910";"2";"0";"20"
"Random";"Maximum";"Median";"354";"52963";"11";"52963";"0";"0";"0";"1645";"0";"16450";"7";"0";"70"
"Random";"Median";"Minimal";"272";"88763";"17";"84866";"0";"0";"0";"937";"0";"9370";"2";"0";"20"
"Random";"Median";"Maximum";"354";"52982";"12";"52982";"0";"0";"0";"1557";"0";"15570";"3";"0";"30"
"Random";"Median";"Median";"332";"62621";"13";"62081";"0";"0";"0";"1005";"0";"10050";"4";"0";"40"
"Greedy";"Minimal";"Minimal";"124";"61076";"34";"1";"0";"0";"0";"6";"0";"60";"1";"1";"20"
"Greedy";"Minimal";"Maximum";"124";"61076";"34";"2";"0";"0";"0";"14";"0";"140";"1";"1";"20"
"Greedy";"Minimal";"Median";"122";"61793";"34";"20";"0";"0";"0";"39";"0";"390";"2";"2";"40"
"Greedy";"Maximum";"Minimal";"124";"61076";"34";"2";"0";"0";"0";"14";"0";"140";"1";"1";"20"
"Greedy";"Maximum";"Maximum";"123";"61465";"33";"40";"0";"0";"0";"171";"0";"1710";"1";"1";"20"
"Greedy";"Maximum";"Median";"340";"52466";"12";"51738";"0";"0";"0";"1209";"0";"12090";"3";"0";"30"
"Greedy";"Median";"Minimal";"124";"61076";"34";"2";"0";"0";"0";"10";"0";"100";"1";"1";"20"
"Greedy";"Median";"Maximum";"125";"60726";"34";"0";"0";"0";"0";"45";"0";"450";"1";"1";"20"
"Greedy";"Median";"Median";"124";"61084";"34";"10";"0";"0";"0";"61";"0";"610";"1";"1";"20"
"Bipartite";"Minimal";"Minimal";"236";"112059";"20";"106987";"0";"0";"0";"1152";"0";"11520";"1";"0";"10"
"Bipartite";"Minimal";"Maximum";"367";"109642";"17";"109127";"0";"0";"0";"123067";"0";"1230670";"4";"0";"40"
"Bipartite";"Minimal";"Median";"363";"113988";"18";"112255";"0";"0";"0";"122619";"0";"1226190";"1";"0";"10"
"Bipartite";"Maximum";"Minimal";"367";"109642";"17";"109127";"0";"0";"0";"123053";"0";"1230530";"8";"0";"80"
"Bipartite";"Maximum";"Maximum";"469";"3965";"11";"3965";"0";"0";"0";"122594";"0";"1225940";"12";"0";"120"
"Bipartite";"Maximum";"Median";"2";"0";"2788891405";"0";"0";"0";"0";"122474";"0";"1224740";"723";"0";"7230"
"Bipartite";"Median";"Minimal";"2";"0";"2788891393";"0";"0";"0";"0";"122474";"0";"1224740";"9152";"0";"91520"
"Bipartite";"Median";"Maximum";"2";"0";"2788891382";"0";"0";"0";"0";"122474";"0";"1224740";"9152";"0";"91520"
"Bipartite";"Median";"Median";"2";"0";"2788891371";"0";"0";"0";"0";"122474";"0";"1224740";"9152";"0";"91520"
