"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"0";"0";"0.1";"1";"29";"3302";"3";"216";"310";"1031";"0";"211";"10";"2120";"9";"53";"143"
"0";"0";"0.4";"1";"28";"4893";"4";"329";"180";"1346";"0";"267";"7";"2698";"9";"15";"150"
"0";"0";"0.7";"1";"28";"3920";"2";"323";"79";"911";"0";"261";"1";"2617";"12";"16";"232"
"0";"0";"1.0";"1";"28";"5257";"3";"350";"41";"1261";"0";"250";"6";"2560";"7";"8";"150"
"0";"0";"1.3";"1";"28";"4116";"2";"317";"68";"699";"0";"244";"3";"2479";"14";"14";"322"
"0";"0";"1.6";"1";"28";"5008";"3";"318";"107";"1010";"0";"250";"4";"2564";"12";"12";"312"
"0";"0";"1.9";"1";"28";"5008";"3";"318";"107";"1010";"0";"250";"4";"2576";"9";"9";"261"
"0";"0";"2.2";"1";"28";"4989";"4";"345";"30";"698";"0";"250";"4";"2588";"19";"19";"608"
"0";"0";"2.5";"1";"28";"4989";"4";"345";"30";"698";"0";"250";"4";"2600";"19";"19";"665"
"0";"0";"2.8";"1";"29";"2907";"1";"228";"8";"335";"0";"208";"0";"2080";"10";"10";"380"
"0";"0";"3.1";"1";"29";"2733";"1";"226";"3";"280";"0";"197";"1";"2001";"7";"7";"287"
"0";"0";"3.4";"1";"29";"2733";"1";"226";"3";"280";"0";"197";"1";"2004";"6";"6";"264"
"0";"0";"3.7";"1";"29";"2733";"1";"226";"3";"280";"0";"197";"1";"2007";"7";"7";"329"
"0";"0";"4.0";"1";"29";"2733";"1";"226";"3";"280";"0";"197";"1";"2010";"13";"13";"650"
"0";"0";"4.3";"1";"28";"4680";"3";"345";"10";"605";"0";"240";"9";"2787";"34";"34";"1802"
"0";"0";"4.6";"1";"28";"4680";"3";"345";"10";"605";"0";"240";"9";"2814";"35";"35";"1960"
"0";"0";"4.9";"1";"28";"4680";"2";"345";"10";"605";"0";"240";"9";"2841";"35";"35";"2065"
"0";"0";"5.2";"1";"29";"3698";"3";"223";"1";"415";"0";"195";"0";"1950";"14";"14";"868"
"0";"0";"5.5";"1";"29";"3698";"3";"223";"1";"415";"0";"195";"0";"1950";"18";"18";"1170"
"0";"0";"5.8";"1";"29";"3698";"3";"223";"1";"415";"0";"195";"0";"1950";"17";"17";"1156"
"0";"0";"6.1";"1";"29";"3438";"3";"223";"6";"394";"0";"191";"2";"2032";"10";"10";"710"
"0";"0";"6.4";"1";"29";"3438";"2";"223";"6";"394";"0";"191";"2";"2038";"13";"13";"962"
"0";"0";"6.7";"1";"29";"3438";"3";"223";"6";"394";"0";"191";"2";"2044";"9";"9";"693"
"0";"0";"7.0";"1";"29";"3438";"3";"223";"6";"394";"0";"191";"2";"2050";"5";"5";"400"
"0";"0";"7.3";"1";"29";"4053";"4";"223";"8";"481";"0";"188";"6";"2318";"11";"11";"913"
"0";"0";"7.6";"1";"29";"4053";"4";"223";"8";"481";"0";"188";"6";"2336";"15";"15";"1290"
"0";"0";"7.9";"1";"29";"4053";"3";"223";"8";"481";"0";"188";"6";"2354";"10";"10";"890"
"0";"0";"8.2";"1";"29";"4053";"4";"223";"8";"481";"0";"188";"6";"2372";"15";"15";"1380"
"0";"0";"8.5";"1";"29";"4053";"4";"223";"8";"481";"0";"188";"6";"2390";"14";"14";"1330"
"0";"0";"8.8";"1";"29";"4053";"4";"223";"8";"481";"0";"188";"6";"2408";"16";"16";"1568"
"0";"0";"9.1";"1";"29";"4053";"4";"223";"8";"481";"0";"188";"6";"2426";"13";"13";"1313"
"0";"0";"9.4";"1";"29";"4053";"4";"223";"8";"481";"0";"188";"6";"2444";"15";"15";"1560"
"0";"0";"9.7";"1";"29";"4053";"4";"223";"8";"481";"0";"188";"6";"2462";"12";"12";"1284"
"0";"1";"dynamic";"1";"29";"3780";"3";"228";"29";"606";"0";"206";"0";"2060";"3";"3";"84"
"0";"1";"0.1";"1";"29";"3013";"2";"228";"307";"884";"0";"218";"0";"2180";"3";"18";"48"
"0";"1";"0.4";"1";"28";"3196";"2";"332";"125";"694";"0";"256";"0";"2560";"7";"17";"138"
"0";"1";"0.7";"1";"28";"4475";"3";"334";"114";"1033";"0";"247";"0";"2470";"6";"8";"116"
"0";"1";"1.0";"1";"28";"4209";"3";"330";"58";"985";"0";"260";"0";"2600";"9";"11";"200"
"0";"1";"1.3";"1";"28";"3635";"2";"318";"29";"536";"0";"243";"0";"2430";"8";"8";"184"
"0";"1";"1.6";"1";"28";"3649";"2";"318";"32";"538";"0";"240";"0";"2400";"19";"19";"494"
"0";"1";"1.9";"1";"28";"3649";"2";"318";"32";"538";"0";"240";"0";"2400";"13";"13";"377"
"0";"1";"2.2";"1";"28";"4701";"3";"340";"39";"720";"0";"265";"0";"2650";"20";"20";"640"
"0";"1";"2.5";"1";"28";"4701";"3";"340";"39";"720";"0";"265";"0";"2650";"20";"20";"700"
"0";"1";"2.8";"1";"28";"4701";"3";"340";"39";"720";"0";"265";"0";"2650";"20";"20";"760"
"0";"1";"3.1";"1";"29";"3493";"2";"229";"25";"537";"0";"208";"0";"2080";"3";"3";"123"
"0";"1";"3.4";"1";"29";"3493";"2";"229";"25";"537";"0";"208";"0";"2080";"6";"6";"264"
"0";"1";"3.7";"1";"29";"3493";"2";"229";"25";"537";"0";"208";"0";"2080";"6";"6";"282"
"0";"1";"4.0";"1";"29";"3373";"2";"229";"16";"461";"0";"201";"0";"2010";"16";"16";"800"
"0";"1";"4.3";"1";"29";"3360";"2";"229";"17";"454";"0";"205";"0";"2050";"13";"13";"689"
"0";"1";"4.6";"1";"29";"3360";"2";"229";"17";"454";"0";"205";"0";"2050";"11";"11";"616"
"0";"1";"4.9";"1";"29";"3360";"2";"229";"17";"454";"0";"205";"0";"2050";"7";"7";"413"
"0";"1";"5.2";"1";"29";"3492";"2";"229";"14";"475";"0";"196";"0";"1960";"13";"13";"806"
"0";"1";"5.5";"1";"29";"3492";"2";"229";"14";"475";"0";"196";"0";"1960";"7";"7";"455"
"0";"1";"5.8";"1";"29";"3492";"2";"229";"14";"475";"0";"196";"0";"1960";"8";"8";"544"
"0";"1";"6.1";"1";"29";"3673";"2";"229";"23";"528";"0";"201";"0";"2010";"12";"12";"852"
"0";"1";"6.4";"1";"29";"3673";"2";"229";"23";"528";"0";"201";"0";"2010";"8";"8";"592"
"0";"1";"6.7";"1";"29";"3673";"2";"229";"23";"528";"0";"201";"0";"2010";"7";"7";"539"
"0";"1";"7.0";"1";"29";"3673";"2";"229";"23";"528";"0";"201";"0";"2010";"11";"11";"880"
"0";"1";"7.3";"1";"29";"3455";"2";"229";"20";"481";"0";"202";"0";"2020";"8";"8";"664"
