"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"START";"0";"75"
"Random";"Minimal";"Minimal";"28";"15738";"5";"11787";"61";"919";"0";"860";"0";"8600";"6";"7";"130"
"Random";"Minimal";"Maximum";"START";"0";"75"
"Random";"Minimal";"Median";"28";"15461";"5";"11785";"80";"773";"0";"894";"0";"8940";"4";"4";"80"
"Random";"Maximum";"Minimal";"28";"36338";"6";"32085";"58";"978";"0";"10187";"0";"101870";"4";"5";"90"
"Random";"Maximum";"Maximum";"27";"25576";"8";"18580";"98";"1536";"0";"1720";"0";"17200";"19";"19";"380"
"Random";"Maximum";"Median";"27";"22483";"8";"16037";"74";"1404";"0";"1402";"0";"14020";"13";"14";"270"
"Random";"Median";"Minimal";"28";"15529";"3";"12216";"49";"734";"0";"935";"0";"9350";"7";"8";"150"
"Random";"Median";"Maximum";"27";"22769";"8";"15930";"89";"1404";"0";"1379";"0";"13790";"16";"16";"320"
"Random";"Median";"Median";"28";"16833";"3";"13790";"26";"633";"0";"1100";"0";"11000";"6";"6";"120"
"Greedy";"Minimal";"Minimal";"28";"4246";"5";"265";"17";"542";"0";"153";"0";"1530";"8";"10";"180"
"Greedy";"Minimal";"Maximum";"28";"4984";"5";"320";"61";"816";"0";"246";"0";"2460";"11";"11";"220"
"Greedy";"Minimal";"Median";"28";"4340";"3";"329";"52";"680";"0";"186";"0";"1860";"10";"10";"200"
"Greedy";"Maximum";"Minimal";"28";"3546";"2";"320";"43";"458";"0";"270";"0";"2700";"12";"13";"250"
"Greedy";"Maximum";"Maximum";"27";"9534";"10";"1019";"127";"1661";"0";"529";"0";"5290";"22";"22";"440"
"Greedy";"Maximum";"Median";"28";"3884";"2";"561";"23";"452";"0";"394";"0";"3940";"7";"9";"160"
"Greedy";"Median";"Minimal";"28";"3718";"2";"310";"19";"434";"0";"184";"0";"1840";"6";"6";"120"
"Greedy";"Median";"Maximum";"27";"8939";"9";"752";"55";"1483";"0";"489";"0";"4890";"21";"21";"420"
"Greedy";"Median";"Median";"28";"5782";"5";"494";"63";"944";"0";"304";"0";"3040";"15";"15";"300"
"Bipartite";"Minimal";"Minimal";"28";"26559";"4";"23326";"52";"694";"0";"9067";"0";"90670";"12";"13";"250"
"Bipartite";"Minimal";"Maximum";"27";"31110";"5";"25768";"71";"1180";"0";"9731";"0";"97310";"16";"17";"330"
"Bipartite";"Minimal";"Median";"28";"27530";"4";"23889";"41";"761";"0";"9129";"0";"91290";"9";"9";"180"
"Bipartite";"Maximum";"Minimal";"28";"27816";"3";"24845";"42";"622";"0";"9595";"0";"95950";"3";"3";"60"
"Bipartite";"Maximum";"Maximum";"28";"36338";"5";"32085";"58";"978";"0";"10187";"0";"101870";"3";"4";"70"
"Bipartite";"Maximum";"Median";"28";"31434";"4";"27496";"52";"846";"0";"9946";"0";"99460";"9";"9";"180"
"Bipartite";"Median";"Minimal";"28";"25892";"2";"23700";"36";"486";"0";"9153";"0";"91530";"7";"7";"140"
"Bipartite";"Median";"Maximum";"27";"35803";"7";"28718";"105";"1601";"0";"10028";"0";"100280";"25";"26";"510"
"Bipartite";"Median";"Median";"28";"28736";"3";"25496";"66";"739";"0";"9326";"0";"93260";"2";"2";"40"
