"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"18";"43034";"2";"37836";"71";"1159";"0";"4804";"0";"48040";"8";"24";"320"
"Random";"Minimal";"Minimal";"18";"8789";"2";"2728";"141";"1498";"0";"238";"0";"2380";"7";"35";"420"
"Random";"Minimal";"Maximum";"19";"3655";"0";"2965";"13";"172";"0";"358";"0";"3580";"3";"18";"210"
"Random";"Minimal";"Median";"18";"5003";"0";"3031";"46";"471";"0";"294";"0";"2940";"9";"32";"410"
"Random";"Maximum";"Minimal";"18";"8588";"2";"3242";"135";"1354";"0";"373";"0";"3730";"11";"39";"500"
"Random";"Maximum";"Maximum";"18";"7728";"0";"5222";"38";"618";"0";"707";"0";"7070";"4";"16";"200"
"Random";"Maximum";"Median";"18";"7531";"1";"4072";"78";"907";"0";"530";"0";"5300";"7";"32";"390"
"Random";"Median";"Minimal";"18";"4447";"0";"2987";"22";"338";"0";"294";"0";"2940";"5";"24";"290"
"Random";"Median";"Maximum";"18";"8773";"1";"4135";"87";"1151";"0";"561";"0";"5610";"10";"37";"470"
"Random";"Median";"Median";"18";"5437";"0";"3781";"61";"497";"0";"427";"0";"4270";"10";"26";"360"
"Greedy";"Minimal";"Minimal";"18";"5359";"2";"140";"100";"1065";"0";"77";"0";"770";"7";"28";"350"
"Greedy";"Minimal";"Maximum";"18";"6208";"2";"175";"62";"1245";"0";"118";"0";"1180";"4";"24";"280"
"Greedy";"Minimal";"Median";"18";"2756";"0";"158";"27";"465";"0";"89";"0";"890";"10";"19";"290"
"Greedy";"Maximum";"Minimal";"18";"4522";"1";"183";"88";"924";"0";"130";"0";"1300";"10";"27";"370"
"Greedy";"Maximum";"Maximum";"18";"5053";"2";"325";"48";"866";"0";"274";"0";"2740";"4";"18";"220"
"Greedy";"Maximum";"Median";"18";"5093";"1";"315";"70";"934";"0";"213";"0";"2130";"8";"26";"340"
"Greedy";"Median";"Minimal";"18";"8766";"3";"160";"186";"1938";"0";"86";"0";"860";"4";"16";"200"
"Greedy";"Median";"Maximum";"18";"9762";"3";"310";"302";"2348";"0";"228";"0";"2280";"10";"26";"360"
"Greedy";"Median";"Median";"18";"3616";"0";"279";"61";"662";"0";"154";"0";"1540";"6";"22";"280"
"Bipartite";"Minimal";"Minimal";"18";"11222";"2";"5562";"195";"1481";"0";"2049";"0";"20490";"9";"35";"440"
"Bipartite";"Minimal";"Maximum";"18";"8592";"0";"5871";"30";"658";"0";"2272";"0";"22720";"7";"27";"340"
"Bipartite";"Minimal";"Median";"18";"11817";"2";"5730";"130";"1503";"0";"2096";"0";"20960";"11";"28";"390"
"Bipartite";"Maximum";"Minimal";"18";"24323";"9";"5926";"826";"5261";"0";"2257";"0";"22570";"10";"13";"230"
"Bipartite";"Maximum";"Maximum";"18";"10957";"0";"8331";"63";"652";"0";"2744";"0";"27440";"10";"28";"380"
"Bipartite";"Maximum";"Median";"18";"14810";"4";"6837";"218";"2115";"0";"2485";"0";"24850";"9";"22";"310"
"Bipartite";"Median";"Minimal";"18";"15185";"4";"5915";"316";"2519";"0";"2097";"0";"20970";"10";"14";"240"
"Bipartite";"Median";"Maximum";"18";"10485";"1";"6782";"84";"911";"0";"2437";"0";"24370";"10";"14";"240"
"Bipartite";"Median";"Median";"18";"8787";"0";"6429";"55";"615";"0";"2175";"0";"21750";"12";"35";"470"
