"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"0";"0";"0.1";"1";"63";"2597";"4";"200";"49";"103";"0";"173";"0";"1730";"1";"4";"14"
"0";"0";"0.4";"1";"60";"3172";"4";"421";"35";"163";"0";"272";"0";"2720";"12";"1";"124"
"0";"0";"0.7";"1";"60";"3158";"4";"421";"21";"149";"0";"272";"0";"2720";"4";"2";"54"
"0";"0";"1.0";"1";"60";"3181";"4";"411";"18";"158";"0";"279";"0";"2790";"1";"1";"20"
"0";"0";"1.3";"1";"61";"2963";"4";"336";"10";"100";"0";"248";"0";"2480";"7";"2";"96"
"0";"0";"1.6";"1";"60";"3238";"4";"427";"13";"139";"0";"283";"0";"2830";"3";"0";"30"
"0";"0";"1.9";"1";"61";"2963";"4";"336";"10";"100";"0";"248";"0";"2480";"1";"1";"29"
"0";"0";"2.2";"1";"60";"3160";"4";"413";"12";"129";"0";"269";"0";"2690";"3";"3";"96"
"0";"0";"2.5";"1";"59";"3436";"4";"512";"14";"172";"0";"324";"0";"3240";"34";"0";"340"
"0";"0";"2.8";"1";"59";"3436";"4";"512";"14";"172";"0";"324";"0";"3240";"34";"0";"340"
"0";"0";"3.1";"1";"59";"3436";"4";"512";"14";"172";"0";"324";"0";"3240";"48";"0";"480"
"0";"0";"3.4";"1";"59";"3436";"4";"512";"14";"172";"0";"324";"0";"3240";"41";"0";"410"
"0";"0";"3.7";"1";"60";"3160";"4";"413";"12";"129";"0";"269";"0";"2690";"1";"1";"47"
"0";"0";"4.0";"1";"60";"3160";"4";"413";"12";"129";"0";"269";"0";"2690";"1";"1";"50"
"0";"0";"4.3";"1";"60";"3160";"4";"413";"12";"129";"0";"269";"0";"2690";"4";"4";"212"
"0";"0";"4.6";"1";"59";"3436";"4";"512";"14";"172";"0";"324";"0";"3240";"48";"0";"480"
"0";"0";"4.9";"1";"59";"3436";"4";"512";"14";"172";"0";"324";"0";"3240";"48";"0";"480"
"0";"0";"5.2";"1";"59";"3436";"4";"512";"14";"172";"0";"324";"0";"3240";"14";"0";"140"
