"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"951";"355";"7";"355";"0";"0";"0";"981";"0";"9810";"202";"0";"2020"
"Random";"Minimal";"Minimal";"2";"0";"2788889229";"0";"0";"0";"0";"242242";"0";"2422420";"116770";"0";"1167700"
"Random";"Minimal";"Maximum";"2";"0";"2788889216";"0";"0";"0";"0";"242242";"0";"2422420";"116770";"0";"1167700"
"Random";"Minimal";"Median";"299";"449070";"120";"430202";"0";"0";"0";"1769";"0";"17690";"3";"0";"30"
"Random";"Maximum";"Minimal";"257";"498679";"127";"481051";"0";"0";"0";"5206";"0";"52060";"8";"0";"80"
"Random";"Maximum";"Maximum";"848";"48654";"25";"48654";"0";"0";"0";"1426";"0";"14260";"10";"0";"100"
"Random";"Maximum";"Median";"2";"0";"2788888923";"0";"0";"0";"0";"242242";"0";"2422420";"116770";"0";"1167700"
"Random";"Median";"Minimal";"206";"563138";"134";"537697";"0";"0";"0";"2654";"0";"26540";"1";"1";"20"
"Random";"Median";"Maximum";"616";"175605";"68";"175485";"0";"0";"0";"2111";"0";"21110";"7";"0";"70"
"Random";"Median";"Median";"START";"0";"951"
"Greedy";"Minimal";"Minimal";"138";"331705";"180";"0";"0";"0";"0";"1";"0";"10";"1";"1";"20"
"Greedy";"Minimal";"Maximum";"START";"0";"951"
"Greedy";"Minimal";"Median";"2";"0";"2788888509";"0";"0";"0";"0";"242242";"0";"2422420";"116770";"0";"1167700"
"Greedy";"Maximum";"Minimal";"138";"331705";"181";"0";"0";"0";"0";"19";"0";"190";"1";"1";"20"
"Greedy";"Maximum";"Maximum";"138";"331705";"176";"0";"0";"0";"0";"323";"0";"3230";"1";"1";"20"
"Greedy";"Maximum";"Median";"138";"331705";"146";"0";"0";"0";"0";"119";"0";"1190";"3";"3";"60"
"Greedy";"Median";"Minimal";"138";"331705";"108";"0";"0";"0";"0";"7";"0";"70";"1";"1";"20"
"Greedy";"Median";"Maximum";"138";"331705";"106";"0";"0";"0";"0";"119";"0";"1190";"3";"3";"60"
"Greedy";"Median";"Median";"138";"331705";"101";"0";"0";"0";"0";"56";"0";"560";"1";"1";"20"
"Bipartite";"Minimal";"Minimal";"2";"0";"2788887671";"0";"0";"0";"0";"242242";"0";"2422420";"19786";"0";"197860"
"Bipartite";"Minimal";"Maximum";"2";"0";"2788887659";"0";"0";"0";"0";"242242";"0";"2422420";"19786";"0";"197860"
"Bipartite";"Minimal";"Median";"2";"0";"2788887647";"0";"0";"0";"0";"242242";"0";"2422420";"19786";"0";"197860"
"Bipartite";"Maximum";"Minimal";"2";"0";"2788887635";"0";"0";"0";"0";"242242";"0";"2422420";"19786";"0";"197860"
"Bipartite";"Maximum";"Maximum";"2";"0";"2788887623";"0";"0";"0";"0";"242242";"0";"2422420";"19786";"0";"197860"
"Bipartite";"Maximum";"Median";"2";"0";"2788887611";"0";"0";"0";"0";"242242";"0";"2422420";"19786";"0";"197860"
"Bipartite";"Median";"Minimal";"2";"0";"2788887599";"0";"0";"0";"0";"242242";"0";"2422420";"19786";"0";"197860"
"Bipartite";"Median";"Maximum";"2";"0";"2788887587";"0";"0";"0";"0";"242242";"0";"2422420";"19786";"0";"197860"
"Bipartite";"Median";"Median";"2";"0";"2788887575";"0";"0";"0";"0";"242242";"0";"2422420";"19786";"0";"197860"
