"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"33";"345388";"10";"341169";"22";"653";"0";"20417";"0";"204170";"20";"20";"400"
"Random";"Minimal";"Minimal";"31";"20766";"10";"13340";"64";"1567";"0";"576";"0";"5760";"9";"10";"190"
"Random";"Minimal";"Maximum";"32";"28687";"4";"23795";"55";"1147";"0";"1675";"0";"16750";"3";"3";"60"
"Random";"Minimal";"Median";"32";"17821";"5";"13679";"31";"888";"0";"663";"0";"6630";"8";"8";"160"
"Random";"Maximum";"Minimal";"32";"21154";"5";"17219";"62";"973";"0";"935";"0";"9350";"7";"7";"140"
"Random";"Maximum";"Maximum";"31";"7003";"3";"486";"41";"662";"0";"237";"0";"2370";"7";"7";"140"
"Random";"Maximum";"Median";"32";"21586";"2";"18338";"61";"820";"0";"1361";"0";"13610";"2";"4";"60"
"Random";"Median";"Minimal";"31";"10917";"5";"837";"43";"1389";"0";"433";"0";"4330";"4";"4";"80"
"Random";"Median";"Maximum";"31";"11414";"5";"792";"119";"1703";"0";"409";"0";"4090";"15";"17";"320"
"Random";"Median";"Median";"31";"33383";"4";"26457";"66";"1507";"0";"8191";"0";"81910";"4";"4";"80"
"Greedy";"Minimal";"Minimal";"31";"35835";"7";"26838";"102";"2000";"0";"8308";"0";"83080";"9";"9";"180"
"Greedy";"Minimal";"Maximum";"31";"7003";"3";"486";"41";"662";"0";"237";"0";"2370";"7";"7";"140"
"Greedy";"Minimal";"Median";"32";"42197";"5";"36767";"70";"1273";"0";"9526";"0";"95260";"4";"4";"80"
"Greedy";"Maximum";"Minimal";"32";"34321";"3";"30761";"39";"832";"0";"8983";"0";"89830";"7";"7";"140"
"Greedy";"Maximum";"Maximum";"32";"34424";"5";"30969";"42";"745";"0";"8973";"0";"89730";"8";"4";"120"
"Greedy";"Maximum";"Median";"31";"10917";"5";"837";"43";"1389";"0";"433";"0";"4330";"3";"6";"90"
"Greedy";"Median";"Minimal";"32";"8579";"6";"387";"41";"1093";"0";"168";"0";"1680";"6";"4";"100"
"Greedy";"Median";"Maximum";"31";"11414";"5";"792";"119";"1703";"0";"409";"0";"4090";"16";"17";"330"
"Greedy";"Median";"Median";"31";"9924";"6";"789";"56";"1252";"0";"335";"0";"3350";"11";"11";"220"
"Bipartite";"Minimal";"Minimal";"31";"33383";"5";"26457";"66";"1507";"0";"8191";"0";"81910";"9";"10";"190"
"Bipartite";"Minimal";"Maximum";"32";"29078";"1";"27041";"31";"469";"0";"8652";"0";"86520";"5";"6";"110"
"Bipartite";"Minimal";"Median";"31";"35835";"8";"26838";"102";"2000";"0";"8308";"0";"83080";"9";"9";"180"
"Bipartite";"Maximum";"Minimal";"32";"29007";"1";"27001";"45";"445";"0";"8635";"0";"86350";"7";"8";"150"
"Bipartite";"Maximum";"Maximum";"32";"42197";"5";"36767";"70";"1273";"0";"9526";"0";"95260";"5";"6";"110"
"Bipartite";"Maximum";"Median";"32";"34321";"3";"30761";"39";"832";"0";"8983";"0";"89830";"5";"6";"110"
"Bipartite";"Median";"Minimal";"32";"29784";"3";"26246";"38";"761";"0";"8245";"0";"82450";"3";"3";"60"
"Bipartite";"Median";"Maximum";"32";"34424";"5";"30969";"42";"745";"0";"8973";"0";"89730";"6";"6";"120"
"Bipartite";"Median";"Median";"31";"36959";"10";"30284";"69";"1460";"0";"8556";"0";"85560";"14";"14";"280"
