"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"0";"0";"0.1";"1";"55";"2359";"4";"193";"0";"70";"0";"335";"0";"3350";"1";"1";"11"
"0";"0";"0.4";"1";"55";"2359";"4";"193";"0";"70";"0";"335";"0";"3350";"7";"7";"98"
"0";"0";"0.7";"1";"55";"2359";"4";"193";"0";"70";"0";"335";"0";"3350";"7";"7";"119"
"0";"0";"1.0";"1";"54";"2657";"4";"292";"2";"106";"0";"419";"0";"4190";"15";"15";"300"
"0";"0";"1.3";"1";"55";"2327";"4";"190";"3";"65";"0";"333";"0";"3330";"10";"10";"230"
"0";"0";"1.6";"1";"55";"2327";"4";"190";"3";"65";"0";"333";"0";"3330";"4";"4";"104"
"0";"0";"1.9";"1";"55";"2327";"4";"190";"3";"65";"0";"333";"0";"3330";"8";"8";"232"
"0";"0";"2.2";"1";"54";"2685";"4";"293";"4";"105";"0";"416";"0";"4160";"15";"15";"480"
"0";"0";"2.5";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"10";"10";"350"
"0";"0";"2.8";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"4";"4";"152"
"0";"0";"3.1";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"11";"11";"451"
"0";"0";"3.4";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"3";"3";"132"
"0";"0";"3.7";"1";"54";"2685";"4";"293";"4";"105";"0";"416";"0";"4160";"15";"15";"705"
"0";"0";"4.0";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"15";"5";"350"
"0";"0";"4.3";"1";"54";"2685";"4";"293";"4";"105";"0";"416";"0";"4160";"9";"2";"176"
"0";"0";"4.6";"1";"54";"2685";"4";"293";"4";"105";"0";"416";"0";"4160";"15";"15";"840"
"0";"0";"4.9";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"11";"11";"649"
"0";"0";"5.2";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"4";"4";"248"
"0";"0";"5.5";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"4";"4";"260"
"0";"0";"5.8";"1";"54";"2685";"4";"293";"4";"105";"0";"416";"0";"4160";"15";"15";"1020"
"0";"0";"6.1";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"3";"3";"213"
"0";"0";"6.4";"1";"54";"2685";"4";"293";"4";"105";"0";"416";"0";"4160";"15";"15";"1110"
"0";"0";"6.7";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"10";"10";"770"
"0";"0";"7.0";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"3";"3";"240"
"0";"0";"7.3";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"3";"3";"249"
"0";"0";"7.6";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"1";"1";"86"
"0";"0";"7.9";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"4";"4";"356"
"0";"0";"8.2";"1";"54";"2685";"4";"293";"4";"105";"0";"416";"0";"4160";"15";"15";"1380"
"0";"0";"8.5";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"4";"4";"380"
"0";"0";"8.8";"1";"54";"2685";"4";"293";"4";"105";"0";"416";"0";"4160";"15";"15";"1470"
"0";"0";"9.1";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"3";"3";"303"
"0";"0";"9.4";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"3";"3";"312"
"0";"0";"9.7";"1";"55";"2362";"4";"191";"3";"70";"0";"342";"0";"3420";"4";"4";"428"
"0";"1";"dynamic";"1";"54";"2682";"4";"297";"7";"117";"0";"428";"0";"4280";"1";"1";"50"
"0";"1";"0.1";"1";"55";"2375";"3";"196";"0";"78";"0";"347";"0";"3470";"3";"18";"48"
"0";"1";"0.4";"1";"55";"2375";"4";"196";"0";"78";"0";"347";"0";"3470";"2";"4";"36"
"0";"1";"0.7";"1";"55";"2375";"4";"196";"0";"78";"0";"347";"0";"3470";"1";"1";"17"
"0";"1";"1.0";"1";"53";"2960";"4";"434";"7";"156";"0";"519";"0";"5190";"14";"14";"280"
"0";"1";"1.3";"1";"54";"2682";"4";"297";"7";"117";"0";"428";"0";"4280";"12";"12";"276"
"0";"1";"1.6";"1";"54";"2682";"4";"297";"7";"117";"0";"428";"0";"4280";"5";"5";"130"
"0";"1";"1.9";"1";"54";"2682";"4";"297";"7";"117";"0";"428";"0";"4280";"3";"3";"87"
"0";"1";"2.2";"1";"54";"2682";"4";"297";"7";"117";"0";"428";"0";"4280";"5";"5";"160"
"0";"1";"2.5";"1";"54";"2682";"4";"297";"7";"117";"0";"428";"0";"4280";"14";"10";"390"
"0";"1";"2.8";"1";"54";"2682";"4";"297";"7";"117";"0";"428";"0";"4280";"12";"12";"456"
"0";"1";"3.1";"1";"54";"2682";"4";"297";"7";"117";"0";"428";"0";"4280";"6";"6";"246"
"0";"1";"3.4";"1";"53";"3116";"4";"433";"12";"180";"0";"521";"0";"5210";"18";"2";"248"
"0";"1";"3.7";"1";"54";"2682";"4";"297";"7";"117";"0";"428";"0";"4280";"5";"5";"235"
"0";"1";"4.0";"1";"54";"2682";"4";"297";"7";"117";"0";"428";"0";"4280";"2";"2";"100"
"0";"1";"4.3";"1";"54";"2682";"4";"297";"7";"117";"0";"428";"0";"4280";"12";"12";"636"
"0";"1";"4.6";"1";"54";"2682";"4";"297";"7";"117";"0";"428";"0";"4280";"4";"4";"224"
