"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"20";"942";"0";"644";"0";"83";"0";"294";"0";"2940";"0";"0";"0"
"Random";"Minimal";"Minimal";"20";"345";"0";"180";"0";"54";"0";"50";"0";"500";"0";"0";"0"
"Random";"Minimal";"Maximum";"20";"336";"0";"201";"0";"42";"0";"58";"0";"580";"0";"0";"0"
"Random";"Minimal";"Median";"20";"280";"0";"195";"0";"28";"0";"51";"0";"510";"0";"0";"0"
"Random";"Maximum";"Minimal";"20";"269";"0";"206";"0";"19";"0";"59";"0";"590";"0";"0";"0"
"Random";"Maximum";"Maximum";"20";"329";"0";"246";"0";"24";"0";"81";"0";"810";"0";"0";"0"
"Random";"Maximum";"Median";"20";"418";"0";"233";"0";"58";"0";"77";"0";"770";"0";"0";"0"
"Random";"Median";"Minimal";"20";"390";"0";"195";"0";"62";"0";"50";"0";"500";"0";"0";"0"
"Random";"Median";"Maximum";"20";"278";"0";"217";"0";"17";"0";"68";"0";"680";"0";"0";"0"
"Random";"Median";"Median";"20";"519";"0";"213";"0";"101";"0";"60";"0";"600";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"20";"362";"0";"3";"2";"113";"0";"2";"0";"20";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"20";"26";"0";"6";"0";"0";"0";"4";"0";"40";"0";"0";"0"
"Greedy";"Minimal";"Median";"20";"31";"0";"5";"0";"3";"0";"4";"0";"40";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"20";"26";"0";"6";"0";"0";"0";"4";"0";"40";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"20";"91";"0";"41";"0";"10";"0";"46";"0";"460";"0";"0";"0"
"Greedy";"Maximum";"Median";"20";"44";"0";"15";"0";"4";"0";"16";"0";"160";"0";"0";"0"
"Greedy";"Median";"Minimal";"20";"32";"0";"5";"0";"3";"0";"4";"0";"40";"0";"0";"0"
"Greedy";"Median";"Maximum";"20";"44";"0";"15";"0";"4";"0";"16";"0";"160";"0";"0";"0"
"Greedy";"Median";"Median";"20";"86";"1";"16";"0";"17";"0";"15";"0";"150";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"20";"797";"0";"613";"0";"61";"0";"551";"0";"5510";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"20";"699";"0";"641";"0";"20";"0";"567";"0";"5670";"0";"0";"0"
"Bipartite";"Minimal";"Median";"20";"838";"0";"635";"0";"67";"0";"559";"0";"5590";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"20";"862";"0";"641";"0";"73";"0";"567";"0";"5670";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"20";"813";"0";"758";"0";"17";"0";"617";"0";"6170";"0";"0";"0"
"Bipartite";"Maximum";"Median";"20";"869";"0";"667";"0";"67";"0";"578";"0";"5780";"0";"0";"0"
"Bipartite";"Median";"Minimal";"20";"746";"0";"630";"0";"38";"0";"555";"0";"5550";"0";"0";"0"
"Bipartite";"Median";"Maximum";"20";"836";"0";"666";"0";"56";"0";"578";"0";"5780";"0";"0";"0"
"Bipartite";"Median";"Median";"20";"757";"0";"644";"0";"34";"0";"565";"0";"5650";"0";"0";"0"
