"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"7";"10";"0";"10";"0";"0";"0";"21";"0";"210";"0";"0";"0"
"Random";"Minimal";"Minimal";"5";"39";"0";"39";"0";"0";"0";"28";"0";"280";"0";"0";"0"
"Random";"Minimal";"Maximum";"5";"41";"0";"41";"0";"0";"0";"36";"0";"360";"0";"0";"0"
"Random";"Minimal";"Median";"5";"36";"0";"33";"0";"0";"0";"25";"0";"250";"0";"0";"0"
"Random";"Maximum";"Minimal";"4";"59";"0";"59";"0";"0";"0";"43";"0";"430";"0";"0";"0"
"Random";"Maximum";"Maximum";"4";"65";"0";"65";"0";"0";"0";"72";"0";"720";"0";"0";"0"
"Random";"Maximum";"Median";"4";"65";"0";"65";"0";"0";"0";"49";"0";"490";"0";"0";"0"
"Random";"Median";"Minimal";"4";"56";"0";"51";"0";"0";"0";"35";"0";"350";"0";"0";"0"
"Random";"Median";"Maximum";"4";"72";"0";"69";"1";"1";"0";"57";"0";"570";"0";"0";"0"
"Random";"Median";"Median";"4";"59";"0";"58";"0";"0";"0";"44";"0";"440";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"6";"23";"0";"23";"0";"0";"0";"25";"0";"250";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"4";"53";"0";"26";"1";"7";"0";"24";"0";"240";"0";"0";"0"
"Greedy";"Minimal";"Median";"4";"92";"0";"22";"3";"21";"0";"22";"0";"220";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"4";"55";"0";"26";"1";"8";"0";"24";"0";"240";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"4";"65";"0";"60";"0";"0";"0";"66";"0";"660";"0";"0";"0"
"Greedy";"Maximum";"Median";"6";"23";"0";"23";"0";"0";"0";"26";"0";"260";"0";"0";"0"
"Greedy";"Median";"Minimal";"4";"92";"0";"20";"3";"21";"0";"21";"0";"210";"0";"0";"0"
"Greedy";"Median";"Maximum";"4";"78";"0";"36";"3";"11";"0";"34";"0";"340";"0";"0";"0"
"Greedy";"Median";"Median";"4";"55";"0";"29";"3";"7";"0";"20";"0";"200";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"4";"42";"0";"37";"0";"0";"0";"36";"0";"360";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"6";"21";"0";"20";"0";"0";"0";"21";"0";"210";"0";"0";"0"
"Bipartite";"Minimal";"Median";"4";"42";"0";"39";"0";"0";"0";"37";"0";"370";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"4";"42";"0";"37";"0";"0";"0";"35";"0";"350";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"4";"79";"0";"79";"0";"0";"0";"123";"0";"1230";"0";"0";"0"
"Bipartite";"Maximum";"Median";"6";"23";"0";"23";"0";"0";"0";"26";"0";"260";"0";"0";"0"
"Bipartite";"Median";"Minimal";"4";"42";"0";"39";"0";"0";"0";"37";"0";"370";"0";"0";"0"
"Bipartite";"Median";"Maximum";"4";"52";"0";"52";"0";"0";"0";"66";"0";"660";"0";"0";"0"
"Bipartite";"Median";"Median";"4";"48";"1";"48";"0";"0";"0";"55";"0";"550";"0";"0";"0"
