"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"7";"31507";"0";"31472";"10";"11";"0";"8703";"0";"87030";"0";"0";"0"
"Random";"Minimal";"Minimal";"7";"5521";"0";"5474";"1";"8";"0";"1393";"0";"13930";"0";"0";"0"
"Random";"Minimal";"Maximum";"7";"6750";"0";"6723";"5";"5";"0";"3095";"0";"30950";"0";"0";"0"
"Random";"Minimal";"Median";"7";"5667";"0";"5653";"4";"4";"0";"1362";"0";"13620";"0";"0";"0"
"Random";"Maximum";"Minimal";"7";"6116";"0";"6096";"1";"6";"0";"2043";"0";"20430";"0";"0";"0"
"Random";"Maximum";"Maximum";"7";"6400";"0";"6380";"1";"2";"0";"3240";"0";"32400";"0";"0";"0"
"Random";"Maximum";"Median";"7";"6170";"1";"6146";"0";"2";"0";"3109";"0";"31090";"0";"0";"0"
"Random";"Median";"Minimal";"7";"5704";"0";"5668";"3";"9";"0";"1570";"0";"15700";"0";"0";"0"
"Random";"Median";"Maximum";"7";"6118";"0";"6113";"0";"0";"0";"2831";"0";"28310";"0";"0";"0"
"Random";"Median";"Median";"7";"5651";"0";"5621";"6";"9";"0";"1340";"0";"13400";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"7";"190";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"7";"190";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Median";"7";"190";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"7";"190";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"7";"190";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Median";"7";"190";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Minimal";"7";"190";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Maximum";"7";"190";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Median";"7";"190";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"7";"4945";"1";"4912";"2";"7";"0";"2909";"0";"29090";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"7";"5661";"0";"5655";"0";"1";"0";"4822";"0";"48220";"0";"0";"0"
"Bipartite";"Minimal";"Median";"7";"4938";"0";"4916";"0";"1";"0";"2958";"0";"29580";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"7";"5661";"0";"5655";"0";"1";"0";"4822";"0";"48220";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"7";"10416";"0";"10350";"3";"18";"0";"10052";"0";"100520";"0";"0";"0"
"Bipartite";"Maximum";"Median";"7";"6395";"0";"6377";"0";"6";"0";"6301";"0";"63010";"0";"0";"0"
"Bipartite";"Median";"Minimal";"7";"4918";"0";"4901";"0";"1";"0";"2937";"0";"29370";"0";"0";"0"
"Bipartite";"Median";"Maximum";"7";"6437";"0";"6424";"0";"6";"0";"6030";"0";"60300";"0";"0";"0"
"Bipartite";"Median";"Median";"7";"5514";"1";"5513";"0";"0";"0";"3155";"0";"31550";"0";"0";"0"
