"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"7";"13295";"0";"12954";"106";"110";"0";"4196";"0";"41960";"0";"0";"0"
"Random";"Minimal";"Minimal";"6";"2817";"0";"2394";"138";"147";"0";"845";"0";"8450";"0";"0";"0"
"Random";"Minimal";"Maximum";"6";"3500";"0";"2946";"140";"180";"0";"1500";"0";"15000";"0";"0";"0"
"Random";"Minimal";"Median";"6";"2946";"0";"2464";"129";"144";"0";"878";"0";"8780";"0";"0";"0"
"Random";"Maximum";"Minimal";"6";"2212";"1";"2192";"0";"0";"0";"1279";"0";"12790";"9";"266";"2750"
"Random";"Maximum";"Maximum";"6";"3444";"0";"3361";"17";"22";"0";"2117";"0";"21170";"0";"0";"0"
"Random";"Maximum";"Median";"6";"2661";"0";"2474";"58";"60";"0";"881";"0";"8810";"4";"349";"3530"
"Random";"Median";"Minimal";"7";"2535";"0";"2183";"102";"104";"0";"676";"0";"6760";"0";"0";"0"
"Random";"Median";"Maximum";"6";"3129";"0";"3020";"22";"29";"0";"1938";"0";"19380";"0";"0";"0"
"Random";"Median";"Median";"6";"2754";"0";"2611";"19";"35";"0";"1076";"0";"10760";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"6";"1898";"0";"144";"161";"490";"0";"85";"0";"850";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"8";"302";"0";"183";"0";"1";"0";"215";"0";"2150";"0";"0";"0"
"Greedy";"Minimal";"Median";"6";"1995";"0";"198";"207";"546";"0";"178";"0";"1780";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"6";"1699";"0";"229";"136";"400";"0";"551";"0";"5510";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"6";"1706";"0";"1485";"18";"26";"0";"2435";"0";"24350";"0";"0";"0"
"Greedy";"Maximum";"Median";"6";"1702";"0";"502";"144";"335";"0";"928";"0";"9280";"0";"0";"0"
"Greedy";"Median";"Minimal";"6";"2042";"0";"186";"132";"522";"0";"184";"0";"1840";"0";"0";"0"
"Greedy";"Median";"Maximum";"6";"1653";"0";"487";"130";"324";"0";"984";"0";"9840";"0";"0";"0"
"Greedy";"Median";"Median";"6";"1585";"0";"381";"149";"353";"0";"531";"0";"5310";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"6";"2162";"0";"2085";"9";"20";"0";"1177";"0";"11770";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"6";"2427";"0";"2427";"0";"0";"0";"2309";"0";"23090";"0";"0";"0"
"Bipartite";"Minimal";"Median";"6";"2207";"0";"2180";"0";"3";"0";"1220";"0";"12200";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"6";"2525";"0";"2512";"2";"3";"0";"2324";"0";"23240";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"6";"4987";"0";"4961";"3";"4";"0";"5340";"0";"53400";"0";"0";"0"
"Bipartite";"Maximum";"Median";"6";"2678";"0";"2669";"1";"1";"0";"2560";"0";"25600";"0";"0";"0"
"Bipartite";"Median";"Minimal";"6";"2212";"0";"2192";"0";"0";"0";"1234";"0";"12340";"0";"0";"0"
"Bipartite";"Median";"Maximum";"6";"2678";"0";"2669";"1";"1";"0";"2560";"0";"25600";"0";"0";"0"
"Bipartite";"Median";"Median";"6";"2398";"0";"2394";"0";"0";"0";"1391";"0";"13910";"0";"0";"0"
