"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"4";"18154";"1";"17832";"10";"37";"0";"6564";"0";"65640";"0";"0";"0"
"Random";"Minimal";"Minimal";"4";"4522";"0";"4222";"19";"48";"0";"1526";"0";"15260";"0";"0";"0"
"Random";"Minimal";"Maximum";"4";"5244";"0";"5019";"3";"33";"0";"2312";"0";"23120";"0";"0";"0"
"Random";"Minimal";"Median";"4";"4433";"0";"4258";"5";"24";"0";"1629";"0";"16290";"0";"0";"0"
"Random";"Maximum";"Minimal";"4";"5212";"0";"5018";"4";"29";"0";"2312";"0";"23120";"0";"0";"0"
"Random";"Maximum";"Maximum";"4";"6402";"0";"5857";"33";"90";"0";"3113";"0";"31130";"0";"0";"0"
"Random";"Maximum";"Median";"4";"5418";"0";"5255";"3";"21";"0";"2713";"0";"27130";"0";"0";"0"
"Random";"Median";"Minimal";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Random";"Median";"Maximum";"4";"5418";"0";"5255";"3";"21";"0";"2713";"0";"27130";"0";"0";"0"
"Random";"Median";"Median";"4";"5022";"0";"4806";"6";"27";"0";"1898";"0";"18980";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"4";"776";"0";"248";"14";"48";"0";"219";"0";"2190";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"4";"700";"1";"319";"12";"56";"0";"431";"0";"4310";"0";"0";"0"
"Greedy";"Minimal";"Median";"4";"927";"0";"262";"25";"99";"0";"291";"0";"2910";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"4";"825";"0";"325";"18";"73";"0";"431";"0";"4310";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"4";"3362";"0";"3008";"26";"62";"0";"4317";"0";"43170";"0";"0";"0"
"Greedy";"Maximum";"Median";"4";"1304";"0";"1038";"9";"34";"0";"1423";"0";"14230";"0";"0";"0"
"Greedy";"Median";"Minimal";"4";"931";"0";"244";"25";"103";"0";"265";"0";"2650";"0";"0";"0"
"Greedy";"Median";"Maximum";"4";"1511";"0";"1045";"18";"68";"0";"1414";"0";"14140";"0";"0";"0"
"Greedy";"Median";"Median";"4";"1335";"0";"970";"7";"41";"0";"960";"0";"9600";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"4";"5409";"0";"5029";"5";"58";"0";"2215";"0";"22150";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"4";"7772";"0";"6390";"165";"333";"0";"3651";"0";"36510";"0";"0";"0"
"Bipartite";"Minimal";"Median";"4";"5537";"1";"5120";"4";"61";"0";"2263";"0";"22630";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"4";"6608";"0";"6405";"9";"44";"0";"3695";"0";"36950";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"4";"9929";"0";"9804";"7";"24";"0";"6351";"0";"63510";"0";"0";"0"
"Bipartite";"Maximum";"Median";"4";"6882";"0";"6722";"10";"31";"0";"3992";"0";"39920";"0";"0";"0"
"Bipartite";"Median";"Minimal";"4";"5731";"1";"5038";"35";"112";"0";"2287";"0";"22870";"0";"0";"0"
"Bipartite";"Median";"Maximum";"4";"6887";"0";"6725";"11";"31";"0";"3992";"0";"39920";"0";"0";"0"
"Bipartite";"Median";"Median";"4";"5954";"0";"5563";"34";"73";"0";"2827";"0";"28270";"0";"0";"0"
