"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"0";"0";"0.1";"1";"4";"1283";"0";"325";"266";"522";"0";"433";"51";"4381";"0";"0";"0"
"0";"0";"0.4";"1";"4";"678";"0";"320";"33";"104";"0";"432";"2";"4328";"0";"0";"0"
"0";"0";"0.7";"1";"4";"699";"0";"337";"31";"75";"0";"452";"2";"4534";"0";"0";"0"
"0";"0";"1.0";"1";"4";"546";"0";"327";"4";"49";"0";"420";"1";"4210";"0";"0";"0"
"0";"0";"1.3";"1";"4";"641";"0";"327";"18";"52";"0";"437";"1";"4383";"0";"0";"0"
"0";"0";"1.6";"1";"4";"767";"0";"343";"17";"52";"0";"463";"4";"4694";"0";"0";"0"
"0";"0";"1.9";"1";"4";"767";"0";"343";"17";"52";"0";"463";"4";"4706";"0";"0";"0"
"0";"0";"2.2";"1";"4";"797";"1";"351";"21";"56";"0";"480";"3";"4866";"0";"0";"0"
"0";"0";"2.5";"1";"4";"800";"0";"350";"21";"57";"0";"480";"3";"4875";"0";"0";"0"
"0";"0";"2.8";"1";"4";"800";"0";"350";"21";"57";"0";"480";"3";"4884";"0";"0";"0"
"0";"0";"3.1";"1";"4";"918";"0";"347";"22";"61";"0";"447";"4";"4594";"0";"0";"0"
"0";"0";"3.4";"1";"4";"918";"0";"347";"22";"61";"0";"447";"4";"4606";"0";"0";"0"
"0";"0";"3.7";"1";"4";"1359";"1";"343";"53";"125";"0";"447";"4";"4618";"0";"0";"0"
"0";"0";"4.0";"1";"4";"766";"0";"333";"8";"33";"0";"447";"4";"4630";"0";"0";"0"
"0";"0";"4.3";"1";"4";"881";"0";"338";"15";"49";"0";"447";"4";"4642";"0";"0";"0"
"0";"0";"4.6";"1";"4";"881";"0";"338";"15";"49";"0";"447";"4";"4654";"0";"0";"0"
"0";"0";"4.9";"1";"4";"881";"0";"338";"15";"49";"0";"447";"4";"4666";"0";"0";"0"
"0";"0";"5.2";"1";"4";"811";"1";"340";"9";"34";"0";"447";"4";"4678";"0";"0";"0"
"0";"0";"5.5";"1";"4";"811";"0";"340";"9";"34";"0";"447";"4";"4690";"0";"0";"0"
"0";"0";"5.8";"1";"4";"811";"0";"340";"9";"34";"0";"447";"4";"4702";"0";"0";"0"
"0";"0";"6.1";"1";"4";"821";"0";"340";"9";"35";"0";"447";"4";"4714";"0";"0";"0"
"0";"0";"6.4";"1";"4";"821";"0";"340";"9";"35";"0";"447";"4";"4726";"0";"0";"0"
"0";"0";"6.7";"1";"4";"821";"1";"340";"9";"35";"0";"447";"4";"4738";"0";"0";"0"
"0";"0";"7.0";"1";"4";"819";"0";"339";"9";"35";"0";"447";"4";"4750";"0";"0";"0"
"0";"0";"7.3";"1";"4";"842";"0";"335";"9";"36";"0";"447";"4";"4762";"0";"0";"0"
"0";"0";"7.6";"1";"4";"842";"0";"335";"9";"36";"0";"447";"4";"4774";"0";"0";"0"
"0";"0";"7.9";"1";"4";"842";"0";"335";"9";"36";"0";"447";"4";"4786";"0";"0";"0"
"0";"0";"8.2";"1";"4";"915";"0";"337";"11";"41";"0";"447";"4";"4798";"0";"0";"0"
"0";"0";"8.5";"1";"4";"915";"0";"337";"11";"41";"0";"447";"4";"4810";"0";"0";"0"
"0";"0";"8.8";"1";"4";"915";"0";"337";"11";"41";"0";"447";"4";"4822";"0";"0";"0"
"0";"0";"9.1";"1";"4";"915";"1";"337";"11";"41";"0";"447";"4";"4834";"0";"0";"0"
"0";"0";"9.4";"1";"4";"915";"0";"337";"11";"41";"0";"447";"4";"4846";"0";"0";"0"
"0";"0";"9.7";"1";"4";"915";"0";"337";"11";"41";"0";"447";"4";"4858";"0";"0";"0"
"0";"1";"dynamic";"1";"4";"815";"0";"315";"18";"43";"0";"429";"0";"4290";"0";"0";"0"
"0";"1";"0.1";"1";"4";"1495";"1";"323";"275";"629";"0";"449";"0";"4490";"0";"0";"0"
"0";"1";"0.4";"1";"4";"731";"0";"325";"56";"120";"0";"435";"0";"4350";"0";"0";"0"
"0";"1";"0.7";"1";"4";"726";"0";"339";"32";"78";"0";"452";"0";"4520";"0";"0";"0"
"0";"1";"1.0";"1";"4";"536";"0";"330";"2";"45";"0";"420";"0";"4200";"0";"0";"0"
"0";"1";"1.3";"1";"4";"798";"0";"307";"38";"83";"0";"414";"0";"4140";"0";"0";"0"
"0";"1";"1.6";"1";"4";"854";"0";"310";"28";"78";"0";"422";"0";"4220";"0";"0";"0"
"0";"1";"1.9";"1";"4";"854";"1";"310";"28";"78";"0";"422";"0";"4220";"0";"0";"0"
"0";"1";"2.2";"1";"4";"701";"0";"313";"17";"42";"0";"429";"0";"4290";"0";"0";"0"
"0";"1";"2.5";"1";"4";"795";"0";"316";"17";"43";"0";"429";"0";"4290";"0";"0";"0"
"0";"1";"2.8";"1";"4";"693";"0";"313";"14";"37";"0";"429";"0";"4290";"0";"0";"0"
"0";"1";"3.1";"1";"4";"708";"0";"322";"13";"39";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"3.4";"1";"4";"708";"0";"322";"13";"39";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"3.7";"1";"4";"708";"0";"322";"13";"39";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"4.0";"1";"4";"780";"0";"323";"13";"42";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"4.3";"1";"4";"813";"1";"326";"17";"47";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"4.6";"1";"4";"813";"0";"326";"17";"47";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"4.9";"1";"4";"813";"0";"326";"17";"47";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"5.2";"1";"4";"738";"0";"327";"14";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"5.5";"1";"4";"738";"0";"327";"14";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"5.8";"1";"4";"738";"0";"327";"14";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"6.1";"1";"4";"810";"0";"327";"12";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"6.4";"1";"4";"810";"1";"327";"12";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"6.7";"1";"4";"810";"0";"327";"12";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"7.0";"1";"4";"810";"0";"328";"12";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"7.3";"1";"4";"810";"0";"328";"12";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"7.6";"1";"4";"810";"0";"328";"12";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"7.9";"1";"4";"810";"0";"328";"12";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"8.2";"1";"4";"810";"0";"328";"12";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"8.5";"1";"4";"810";"0";"328";"12";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"8.8";"1";"4";"810";"0";"328";"12";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"9.1";"1";"4";"810";"0";"328";"12";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"9.4";"1";"4";"810";"0";"328";"12";"41";"0";"443";"0";"4430";"0";"0";"0"
"0";"1";"9.7";"1";"4";"810";"0";"328";"12";"41";"0";"443";"0";"4430";"0";"0";"0"
"1";"0";"0.1";"1";"4";"1406";"1";"324";"259";"572";"2";"433";"51";"4381";"0";"0";"0"
"1";"0";"0.4";"1";"4";"755";"0";"324";"61";"127";"5";"437";"3";"4382";"0";"0";"0"
"1";"0";"0.7";"1";"4";"718";"0";"338";"34";"81";"3";"452";"2";"4534";"0";"0";"0"
"1";"0";"1.0";"1";"4";"707";"0";"327";"15";"103";"5";"420";"1";"4210";"0";"0";"0"
"1";"0";"1.3";"1";"4";"640";"0";"326";"17";"53";"2";"437";"1";"4383";"0";"0";"0"
"1";"0";"1.6";"1";"4";"675";"0";"332";"13";"46";"17";"450";"1";"4516";"0";"0";"0"
"1";"0";"1.9";"1";"4";"675";"1";"332";"13";"46";"17";"450";"1";"4519";"0";"0";"0"
"1";"0";"2.2";"1";"4";"1178";"0";"327";"43";"108";"68";"463";"4";"4718";"0";"0";"0"
"1";"0";"2.5";"1";"4";"911";"0";"326";"18";"55";"67";"463";"4";"4730";"0";"0";"0"
"1";"0";"2.8";"1";"4";"779";"0";"327";"13";"46";"44";"463";"4";"4742";"0";"0";"0"
"1";"0";"3.1";"1";"4";"927";"0";"337";"11";"37";"98";"430";"3";"4393";"0";"0";"0"
"1";"0";"3.4";"1";"4";"927";"1";"337";"11";"37";"98";"430";"3";"4402";"0";"0";"0"
"1";"0";"3.7";"1";"4";"927";"0";"337";"11";"37";"98";"430";"3";"4411";"0";"0";"0"
"1";"0";"4.0";"1";"4";"825";"0";"335";"10";"34";"72";"439";"3";"4510";"0";"0";"0"
"1";"0";"4.3";"1";"4";"1504";"0";"333";"55";"117";"92";"448";"6";"4738";"0";"0";"0"
"1";"0";"4.6";"1";"4";"1504";"1";"333";"55";"117";"92";"448";"6";"4756";"0";"0";"0"
"1";"0";"4.9";"1";"4";"1504";"0";"333";"55";"117";"92";"448";"6";"4774";"0";"0";"0"
"1";"0";"5.2";"1";"4";"1005";"0";"323";"11";"38";"87";"448";"6";"4792";"0";"0";"0"
"1";"0";"5.5";"1";"4";"1005";"0";"323";"11";"38";"87";"448";"6";"4810";"0";"0";"0"
"1";"0";"5.8";"1";"4";"1005";"1";"323";"11";"38";"87";"448";"6";"4828";"0";"0";"0"
"1";"0";"6.1";"1";"4";"996";"0";"330";"12";"45";"89";"448";"6";"4846";"0";"0";"0"
"1";"0";"6.4";"1";"4";"996";"0";"330";"12";"45";"89";"448";"6";"4864";"0";"0";"0"
"1";"0";"6.7";"1";"4";"996";"0";"330";"12";"45";"89";"448";"6";"4882";"0";"0";"0"
"1";"0";"7.0";"1";"4";"960";"0";"328";"10";"38";"88";"448";"6";"4900";"0";"0";"0"
"1";"0";"7.3";"1";"4";"959";"0";"326";"10";"38";"86";"448";"6";"4918";"0";"0";"0"
