"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score"
"0";"0";"0.1";"1";"7";"889";"0";"391";"195";"341";"0";"3163";"0";"31630";"0";"0";"0"
"0";"0";"0.4";"1";"7";"430";"0";"390";"14";"22";"0";"3213";"3";"32142";"0";"0";"0"
"0";"0";"0.7";"1";"7";"422";"0";"390";"9";"15";"0";"3213";"2";"32144";"0";"0";"0"
"0";"0";"1.0";"1";"7";"470";"0";"388";"16";"43";"0";"3210";"1";"32110";"0";"0";"0"
"0";"0";"1.3";"1";"7";"415";"0";"390";"5";"9";"0";"3213";"1";"32143";"0";"0";"0"
"0";"0";"1.6";"1";"7";"414";"0";"390";"4";"8";"0";"3213";"1";"32146";"0";"0";"0"
"0";"0";"1.9";"1";"7";"414";"0";"390";"4";"8";"0";"3213";"1";"32149";"0";"0";"0"
"0";"0";"2.2";"1";"7";"422";"0";"390";"6";"12";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"2.5";"1";"7";"426";"0";"390";"6";"13";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"2.8";"1";"7";"421";"0";"390";"5";"11";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"3.1";"1";"7";"421";"0";"390";"5";"11";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"3.4";"1";"7";"421";"0";"390";"5";"11";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"3.7";"1";"7";"421";"0";"390";"5";"11";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"4.0";"1";"7";"421";"0";"390";"5";"11";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"4.3";"1";"7";"421";"0";"390";"5";"11";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"4.6";"1";"7";"421";"0";"390";"5";"11";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"4.9";"1";"7";"421";"0";"390";"5";"11";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"5.2";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"5.5";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"5.8";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"6.1";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"6.4";"1";"7";"417";"1";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"6.7";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"7.0";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"7.3";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"7.6";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"7.9";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"8.2";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"8.5";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"8.8";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"9.1";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"9.4";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"0";"9.7";"1";"7";"417";"0";"390";"4";"9";"0";"3215";"0";"32150";"0";"0";"0"
"0";"1";"dynamic";"1";"7";"425";"0";"389";"5";"9";"0";"3213";"0";"32130";"0";"0";"0"
"0";"1";"0.1";"1";"7";"651";"0";"390";"122";"187";"0";"3213";"0";"32130";"0";"0";"0"
"0";"1";"0.4";"1";"7";"464";"0";"390";"16";"37";"0";"3213";"0";"32130";"0";"0";"0"
"0";"1";"0.7";"1";"7";"443";"0";"390";"10";"23";"0";"3213";"0";"32130";"0";"0";"0"
"0";"1";"1.0";"1";"7";"476";"0";"390";"13";"44";"0";"3213";"0";"32130";"0";"0";"0"
