"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"0";"0";"0.1";"1";"5";"2813";"0";"96";"744";"1673";"0";"109";"0";"1090";"0";"0";"0"
"0";"0";"0.4";"1";"5";"719";"0";"93";"162";"349";"0";"109";"0";"1090";"0";"0";"0"
"0";"0";"0.7";"1";"5";"287";"0";"93";"34";"82";"0";"105";"0";"1050";"0";"0";"0"
"0";"0";"1.0";"1";"5";"261";"0";"97";"19";"73";"0";"123";"0";"1230";"0";"0";"0"
"0";"0";"1.3";"1";"5";"310";"0";"95";"28";"85";"0";"115";"0";"1150";"0";"0";"0"
"0";"0";"1.6";"1";"5";"251";"0";"95";"12";"52";"0";"109";"0";"1090";"0";"0";"0"
"0";"0";"1.9";"1";"5";"251";"0";"95";"12";"52";"0";"109";"0";"1090";"0";"0";"0"
"0";"0";"2.2";"1";"5";"282";"0";"93";"22";"67";"0";"108";"0";"1080";"0";"0";"0"
"0";"0";"2.5";"1";"5";"279";"0";"93";"20";"65";"0";"108";"0";"1080";"0";"0";"0"
"0";"0";"2.8";"1";"5";"278";"0";"93";"20";"64";"0";"108";"0";"1080";"0";"0";"0"
"0";"0";"3.1";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"3.4";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"3.7";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"4.0";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"4.3";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"4.6";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"4.9";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"5.2";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"5.5";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"5.8";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"6.1";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"6.4";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"6.7";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"7.0";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"7.3";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"7.6";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"7.9";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"8.2";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"8.5";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"8.8";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
"0";"0";"9.1";"1";"5";"232";"0";"93";"12";"45";"0";"104";"0";"1040";"0";"0";"0"
