"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"7";"650";"0";"632";"0";"4";"0";"357";"0";"3570";"0";"0";"0"
"Random";"Minimal";"Minimal";"7";"263";"0";"234";"3";"9";"0";"90";"0";"900";"0";"0";"0"
"Random";"Minimal";"Maximum";"7";"263";"0";"234";"3";"9";"0";"104";"0";"1040";"1";"1485";"14860"
"Random";"Minimal";"Median";"7";"263";"0";"243";"1";"6";"0";"108";"0";"1080";"0";"0";"0"
"Random";"Maximum";"Minimal";"7";"255";"0";"252";"0";"0";"0";"118";"0";"1180";"0";"0";"0"
"Random";"Maximum";"Maximum";"7";"313";"0";"311";"0";"0";"0";"135";"0";"1350";"0";"0";"0"
"Random";"Maximum";"Median";"7";"250";"0";"249";"0";"0";"0";"168";"0";"1680";"2";"2123";"21250"
"Random";"Median";"Minimal";"7";"277";"0";"245";"1";"9";"0";"110";"0";"1100";"0";"0";"0"
"Random";"Median";"Maximum";"7";"250";"0";"249";"0";"0";"0";"137";"0";"1370";"0";"0";"0"
"Random";"Median";"Median";"7";"269";"0";"267";"0";"0";"0";"115";"0";"1150";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"7";"417";"0";"56";"24";"109";"0";"28";"0";"280";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"7";"244";"0";"77";"20";"52";"0";"59";"0";"590";"0";"0";"0"
"Greedy";"Minimal";"Median";"7";"258";"0";"52";"32";"67";"0";"28";"0";"280";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"7";"363";"0";"74";"22";"89";"0";"66";"0";"660";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"7";"503";"0";"495";"0";"0";"0";"380";"0";"3800";"0";"0";"0"
"Greedy";"Maximum";"Median";"7";"267";"0";"174";"9";"31";"0";"121";"0";"1210";"0";"0";"0"
"Greedy";"Median";"Minimal";"7";"257";"0";"55";"20";"63";"0";"28";"0";"280";"0";"0";"0"
"Greedy";"Median";"Maximum";"7";"250";"0";"180";"5";"19";"0";"143";"0";"1430";"0";"0";"0"
"Greedy";"Median";"Median";"7";"444";"0";"152";"20";"97";"0";"81";"0";"810";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"7";"374";"0";"326";"3";"15";"0";"241";"0";"2410";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"7";"397";"0";"329";"5";"22";"0";"279";"0";"2790";"0";"0";"0"
"Bipartite";"Minimal";"Median";"7";"384";"0";"332";"1";"13";"0";"246";"0";"2460";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"7";"397";"0";"329";"5";"22";"0";"279";"0";"2790";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"7";"550";"0";"546";"0";"1";"0";"572";"0";"5720";"0";"0";"0"
"Bipartite";"Maximum";"Median";"7";"421";"0";"361";"0";"15";"0";"326";"0";"3260";"0";"0";"0"
"Bipartite";"Median";"Minimal";"7";"373";"0";"336";"1";"10";"0";"248";"0";"2480";"0";"0";"0"
"Bipartite";"Median";"Maximum";"7";"421";"0";"361";"0";"15";"0";"326";"0";"3260";"0";"0";"0"
"Bipartite";"Median";"Median";"7";"393";"0";"345";"2";"17";"0";"261";"0";"2610";"0";"0";"0"
