"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"35";"0";"2788888821";"0";"0";"0";"0";"223";"0";"2230";"7";"49";"560"
"Random";"Minimal";"Minimal";"35";"0";"2788888810";"0";"0";"0";"0";"223";"0";"2230";"7";"37";"440"
"Random";"Minimal";"Maximum";"35";"0";"2788888799";"0";"0";"0";"0";"223";"0";"2230";"7";"37";"440"
"Random";"Minimal";"Median";"35";"0";"2788888788";"0";"0";"0";"0";"223";"0";"2230";"7";"37";"440"
"Random";"Maximum";"Minimal";"35";"0";"2788888777";"0";"0";"0";"0";"223";"0";"2230";"7";"49";"560"
"Random";"Maximum";"Maximum";"35";"0";"2788888766";"0";"0";"0";"0";"223";"0";"2230";"7";"37";"440"
"Random";"Maximum";"Median";"35";"0";"2788888755";"0";"0";"0";"0";"223";"0";"2230";"7";"49";"560"
"Random";"Median";"Minimal";"35";"0";"2788888744";"0";"0";"0";"0";"223";"0";"2230";"7";"42";"490"
"Random";"Median";"Maximum";"35";"0";"2788888733";"0";"0";"0";"0";"223";"0";"2230";"7";"49";"560"
"Random";"Median";"Median";"35";"0";"2788888722";"0";"0";"0";"0";"223";"0";"2230";"7";"49";"560"
"Greedy";"Minimal";"Minimal";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Median";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Median";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Minimal";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Maximum";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Median";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"30";"14262";"10";"808";"218";"4538";"0";"4120";"0";"41200";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"30";"13216";"9";"823";"151";"4134";"0";"4578";"0";"45780";"0";"0";"0"
"Bipartite";"Minimal";"Median";"30";"13947";"8";"813";"147";"4392";"0";"4122";"0";"41220";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"30";"13270";"8";"823";"155";"4153";"0";"4578";"0";"45780";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"30";"2747";"2";"1247";"27";"508";"0";"4442";"0";"44420";"0";"0";"0"
"Bipartite";"Maximum";"Median";"30";"13869";"8";"839";"184";"4376";"0";"4668";"0";"46680";"0";"0";"0"
"Bipartite";"Median";"Minimal";"30";"14316";"9";"813";"216";"4533";"0";"4122";"0";"41220";"0";"0";"0"
"Bipartite";"Median";"Maximum";"30";"14971";"8";"840";"240";"4753";"0";"4618";"0";"46180";"0";"0";"0"
"Bipartite";"Median";"Median";"30";"14251";"9";"828";"208";"4517";"0";"4126";"0";"41260";"0";"0";"0"
