"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"206";"75843";"10";"75821";"0";"0";"0";"8768";"0";"87680";"70";"0";"700"
"Random";"Minimal";"Minimal";"58";"59641";"9";"52589";"35";"865";"0";"1190";"0";"11900";"8";"8";"160"
"Random";"Minimal";"Maximum";"59";"61562";"8";"57759";"12";"660";"0";"2349";"0";"23490";"2";"2";"40"
"Random";"Minimal";"Median";"123";"26041";"3";"23996";"0";"0";"0";"481";"0";"4810";"0";"0";"0"
"Random";"Maximum";"Minimal";"59";"60820";"8";"57701";"22";"550";"0";"2002";"0";"20020";"5";"5";"100"
"Random";"Maximum";"Maximum";"60";"105732";"10";"100489";"21";"1215";"0";"3430";"0";"34300";"6";"6";"120"
"Random";"Maximum";"Median";"58";"83160";"10";"78093";"15";"1075";"0";"2995";"0";"29950";"7";"7";"140"
"Random";"Median";"Minimal";"58";"61477";"10";"55743";"4";"643";"0";"1431";"0";"14310";"7";"7";"140"
"Random";"Median";"Maximum";"60";"80820";"9";"77237";"27";"906";"0";"2593";"0";"25930";"5";"5";"100"
"Random";"Median";"Median";"58";"76768";"9";"72068";"18";"938";"0";"1966";"0";"19660";"4";"4";"80"
"Greedy";"Minimal";"Minimal";"58";"19996";"10";"719";"17";"770";"0";"211";"0";"2110";"10";"10";"200"
"Greedy";"Minimal";"Maximum";"59";"18487";"9";"686";"3";"434";"0";"390";"0";"3900";"6";"6";"120"
"Greedy";"Minimal";"Median";"59";"18743";"9";"669";"12";"444";"0";"265";"0";"2650";"6";"6";"120"
"Greedy";"Maximum";"Minimal";"59";"18815";"9";"643";"17";"546";"0";"378";"0";"3780";"4";"4";"80"
"Greedy";"Maximum";"Maximum";"60";"18931";"10";"1143";"2";"378";"0";"610";"0";"6100";"7";"7";"140"
"Greedy";"Maximum";"Median";"59";"19852";"10";"1058";"7";"654";"0";"626";"0";"6260";"7";"7";"140"
"Greedy";"Median";"Minimal";"60";"18535";"10";"553";"27";"537";"0";"236";"0";"2360";"4";"4";"80"
"Greedy";"Median";"Maximum";"58";"19979";"10";"1306";"32";"597";"0";"619";"0";"6190";"7";"7";"140"
"Greedy";"Median";"Median";"59";"19581";"10";"993";"4";"610";"0";"422";"0";"4220";"7";"7";"140"
"Bipartite";"Minimal";"Minimal";"59";"116551";"10";"108893";"19";"840";"0";"32091";"0";"320910";"7";"7";"140"
"Bipartite";"Minimal";"Maximum";"60";"116628";"7";"113786";"12";"371";"0";"33455";"0";"334550";"4";"4";"80"
"Bipartite";"Minimal";"Median";"59";"116957";"10";"111261";"24";"800";"0";"32303";"0";"323030";"3";"3";"60"
"Bipartite";"Maximum";"Minimal";"60";"117880";"9";"114151";"13";"618";"0";"33198";"0";"331980";"6";"6";"120"
"Bipartite";"Maximum";"Maximum";"59";"164596";"10";"160547";"3";"832";"0";"35554";"0";"355540";"4";"4";"80"
"Bipartite";"Maximum";"Median";"59";"138501";"9";"135360";"17";"693";"0";"34099";"0";"340990";"1";"2";"30"
"Bipartite";"Median";"Minimal";"59";"116112";"8";"110008";"15";"599";"0";"32301";"0";"323010";"2";"4";"60"
"Bipartite";"Median";"Maximum";"60";"137263";"10";"134607";"0";"598";"0";"33938";"0";"339380";"8";"8";"160"
"Bipartite";"Median";"Median";"60";"129975";"9";"127096";"13";"632";"0";"32833";"0";"328330";"2";"2";"40"
