"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"0";"0";"0.1";"1";"72";"13695";"5";"0";"0";"0";"0";"3";"0";"30";"1";"0";"10"
"0";"0";"0.4";"1";"68";"14413";"4";"39";"0";"13";"0";"88";"0";"880";"22";"0";"220"
"0";"0";"0.7";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"3";"0";"30"
"0";"0";"1.0";"1";"66";"14849";"4";"100";"0";"38";"0";"160";"0";"1600";"1";"1";"20"
"0";"0";"1.3";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"9";"0";"90"
"0";"0";"1.6";"1";"66";"14851";"4";"100";"1";"39";"0";"160";"0";"1600";"2";"2";"52"
"0";"0";"1.9";"1";"68";"14413";"4";"39";"0";"13";"0";"88";"0";"880";"1";"1";"29"
"0";"0";"2.2";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"4";"0";"40"
"0";"0";"2.5";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"3";"3";"105"
"0";"0";"2.8";"1";"66";"14851";"4";"100";"1";"39";"0";"160";"0";"1600";"27";"0";"270"
"0";"0";"3.1";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"14";"0";"140"
"0";"0";"3.4";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"3";"3";"132"
"0";"0";"3.7";"1";"65";"15099";"4";"145";"2";"59";"0";"188";"0";"1880";"1";"1";"47"
"0";"0";"4.0";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"4";"0";"40"
"0";"0";"4.3";"1";"66";"14851";"4";"100";"1";"39";"0";"160";"0";"1600";"2";"2";"106"
"0";"0";"4.6";"1";"66";"14851";"4";"100";"1";"39";"0";"160";"0";"1600";"2";"2";"112"
"0";"0";"4.9";"1";"66";"14851";"4";"100";"1";"39";"0";"160";"0";"1600";"27";"0";"270"
"0";"0";"5.2";"1";"66";"14851";"4";"100";"1";"39";"0";"160";"0";"1600";"27";"0";"270"
"0";"0";"5.5";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"3";"0";"30"
"0";"0";"5.8";"1";"68";"14413";"4";"39";"0";"13";"0";"88";"0";"880";"22";"0";"220"
"0";"0";"6.1";"1";"65";"15099";"4";"145";"2";"59";"0";"188";"0";"1880";"1";"1";"71"
"0";"0";"6.4";"1";"65";"15099";"4";"145";"2";"59";"0";"188";"0";"1880";"22";"0";"220"
"0";"0";"6.7";"1";"69";"14219";"4";"20";"0";"7";"0";"58";"0";"580";"2";"1";"87"
"0";"0";"7.0";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"4";"0";"40"
"0";"0";"7.3";"1";"69";"14219";"4";"20";"0";"7";"0";"58";"0";"580";"4";"0";"40"
"0";"0";"7.6";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"1";"1";"86"
"0";"0";"7.9";"1";"65";"15099";"4";"145";"2";"59";"0";"188";"0";"1880";"3";"1";"109"
"0";"0";"8.2";"1";"66";"14851";"4";"100";"1";"39";"0";"160";"0";"1600";"27";"0";"270"
"0";"0";"8.5";"1";"66";"14851";"4";"100";"1";"39";"0";"160";"0";"1600";"3";"2";"200"
"0";"0";"8.8";"1";"66";"14851";"4";"100";"1";"39";"0";"160";"0";"1600";"27";"0";"270"
"0";"0";"9.1";"1";"65";"15099";"4";"145";"2";"59";"0";"188";"0";"1880";"12";"0";"120"
"0";"0";"9.4";"1";"65";"15099";"4";"145";"2";"59";"0";"188";"0";"1880";"3";"2";"218"
"0";"0";"9.7";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"28";"0";"280"
"0";"1";"dynamic";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"3";"158"
"0";"1";"0.1";"1";"65";"15093";"4";"145";"0";"57";"0";"191";"0";"1910";"1";"1";"11"
"0";"1";"0.4";"1";"66";"14847";"4";"100";"0";"38";"0";"160";"0";"1600";"27";"0";"270"
"0";"1";"0.7";"1";"66";"14847";"4";"100";"0";"38";"0";"160";"0";"1600";"2";"2";"34"
"0";"1";"1.0";"1";"65";"15093";"4";"145";"0";"57";"0";"191";"0";"1910";"5";"5";"100"
"0";"1";"1.3";"1";"64";"15367";"4";"202";"0";"77";"0";"225";"0";"2250";"6";"6";"138"
"0";"1";"1.6";"1";"66";"14847";"4";"100";"0";"38";"0";"160";"0";"1600";"27";"0";"270"
"0";"1";"1.9";"1";"64";"15367";"4";"202";"0";"77";"0";"225";"0";"2250";"24";"0";"240"
"0";"1";"2.2";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"2";"2";"64"
"0";"1";"2.5";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"5";"175"
"0";"1";"2.8";"1";"68";"14413";"4";"39";"0";"13";"0";"88";"0";"880";"2";"2";"76"
"0";"1";"3.1";"1";"68";"14413";"4";"39";"0";"13";"0";"88";"0";"880";"1";"0";"10"
"0";"1";"3.4";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"4";"186"
"0";"1";"3.7";"1";"66";"14847";"4";"100";"0";"38";"0";"160";"0";"1600";"2";"2";"94"
"0";"1";"4.0";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"0";"50"
"0";"1";"4.3";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"3";"179"
"0";"1";"4.6";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"1";"1";"56"
"0";"1";"4.9";"1";"64";"15367";"4";"202";"0";"77";"0";"225";"0";"2250";"5";"5";"295"
"0";"1";"5.2";"1";"69";"14219";"4";"20";"0";"7";"0";"58";"0";"580";"13";"0";"130"
"0";"1";"5.5";"1";"68";"14413";"4";"39";"0";"13";"0";"88";"0";"880";"1";"1";"65"
"0";"1";"5.8";"1";"69";"14219";"4";"20";"0";"7";"0";"58";"0";"580";"13";"0";"130"
"0";"1";"6.1";"1";"70";"14036";"4";"8";"0";"3";"0";"36";"0";"360";"2";"0";"20"
"0";"1";"6.4";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"5";"370"
"0";"1";"6.7";"1";"69";"14219";"4";"20";"0";"7";"0";"58";"0";"580";"2";"2";"154"
"0";"1";"7.0";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"2";"2";"160"
"0";"1";"7.3";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"1";"1";"83"
"0";"1";"7.6";"1";"64";"15367";"4";"202";"0";"77";"0";"225";"0";"2250";"5";"0";"50"
"0";"1";"7.9";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"28";"0";"280"
"0";"1";"8.2";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"3";"296"
"0";"1";"8.5";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"1";"1";"95"
"0";"1";"8.8";"1";"70";"14036";"4";"8";"0";"3";"0";"36";"0";"360";"1";"1";"98"
"0";"1";"9.1";"1";"66";"14847";"4";"100";"0";"38";"0";"160";"0";"1600";"27";"0";"270"
"0";"1";"9.4";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"1";"1";"104"
"0";"1";"9.7";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"4";"0";"40"
"1";"0";"0.1";"1";"66";"14846";"4";"100";"0";"38";"0";"160";"0";"1600";"3";"3";"33"
"1";"0";"0.4";"1";"66";"14846";"4";"100";"0";"38";"0";"160";"0";"1600";"10";"0";"100"
"1";"0";"0.7";"1";"66";"14846";"4";"100";"0";"38";"0";"160";"0";"1600";"3";"3";"51"
"1";"0";"1.0";"1";"66";"14849";"4";"100";"0";"38";"0";"160";"0";"1600";"1";"1";"20"
"1";"0";"1.3";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"14";"0";"140"
"1";"0";"1.6";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"1";"1";"26"
"1";"0";"1.9";"1";"66";"14855";"4";"100";"0";"41";"1";"160";"0";"1600";"4";"1";"59"
"1";"0";"2.2";"1";"66";"14855";"4";"100";"0";"41";"1";"160";"0";"1600";"20";"0";"200"
"1";"0";"2.5";"1";"66";"14855";"4";"100";"0";"41";"1";"160";"0";"1600";"6";"4";"160"
"1";"0";"2.8";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"4";"0";"40"
"1";"0";"3.1";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"3";"3";"123"
"1";"0";"3.4";"1";"68";"14413";"4";"39";"0";"13";"0";"88";"0";"880";"1";"1";"44"
"1";"0";"3.7";"1";"66";"14855";"4";"100";"0";"41";"1";"160";"0";"1600";"6";"6";"282"
"1";"0";"4.0";"1";"66";"14855";"4";"100";"0";"41";"1";"160";"0";"1600";"10";"0";"100"
"1";"0";"4.3";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"1";"1";"53"
"1";"0";"4.6";"1";"68";"14413";"4";"39";"0";"13";"0";"88";"0";"880";"7";"0";"70"
"1";"0";"4.9";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"2";"0";"20"
"1";"0";"5.2";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"1";"1";"62"
"1";"0";"5.5";"1";"66";"14855";"4";"100";"0";"41";"1";"160";"0";"1600";"3";"3";"195"
"1";"0";"5.8";"1";"66";"14855";"4";"100";"0";"41";"1";"160";"0";"1600";"27";"0";"270"
"1";"0";"6.1";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"4";"0";"40"
"1";"0";"6.4";"1";"66";"14855";"4";"100";"0";"41";"1";"160";"0";"1600";"11";"0";"110"
"1";"0";"6.7";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"28";"0";"280"
"1";"0";"7.0";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"28";"0";"280"
"1";"0";"7.3";"1";"65";"15118";"4";"146";"0";"63";"4";"188";"0";"1880";"9";"0";"90"
"1";"0";"7.6";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"1";"1";"86"
"1";"0";"7.9";"1";"66";"14855";"4";"100";"0";"41";"1";"160";"0";"1600";"4";"4";"356"
"1";"0";"8.2";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"28";"0";"280"
"1";"0";"8.5";"1";"66";"14855";"4";"100";"0";"41";"1";"160";"0";"1600";"5";"1";"135"
"1";"0";"8.8";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"1";"0";"10"
"1";"0";"9.1";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"1";"1";"101"
"1";"0";"9.4";"1";"64";"15415";"4";"204";"0";"92";"7";"219";"0";"2190";"14";"0";"140"
"1";"0";"9.7";"1";"66";"14855";"4";"100";"0";"41";"1";"160";"0";"1600";"5";"1";"147"
"1";"1";"dynamic";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"2";"0";"20"
"1";"1";"0.1";"1";"65";"15093";"4";"145";"0";"57";"0";"191";"0";"1910";"3";"1";"31"
"1";"1";"0.4";"1";"65";"15093";"4";"145";"0";"57";"0";"191";"0";"1910";"4";"3";"52"
"1";"1";"0.7";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"28";"0";"280"
"1";"1";"1.0";"1";"68";"14413";"4";"39";"0";"13";"0";"88";"0";"880";"1";"1";"20"
"1";"1";"1.3";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"5";"115"
"1";"1";"1.6";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"5";"130"
"1";"1";"1.9";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"4";"126"
"1";"1";"2.2";"1";"68";"14413";"4";"39";"0";"13";"0";"88";"0";"880";"1";"1";"32"
"1";"1";"2.5";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"27";"0";"270"
"1";"1";"2.8";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"5";"190"
"1";"1";"3.1";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"4";"2";"102"
"1";"1";"3.4";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"0";"50"
"1";"1";"3.7";"1";"66";"14847";"4";"100";"0";"38";"0";"160";"0";"1600";"2";"2";"94"
"1";"1";"4.0";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"4";"4";"200"
"1";"1";"4.3";"1";"64";"15367";"4";"202";"0";"77";"0";"225";"0";"2250";"6";"3";"189"
"1";"1";"4.6";"1";"66";"14847";"4";"100";"0";"38";"0";"160";"0";"1600";"27";"0";"270"
"1";"1";"4.9";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"2";"148"
"1";"1";"5.2";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"2";"154"
"1";"1";"5.5";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"3";"215"
"1";"1";"5.8";"1";"68";"14413";"4";"39";"0";"13";"0";"88";"0";"880";"1";"1";"68"
"1";"1";"6.1";"1";"68";"14413";"4";"39";"0";"13";"0";"88";"0";"880";"1";"1";"71"
"1";"1";"6.4";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"27";"0";"270"
"1";"1";"6.7";"1";"66";"14847";"4";"100";"0";"38";"0";"160";"0";"1600";"27";"0";"270"
"1";"1";"7.0";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"4";"0";"40"
"1";"1";"7.3";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"27";"0";"270"
"1";"1";"7.6";"1";"69";"14219";"4";"20";"0";"7";"0";"58";"0";"580";"13";"0";"130"
"1";"1";"7.9";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"27";"0";"270"
"1";"1";"8.2";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"5";"3";"296"
"1";"1";"8.5";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"1";"1";"95"
"1";"1";"8.8";"1";"65";"15090";"4";"145";"0";"55";"0";"194";"0";"1940";"27";"0";"270"
"1";"1";"9.1";"1";"67";"14623";"4";"65";"0";"24";"0";"124";"0";"1240";"28";"0";"280"
"1";"1";"9.4";"1";"66";"14847";"4";"100";"0";"38";"0";"160";"0";"1600";"3";"3";"312"
"1";"1";"9.7";"1";"68";"14413";"4";"39";"0";"13";"0";"88";"0";"880";"1";"0";"10"
"0";"0";"0.1";"2";"65";"15216";"4";"148";"0";"62";"0";"176";"0";"1760";"6";"0";"60"
"0";"0";"0.4";"2";"66";"14933";"4";"102";"0";"41";"0";"135";"0";"1350";"17";"0";"170"
"0";"0";"0.7";"2";"68";"14428";"4";"39";"0";"8";"0";"81";"0";"810";"1";"0";"10"
"0";"0";"1.0";"2";"68";"14423";"4";"39";"0";"6";"0";"93";"0";"930";"4";"0";"40"
"0";"0";"1.3";"2";"68";"14415";"4";"38";"0";"4";"0";"88";"0";"880";"22";"0";"220"
"0";"0";"1.6";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"1";"1";"26"
"0";"0";"1.9";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"1";"1";"29"
"0";"0";"2.2";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"1";"1";"32"
"0";"0";"2.5";"2";"65";"15122";"4";"141";"0";"34";"0";"180";"0";"1800";"9";"0";"90"
"0";"0";"2.8";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"1";"1";"38"
"0";"0";"3.1";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"1";"1";"41"
"0";"0";"3.4";"2";"68";"14415";"4";"38";"0";"4";"0";"88";"0";"880";"3";"0";"30"
"0";"0";"3.7";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"1";"1";"47"
"0";"0";"4.0";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"21";"0";"210"
"0";"0";"4.3";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"1";"1";"53"
"0";"0";"4.6";"2";"65";"15122";"4";"141";"0";"34";"0";"180";"0";"1800";"19";"0";"190"
"0";"0";"4.9";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"4";"0";"40"
"0";"0";"5.2";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"1";"1";"62"
"0";"0";"5.5";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"15";"0";"150"
"0";"0";"5.8";"2";"65";"15122";"4";"141";"0";"34";"0";"180";"0";"1800";"25";"0";"250"
"0";"0";"6.1";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"1";"1";"71"
"0";"0";"6.4";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"1";"1";"74"
"0";"0";"6.7";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"1";"0";"10"
"0";"0";"7.0";"2";"64";"15418";"4";"195";"0";"55";"0";"210";"0";"2100";"21";"0";"210"
"0";"0";"7.3";"2";"66";"14851";"4";"97";"0";"16";"0";"146";"0";"1460";"6";"0";"60"
