"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"35";"0";"2788888847";"0";"0";"0";"0";"233";"0";"2330";"4";"32";"360"
"Random";"Minimal";"Minimal";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Random";"Minimal";"Maximum";"35";"0";"2788888836";"0";"0";"0";"0";"233";"0";"2330";"5";"30";"350"
"Random";"Minimal";"Median";"35";"0";"2788888825";"0";"0";"0";"0";"233";"0";"2330";"6";"48";"540"
"Random";"Maximum";"Minimal";"35";"0";"2788888814";"0";"0";"0";"0";"233";"0";"2330";"14";"28";"420"
"Random";"Maximum";"Maximum";"35";"0";"2788888803";"0";"0";"0";"0";"233";"0";"2330";"6";"48";"540"
"Random";"Maximum";"Median";"35";"0";"2788888792";"0";"0";"0";"0";"233";"0";"2330";"5";"30";"350"
"Random";"Median";"Minimal";"35";"0";"2788888781";"0";"0";"0";"0";"233";"0";"2330";"6";"48";"540"
"Random";"Median";"Maximum";"35";"0";"2788888770";"0";"0";"0";"0";"233";"0";"2330";"5";"29";"340"
"Random";"Median";"Median";"35";"0";"2788888759";"0";"0";"0";"0";"233";"0";"2330";"6";"48";"540"
"Greedy";"Minimal";"Minimal";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Median";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Median";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Minimal";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Maximum";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Median";"30";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"30";"7006";"5";"814";"117";"2083";"0";"3758";"0";"37580";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"30";"7266";"5";"825";"113";"2161";"0";"4098";"0";"40980";"0";"0";"0"
"Bipartite";"Minimal";"Median";"30";"8108";"6";"822";"141";"2437";"0";"3760";"0";"37600";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"30";"8478";"6";"825";"138";"2564";"0";"4081";"0";"40810";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"30";"2155";"1";"1292";"9";"287";"0";"4071";"0";"40710";"0";"0";"0"
"Bipartite";"Maximum";"Median";"30";"7694";"5";"840";"111";"2299";"0";"4198";"0";"41980";"0";"0";"0"
"Bipartite";"Median";"Minimal";"30";"7750";"5";"822";"127";"2333";"0";"3760";"0";"37600";"0";"0";"0"
"Bipartite";"Median";"Maximum";"30";"7175";"5";"844";"113";"2134";"0";"4135";"0";"41350";"0";"0";"0"
"Bipartite";"Median";"Median";"30";"8606";"8";"838";"161";"2614";"0";"3770";"0";"37700";"0";"0";"0"
