"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"13";"8703";"1";"8212";"2";"78";"0";"1996";"0";"19960";"4";"56";"600"
"Random";"Minimal";"Minimal";"12";"11089";"2";"1203";"263";"2550";"0";"217";"0";"2170";"16";"145";"1610"
"Random";"Minimal";"Maximum";"13";"1649";"0";"1229";"12";"115";"0";"263";"0";"2630";"5";"91";"960"
"Random";"Minimal";"Median";"13";"1535";"0";"1186";"4";"88";"0";"222";"0";"2220";"10";"89";"990"
"Random";"Maximum";"Minimal";"13";"1745";"0";"1270";"8";"124";"0";"269";"0";"2690";"8";"135";"1430"
"Random";"Maximum";"Maximum";"13";"2035";"0";"1758";"5";"57";"0";"384";"0";"3840";"5";"81";"860"
"Random";"Maximum";"Median";"13";"2084";"0";"1504";"3";"125";"0";"338";"0";"3380";"6";"79";"850"
"Random";"Median";"Minimal";"13";"1392";"0";"1117";"4";"64";"0";"203";"0";"2030";"6";"89";"950"
"Random";"Median";"Maximum";"12";"14794";"3";"1712";"493";"3603";"0";"367";"0";"3670";"17";"113";"1300"
"Random";"Median";"Median";"13";"1580";"0";"1327";"5";"68";"0";"255";"0";"2550";"3";"59";"620"
"Greedy";"Minimal";"Minimal";"13";"455";"0";"62";"1";"45";"0";"57";"0";"570";"6";"102";"1080"
"Greedy";"Minimal";"Maximum";"12";"21519";"5";"116";"1205";"6355";"0";"100";"0";"1000";"19";"87";"1060"
"Greedy";"Minimal";"Median";"13";"380";"0";"58";"1";"32";"0";"60";"0";"600";"8";"83";"910"
"Greedy";"Maximum";"Minimal";"13";"601";"0";"66";"9";"97";"0";"66";"0";"660";"5";"85";"900"
"Greedy";"Maximum";"Maximum";"13";"833";"0";"139";"5";"119";"0";"138";"0";"1380";"2";"48";"500"
"Greedy";"Maximum";"Median";"13";"975";"0";"114";"12";"178";"0";"125";"0";"1250";"5";"89";"940"
"Greedy";"Median";"Minimal";"13";"456";"0";"67";"0";"43";"0";"68";"0";"680";"4";"79";"830"
"Greedy";"Median";"Maximum";"13";"447";"0";"115";"1";"34";"0";"130";"0";"1300";"8";"122";"1300"
"Greedy";"Median";"Median";"13";"542";"0";"112";"4";"63";"0";"117";"0";"1170";"6";"93";"990"
"Bipartite";"Minimal";"Minimal";"12";"32970";"7";"2646";"2656";"10040";"0";"1299";"0";"12990";"16";"53";"690"
"Bipartite";"Minimal";"Maximum";"13";"2858";"0";"2607";"2";"62";"0";"1325";"0";"13250";"4";"68";"720"
"Bipartite";"Minimal";"Median";"13";"2890";"0";"2436";"8";"117";"0";"1275";"0";"12750";"5";"71";"760"
"Bipartite";"Maximum";"Minimal";"13";"3081";"0";"2602";"6";"106";"0";"1322";"0";"13220";"4";"56";"600"
"Bipartite";"Maximum";"Maximum";"13";"3642";"0";"3258";"7";"96";"0";"1451";"0";"14510";"6";"117";"1230"
"Bipartite";"Maximum";"Median";"13";"3291";"0";"2951";"1";"80";"0";"1416";"0";"14160";"6";"86";"920"
"Bipartite";"Median";"Minimal";"13";"3028";"0";"2545";"7";"104";"0";"1301";"0";"13010";"5";"88";"930"
"Bipartite";"Median";"Maximum";"13";"3570";"0";"2922";"17";"157";"0";"1424";"0";"14240";"4";"44";"480"
"Bipartite";"Median";"Median";"13";"3216";"0";"2778";"11";"112";"0";"1373";"0";"13730";"5";"85";"900"
