"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"8";"408";"0";"397";"0";"4";"0";"289";"0";"2890";"0";"0";"0"
"Random";"Minimal";"Minimal";"8";"223";"0";"218";"0";"1";"0";"111";"0";"1110";"0";"0";"0"
"Random";"Minimal";"Maximum";"8";"243";"0";"231";"0";"3";"0";"126";"0";"1260";"0";"0";"0"
"Random";"Minimal";"Median";"8";"233";"0";"227";"0";"1";"0";"120";"0";"1200";"0";"0";"0"
"Random";"Maximum";"Minimal";"8";"243";"0";"231";"0";"3";"0";"126";"0";"1260";"0";"0";"0"
"Random";"Maximum";"Maximum";"8";"250";"0";"241";"0";"2";"0";"129";"0";"1290";"0";"0";"0"
"Random";"Maximum";"Median";"8";"283";"0";"234";"0";"13";"0";"138";"0";"1380";"0";"0";"0"
"Random";"Median";"Minimal";"8";"233";"0";"227";"0";"2";"0";"120";"0";"1200";"0";"0";"0"
"Random";"Median";"Maximum";"8";"262";"0";"234";"0";"7";"0";"138";"0";"1380";"0";"0";"0"
"Random";"Median";"Median";"8";"234";"0";"229";"0";"1";"0";"125";"0";"1250";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"8";"78";"0";"2";"1";"21";"0";"2";"0";"20";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"8";"78";"0";"3";"2";"20";"0";"3";"0";"30";"0";"0";"0"
"Greedy";"Minimal";"Median";"8";"112";"0";"2";"3";"29";"0";"2";"0";"20";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"8";"91";"0";"3";"1";"23";"0";"3";"0";"30";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"8";"118";"0";"48";"2";"21";"0";"76";"0";"760";"0";"0";"0"
"Greedy";"Maximum";"Median";"8";"138";"0";"29";"1";"26";"0";"48";"0";"480";"0";"0";"0"
"Greedy";"Median";"Minimal";"8";"93";"0";"2";"3";"25";"0";"2";"0";"20";"0";"0";"0"
"Greedy";"Median";"Maximum";"8";"114";"0";"29";"2";"23";"0";"48";"0";"480";"0";"0";"0"
"Greedy";"Median";"Median";"8";"98";"0";"25";"3";"22";"0";"37";"0";"370";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"8";"439";"0";"429";"0";"3";"0";"364";"0";"3640";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"8";"451";"0";"448";"0";"0";"0";"391";"0";"3910";"0";"0";"0"
"Bipartite";"Minimal";"Median";"8";"461";"0";"424";"0";"11";"0";"358";"0";"3580";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"8";"450";"0";"448";"0";"0";"0";"391";"0";"3910";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"8";"543";"0";"539";"0";"1";"0";"485";"0";"4850";"0";"0";"0"
"Bipartite";"Maximum";"Median";"8";"496";"0";"469";"0";"8";"0";"416";"0";"4160";"0";"0";"0"
"Bipartite";"Median";"Minimal";"8";"453";"0";"424";"0";"8";"0";"358";"0";"3580";"0";"0";"0"
"Bipartite";"Median";"Maximum";"8";"496";"0";"469";"0";"8";"0";"416";"0";"4160";"0";"0";"0"
"Bipartite";"Median";"Median";"8";"505";"0";"436";"1";"24";"0";"374";"0";"3740";"0";"0";"0"
