"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"38";"556806";"10";"553286";"6";"450";"0";"28349";"0";"283490";"24";"24";"480"
"Random";"Minimal";"Minimal";"36";"20027";"1";"17024";"11";"419";"0";"687";"0";"6870";"5";"5";"100"
"Random";"Minimal";"Maximum";"35";"24903";"9";"18936";"29";"1144";"0";"1271";"0";"12710";"11";"11";"220"
"Random";"Minimal";"Median";"35";"22655";"3";"17927";"21";"876";"0";"854";"0";"8540";"9";"9";"180"
"Random";"Maximum";"Minimal";"36";"22449";"4";"18856";"34";"723";"0";"1207";"0";"12070";"4";"4";"80"
"Random";"Maximum";"Maximum";"36";"37677";"3";"33636";"5";"819";"0";"1965";"0";"19650";"7";"7";"140"
"Random";"Maximum";"Median";"36";"30033";"5";"24980";"70";"1135";"0";"1777";"0";"17770";"7";"7";"140"
"Random";"Median";"Minimal";"35";"25929";"6";"17955";"89";"1687";"0";"846";"0";"8460";"9";"9";"180"
"Random";"Median";"Maximum";"36";"28346";"3";"25366";"31";"658";"0";"1729";"0";"17290";"7";"7";"140"
"Random";"Median";"Median";"35";"28827";"4";"23744";"18";"1085";"0";"1151";"0";"11510";"11";"11";"220"
"Greedy";"Minimal";"Minimal";"35";"12731";"7";"447";"56";"1588";"0";"153";"0";"1530";"5";"5";"100"
"Greedy";"Minimal";"Maximum";"36";"8127";"3";"426";"27";"579";"0";"244";"0";"2440";"5";"5";"100"
"Greedy";"Minimal";"Median";"35";"11905";"9";"493";"66";"1404";"0";"222";"0";"2220";"6";"6";"120"
"Greedy";"Maximum";"Minimal";"35";"14076";"8";"514";"56";"1756";"0";"252";"0";"2520";"10";"10";"200"
"Greedy";"Maximum";"Maximum";"35";"12068";"8";"1006";"60";"1255";"0";"489";"0";"4890";"5";"10";"150"
"Greedy";"Maximum";"Median";"36";"8757";"3";"682";"22";"615";"0";"389";"0";"3890";"7";"8";"150"
"Greedy";"Median";"Minimal";"35";"15338";"10";"538";"56";"2000";"0";"244";"0";"2440";"14";"14";"280"
"Greedy";"Median";"Maximum";"35";"12594";"8";"825";"51";"1432";"0";"445";"0";"4450";"13";"13";"260"
"Greedy";"Median";"Median";"35";"12332";"8";"793";"43";"1257";"0";"347";"0";"3470";"5";"5";"100"
"Bipartite";"Minimal";"Minimal";"35";"43543";"9";"36108";"78";"1435";"0";"11325";"0";"113250";"10";"10";"200"
"Bipartite";"Minimal";"Maximum";"35";"44593";"6";"38004";"102";"1509";"0";"12114";"0";"121140";"10";"11";"210"
"Bipartite";"Minimal";"Median";"36";"41919";"6";"36649";"23";"972";"0";"11399";"0";"113990";"7";"7";"140"
"Bipartite";"Maximum";"Minimal";"35";"45754";"9";"38342";"76";"1645";"0";"12052";"0";"120520";"9";"9";"180"
"Bipartite";"Maximum";"Maximum";"36";"56886";"3";"53323";"22";"744";"0";"12968";"0";"129680";"7";"7";"140"
"Bipartite";"Maximum";"Median";"36";"47922";"4";"44523";"44";"739";"0";"12657";"0";"126570";"8";"8";"160"
"Bipartite";"Median";"Minimal";"36";"40740";"4";"36196";"55";"884";"0";"11407";"0";"114070";"1";"2";"30"
"Bipartite";"Median";"Maximum";"36";"48502";"5";"44451";"18";"886";"0";"12794";"0";"127940";"12";"12";"240"
"Bipartite";"Median";"Median";"35";"47088";"3";"42695";"65";"954";"0";"11790";"0";"117900";"11";"11";"220"
