"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"0";"0";"0.1";"1";"37";"7189";"2";"330";"333";"1009";"0";"213";"0";"2130";"3";"20";"50"
"0";"0";"0.4";"1";"36";"7540";"2";"411";"118";"895";"0";"239";"2";"2398";"3";"5";"50"
"0";"0";"0.7";"1";"36";"7570";"2";"430";"51";"767";"0";"239";"3";"2411";"6";"6";"102"
"0";"0";"1.0";"1";"37";"6606";"2";"329";"14";"450";"0";"223";"2";"2250";"5";"5";"100"
"0";"0";"1.3";"1";"37";"7147";"2";"331";"43";"534";"0";"202";"0";"2020";"3";"3";"69"
"0";"0";"1.6";"1";"37";"7147";"2";"331";"43";"534";"0";"202";"0";"2020";"4";"4";"104"
"0";"0";"1.9";"1";"37";"7147";"2";"331";"43";"534";"0";"202";"0";"2020";"6";"6";"174"
"0";"0";"2.2";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1872";"11";"11";"352"
"0";"0";"2.5";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1875";"11";"11";"385"
"0";"0";"2.8";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1878";"11";"11";"418"
"0";"0";"3.1";"1";"37";"7475";"2";"338";"45";"672";"0";"209";"4";"2214";"4";"4";"164"
"0";"0";"3.4";"1";"37";"7475";"2";"338";"45";"672";"0";"209";"4";"2226";"9";"9";"396"
"0";"0";"3.7";"1";"37";"7475";"2";"338";"45";"672";"0";"209";"4";"2238";"11";"5";"295"
"0";"0";"4.0";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1890";"14";"14";"700"
"0";"0";"4.3";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1893";"16";"16";"848"
"0";"0";"4.6";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1896";"14";"14";"784"
"0";"0";"4.9";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1899";"18";"18";"1062"
"0";"0";"5.2";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1902";"13";"13";"806"
"0";"0";"5.5";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1905";"18";"18";"1170"
"0";"0";"5.8";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1908";"21";"21";"1428"
"0";"0";"6.1";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1911";"18";"18";"1278"
"0";"0";"6.4";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1914";"8";"8";"592"
"0";"0";"6.7";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1917";"10";"10";"770"
"0";"0";"7.0";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1920";"21";"21";"1680"
"0";"0";"7.3";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1923";"23";"23";"1909"
"0";"0";"7.6";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1926";"23";"23";"1978"
"0";"0";"7.9";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1929";"9";"9";"801"
"0";"0";"8.2";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1932";"10";"10";"920"
"0";"0";"8.5";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1935";"23";"23";"2185"
"0";"0";"8.8";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1938";"10";"10";"980"
"0";"0";"9.1";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1941";"13";"13";"1313"
"0";"0";"9.4";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1944";"10";"10";"1040"
"0";"0";"9.7";"1";"38";"6550";"2";"253";"32";"461";"0";"185";"1";"1947";"14";"14";"1498"
"0";"1";"dynamic";"1";"37";"7581";"3";"329";"34";"661";"0";"193";"0";"1930";"9";"9";"270"
"0";"1";"0.1";"1";"37";"7524";"4";"335";"239";"1055";"0";"196";"0";"1960";"4";"32";"72"
"0";"1";"0.4";"1";"36";"8838";"3";"429";"359";"1541";"0";"236";"0";"2360";"1";"1";"14"
"0";"1";"0.7";"1";"36";"9059";"3";"421";"194";"1413";"0";"238";"0";"2380";"7";"7";"119"
"0";"1";"1.0";"1";"36";"8290";"2";"413";"59";"1061";"0";"240";"0";"2400";"12";"12";"240"
"0";"1";"1.3";"1";"36";"8534";"4";"410";"36";"865";"0";"236";"0";"2360";"10";"10";"230"
"0";"1";"1.6";"1";"36";"8534";"4";"410";"36";"865";"0";"236";"0";"2360";"10";"10";"260"
"0";"1";"1.9";"1";"36";"8534";"4";"410";"36";"865";"0";"236";"0";"2360";"8";"8";"232"
"0";"1";"2.2";"1";"37";"7021";"2";"323";"23";"547";"0";"206";"0";"2060";"12";"12";"384"
"0";"1";"2.5";"1";"37";"7021";"2";"323";"23";"547";"0";"206";"0";"2060";"9";"9";"315"
"0";"1";"2.8";"1";"37";"7021";"2";"323";"23";"547";"0";"206";"0";"2060";"12";"12";"456"
"0";"1";"3.1";"1";"37";"7519";"3";"329";"20";"621";"0";"205";"0";"2050";"12";"12";"492"
"0";"1";"3.4";"1";"37";"7519";"3";"329";"20";"621";"0";"205";"0";"2050";"8";"8";"352"
"0";"1";"3.7";"1";"37";"7519";"3";"329";"20";"621";"0";"205";"0";"2050";"12";"12";"564"
"0";"1";"4.0";"1";"37";"7751";"4";"329";"23";"652";"0";"204";"0";"2040";"3";"3";"150"
"0";"1";"4.3";"1";"37";"7343";"3";"329";"20";"574";"0";"202";"0";"2020";"4";"4";"212"
"0";"1";"4.6";"1";"37";"7343";"3";"329";"20";"574";"0";"202";"0";"2020";"10";"10";"560"
"0";"1";"4.9";"1";"37";"7343";"3";"329";"20";"574";"0";"202";"0";"2020";"8";"8";"472"
"0";"1";"5.2";"1";"37";"7638";"4";"329";"22";"634";"0";"202";"0";"2020";"5";"5";"310"
"0";"1";"5.5";"1";"37";"7638";"4";"329";"22";"634";"0";"202";"0";"2020";"7";"7";"455"
"0";"1";"5.8";"1";"37";"7638";"4";"329";"22";"634";"0";"202";"0";"2020";"8";"8";"544"
"0";"1";"6.1";"1";"38";"6157";"1";"246";"14";"341";"0";"173";"0";"1730";"6";"6";"426"
"0";"1";"6.4";"1";"38";"6157";"2";"246";"14";"341";"0";"173";"0";"1730";"5";"5";"370"
"0";"1";"6.7";"1";"38";"6157";"1";"246";"14";"341";"0";"173";"0";"1730";"8";"2";"214"
"0";"1";"7.0";"1";"38";"6157";"1";"246";"14";"341";"0";"173";"0";"1730";"4";"4";"320"
"0";"1";"7.3";"1";"38";"6157";"1";"246";"14";"341";"0";"173";"0";"1730";"7";"7";"581"
"0";"1";"7.6";"1";"38";"6157";"1";"246";"14";"341";"0";"173";"0";"1730";"5";"5";"430"
"0";"1";"7.9";"1";"38";"6157";"2";"246";"14";"341";"0";"173";"0";"1730";"5";"5";"445"
"0";"1";"8.2";"1";"38";"6157";"1";"246";"14";"341";"0";"173";"0";"1730";"7";"7";"644"
"0";"1";"8.5";"1";"38";"6157";"2";"246";"14";"341";"0";"173";"0";"1730";"6";"6";"570"
"0";"1";"8.8";"1";"38";"6157";"2";"246";"14";"341";"0";"173";"0";"1730";"4";"4";"392"
"0";"1";"9.1";"1";"38";"6157";"2";"246";"14";"341";"0";"173";"0";"1730";"4";"4";"404"
"0";"1";"9.4";"1";"38";"6157";"2";"246";"14";"341";"0";"173";"0";"1730";"4";"4";"416"
"0";"1";"9.7";"1";"38";"6157";"2";"246";"14";"341";"0";"173";"0";"1730";"6";"6";"642"
