"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"45";"108910";"8";"101377";"32";"1572";"0";"6232";"0";"62320";"6";"6";"120"
"Random";"Minimal";"Minimal";"45";"7520";"0";"5334";"10";"571";"0";"189";"0";"1890";"3";"3";"60"
"Random";"Minimal";"Maximum";"45";"10925";"3";"5559";"60";"1538";"0";"274";"0";"2740";"7";"7";"140"
"Random";"Minimal";"Median";"44";"15774";"5";"5758";"136";"2548";"0";"227";"0";"2270";"7";"7";"140"
"Random";"Maximum";"Minimal";"44";"16951";"7";"5879";"104";"2861";"0";"289";"0";"2890";"10";"10";"200"
"Random";"Maximum";"Maximum";"45";"13411";"3";"8197";"64";"1309";"0";"494";"0";"4940";"6";"6";"120"
"Random";"Maximum";"Median";"45";"9112";"1";"6388";"31";"826";"0";"384";"0";"3840";"6";"7";"130"
"Random";"Median";"Minimal";"45";"8955";"1";"5496";"18";"964";"0";"220";"0";"2200";"6";"6";"120"
"Random";"Median";"Maximum";"44";"14193";"4";"6593";"85";"2085";"0";"384";"0";"3840";"10";"10";"200"
"Random";"Median";"Median";"44";"13538";"5";"6304";"75";"1881";"0";"296";"0";"2960";"2";"1";"30"
"Greedy";"Minimal";"Minimal";"45";"4448";"2";"119";"18";"670";"0";"31";"0";"310";"5";"5";"100"
"Greedy";"Minimal";"Maximum";"44";"6305";"3";"206";"46";"1189";"0";"75";"0";"750";"6";"6";"120"
"Greedy";"Minimal";"Median";"44";"9573";"5";"203";"72";"1922";"0";"50";"0";"500";"5";"5";"100"
"Greedy";"Maximum";"Minimal";"44";"9671";"8";"204";"76";"1937";"0";"75";"0";"750";"7";"7";"140"
"Greedy";"Maximum";"Maximum";"45";"4989";"2";"315";"26";"790";"0";"138";"0";"1380";"4";"4";"80"
"Greedy";"Maximum";"Median";"44";"7270";"2";"317";"62";"1379";"0";"116";"0";"1160";"6";"6";"120"
"Greedy";"Median";"Minimal";"44";"6346";"3";"211";"17";"1042";"0";"54";"0";"540";"7";"7";"140"
"Greedy";"Median";"Maximum";"44";"11327";"10";"302";"132";"2398";"0";"117";"0";"1170";"7";"7";"140"
"Greedy";"Median";"Median";"45";"5048";"2";"235";"41";"777";"0";"69";"0";"690";"4";"4";"80"
"Bipartite";"Minimal";"Minimal";"44";"16869";"9";"9300";"47";"1912";"0";"3558";"0";"35580";"4";"4";"80"
"Bipartite";"Minimal";"Maximum";"44";"19123";"9";"9687";"70";"2314";"0";"3681";"0";"36810";"4";"4";"80"
"Bipartite";"Minimal";"Median";"44";"16317";"4";"9404";"68";"1790";"0";"3585";"0";"35850";"7";"7";"140"
"Bipartite";"Maximum";"Minimal";"44";"13036";"1";"9610";"38";"906";"0";"3670";"0";"36700";"6";"7";"130"
"Bipartite";"Maximum";"Maximum";"45";"14510";"1";"12189";"6";"686";"0";"3903";"0";"39030";"3";"4";"70"
"Bipartite";"Maximum";"Median";"45";"11335";"0";"10195";"7";"316";"0";"3775";"0";"37750";"3";"6";"90"
"Bipartite";"Median";"Minimal";"44";"16199";"6";"9399";"57";"1707";"0";"3591";"0";"35910";"6";"6";"120"
"Bipartite";"Median";"Maximum";"44";"19351";"6";"10462";"144";"2578";"0";"3756";"0";"37560";"5";"5";"100"
"Bipartite";"Median";"Median";"44";"22834";"10";"10357";"144";"3143";"0";"3664";"0";"36640";"4";"4";"80"
