"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"148";"0";"2788890278";"0";"0";"0";"0";"1877";"0";"18770";"559";"0";"5590"
"Random";"Minimal";"Minimal";"148";"0";"2788890266";"0";"0";"0";"0";"1877";"0";"18770";"559";"0";"5590"
"Random";"Minimal";"Maximum";"2";"0";"2788890252";"0";"0";"0";"0";"141253";"0";"1412530";"106751";"0";"1067510"
"Random";"Minimal";"Median";"148";"0";"2788890239";"0";"0";"0";"0";"1877";"0";"18770";"459";"0";"4590"
"Random";"Maximum";"Minimal";"73";"2931";"14";"4";"0";"0";"0";"18";"0";"180";"1";"1";"20"
"Random";"Maximum";"Maximum";"148";"0";"2788890212";"0";"0";"0";"0";"1877";"0";"18770";"459";"0";"4590"
"Random";"Maximum";"Median";"148";"0";"2788890199";"0";"0";"0";"0";"1877";"0";"18770";"559";"0";"5590"
"Random";"Median";"Minimal";"148";"0";"2788890185";"0";"0";"0";"0";"1877";"0";"18770";"559";"0";"5590"
"Random";"Median";"Maximum";"148";"0";"2788890173";"0";"0";"0";"0";"1877";"0";"18770";"459";"0";"4590"
"Random";"Median";"Median";"148";"0";"2788890160";"0";"0";"0";"0";"1877";"0";"18770";"559";"0";"5590"
"Greedy";"Minimal";"Minimal";"74";"2850";"11";"0";"0";"0";"0";"3";"0";"30";"2";"2";"40"
"Greedy";"Minimal";"Maximum";"73";"2931";"13";"4";"0";"0";"0";"18";"0";"180";"1";"1";"20"
"Greedy";"Minimal";"Median";"72";"3014";"13";"12";"0";"0";"0";"23";"0";"230";"2";"2";"40"
"Greedy";"Maximum";"Minimal";"73";"2931";"14";"4";"0";"0";"0";"18";"0";"180";"1";"1";"20"
"Greedy";"Maximum";"Maximum";"148";"0";"2788890091";"0";"0";"0";"0";"1877";"0";"18770";"559";"0";"5590"
"Greedy";"Maximum";"Median";"73";"2982";"13";"57";"0";"0";"0";"454";"0";"4540";"194";"0";"1940"
"Greedy";"Median";"Minimal";"2";"0";"2788890063";"0";"0";"0";"0";"141253";"0";"1412530";"97811";"0";"978110"
"Greedy";"Median";"Maximum";"73";"2982";"14";"57";"0";"0";"0";"454";"0";"4540";"194";"0";"1940"
"Greedy";"Median";"Median";"73";"2981";"15";"56";"0";"0";"0";"304";"0";"3040";"111";"0";"1110"
"Bipartite";"Minimal";"Minimal";"2";"0";"2788890017";"0";"0";"0";"0";"141253";"0";"1412530";"106751";"0";"1067510"
"Bipartite";"Minimal";"Maximum";"2";"0";"2788890005";"0";"0";"0";"0";"141253";"0";"1412530";"106751";"0";"1067510"
"Bipartite";"Minimal";"Median";"73";"2982";"12";"57";"0";"0";"0";"454";"0";"4540";"194";"0";"1940"
"Bipartite";"Maximum";"Minimal";"2";"0";"2788889979";"0";"0";"0";"0";"141253";"0";"1412530";"106751";"0";"1067510"
"Bipartite";"Maximum";"Maximum";"2";"0";"2788889967";"0";"0";"0";"0";"141253";"0";"1412530";"97811";"0";"978110"
"Bipartite";"Maximum";"Median";"2";"0";"2788889954";"0";"0";"0";"0";"141253";"0";"1412530";"97811";"0";"978110"
"Bipartite";"Median";"Minimal";"2";"0";"2788889941";"0";"0";"0";"0";"141253";"0";"1412530";"97811";"0";"978110"
"Bipartite";"Median";"Maximum";"2";"0";"2788889927";"0";"0";"0";"0";"141253";"0";"1412530";"97811";"0";"978110"
"Bipartite";"Median";"Median";"2";"0";"2788889913";"0";"0";"0";"0";"141253";"0";"1412530";"97811";"0";"978110"
