"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"8";"28815";"1";"28286";"130";"175";"0";"7938";"0";"79380";"0";"0";"0"
"Random";"Minimal";"Minimal";"8";"5473";"0";"4894";"191";"215";"0";"1227";"0";"12270";"0";"0";"0"
"Random";"Minimal";"Maximum";"8";"6088";"0";"5526";"178";"220";"0";"2204";"0";"22040";"0";"0";"0"
"Random";"Minimal";"Median";"8";"5840";"1";"5069";"191";"289";"0";"1191";"0";"11910";"0";"0";"0"
"Random";"Maximum";"Minimal";"8";"5879";"0";"5497";"137";"150";"0";"2462";"0";"24620";"0";"0";"0"
"Random";"Maximum";"Maximum";"8";"6367";"0";"6279";"14";"29";"0";"3660";"0";"36600";"0";"0";"0"
"Random";"Maximum";"Median";"8";"6380";"0";"6003";"89";"143";"0";"2880";"0";"28800";"0";"0";"0"
"Random";"Median";"Minimal";"8";"5956";"0";"5121";"139";"289";"0";"1285";"0";"12850";"0";"0";"0"
"Random";"Median";"Maximum";"8";"6135";"0";"6041";"15";"31";"0";"2400";"0";"24000";"0";"0";"0"
"Random";"Median";"Median";"8";"5440";"0";"5130";"26";"102";"0";"1486";"0";"14860";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"8";"3795";"1";"285";"359";"1135";"0";"197";"0";"1970";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"8";"3514";"0";"524";"339";"996";"0";"1027";"0";"10270";"0";"0";"0"
"Greedy";"Minimal";"Median";"8";"3752";"1";"344";"411";"1116";"0";"246";"0";"2460";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"8";"3659";"0";"524";"318";"1026";"0";"1027";"0";"10270";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"8";"5908";"0";"5539";"23";"93";"0";"5411";"0";"54110";"0";"0";"0"
"Greedy";"Maximum";"Median";"8";"3294";"0";"1187";"283";"727";"0";"1758";"0";"17580";"0";"0";"0"
"Greedy";"Median";"Minimal";"8";"3247";"0";"343";"330";"954";"0";"269";"0";"2690";"0";"0";"0"
"Greedy";"Median";"Maximum";"8";"3496";"1";"1200";"277";"770";"0";"1643";"0";"16430";"0";"0";"0"
"Greedy";"Median";"Median";"8";"2161";"0";"1044";"64";"325";"0";"1004";"0";"10040";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"8";"4665";"0";"4631";"4";"14";"0";"2972";"0";"29720";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"8";"5244";"0";"5170";"15";"28";"0";"4888";"0";"48880";"0";"0";"0"
"Bipartite";"Minimal";"Median";"8";"4855";"1";"4791";"7";"18";"0";"2958";"0";"29580";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"8";"5175";"0";"5137";"11";"14";"0";"4582";"0";"45820";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"8";"10725";"0";"10692";"8";"9";"0";"10997";"0";"109970";"0";"0";"0"
"Bipartite";"Maximum";"Median";"8";"5774";"0";"5704";"7";"24";"0";"5313";"0";"53130";"0";"0";"0"
"Bipartite";"Median";"Minimal";"8";"5076";"0";"4865";"18";"66";"0";"3070";"0";"30700";"1";"109";"1100"
"Bipartite";"Median";"Maximum";"8";"5783";"0";"5739";"14";"17";"0";"5546";"0";"55460";"0";"0";"0"
"Bipartite";"Median";"Median";"8";"5052";"0";"5030";"2";"5";"0";"3099";"0";"30990";"0";"0";"0"
