"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"15";"20495";"1";"17200";"53";"766";"0";"3401";"0";"34010";"11";"58";"690"
"Random";"Minimal";"Minimal";"15";"2171";"0";"1924";"0";"42";"0";"264";"0";"2640";"7";"45";"520"
"Random";"Minimal";"Maximum";"15";"2171";"0";"1924";"0";"42";"0";"264";"0";"2640";"8";"39";"470"
"Random";"Minimal";"Median";"15";"3869";"0";"2027";"16";"413";"0";"309";"0";"3090";"10";"31";"410"
"Random";"Maximum";"Minimal";"15";"3869";"0";"2027";"16";"413";"0";"309";"0";"3090";"7";"49";"560"
"Random";"Maximum";"Maximum";"15";"3298";"0";"2196";"8";"265";"0";"378";"0";"3780";"8";"56";"640"
"Random";"Maximum";"Median";"15";"3668";"0";"2644";"13";"241";"0";"454";"0";"4540";"7";"36";"430"
"Random";"Median";"Minimal";"15";"2389";"0";"2022";"3";"73";"0";"297";"0";"2970";"8";"52";"600"
"Random";"Median";"Maximum";"15";"2389";"0";"2022";"3";"73";"0";"297";"0";"2970";"8";"51";"590"
"Random";"Median";"Median";"15";"4129";"0";"2688";"20";"350";"0";"452";"0";"4520";"4";"20";"240"
"Greedy";"Minimal";"Minimal";"15";"2805";"0";"2451";"8";"93";"0";"382";"0";"3820";"7";"57";"640"
"Greedy";"Minimal";"Maximum";"15";"1205";"0";"118";"14";"210";"0";"80";"0";"800";"6";"39";"450"
"Greedy";"Minimal";"Median";"15";"902";"0";"130";"1";"115";"0";"97";"0";"970";"8";"38";"460"
"Greedy";"Maximum";"Minimal";"15";"902";"0";"130";"1";"115";"0";"97";"0";"970";"9";"46";"550"
"Greedy";"Maximum";"Maximum";"15";"2085";"0";"148";"10";"359";"0";"115";"0";"1150";"7";"34";"410"
"Greedy";"Maximum";"Median";"15";"1161";"0";"300";"8";"152";"0";"228";"0";"2280";"7";"49";"560"
"Greedy";"Median";"Minimal";"15";"1596";"0";"271";"5";"232";"0";"202";"0";"2020";"6";"34";"400"
"Greedy";"Median";"Maximum";"15";"1351";"0";"114";"16";"219";"0";"90";"0";"900";"8";"50";"580"
"Greedy";"Median";"Median";"15";"1122";"0";"278";"4";"117";"0";"201";"0";"2010";"7";"34";"410"
"Bipartite";"Minimal";"Minimal";"15";"901";"0";"235";"1";"88";"0";"166";"0";"1660";"9";"64";"730"
"Bipartite";"Minimal";"Maximum";"15";"4984";"0";"4172";"17";"201";"0";"1894";"0";"18940";"9";"45";"540"
"Bipartite";"Minimal";"Median";"15";"5014";"0";"4466";"2";"102";"0";"2016";"0";"20160";"5";"30";"350"
"Bipartite";"Maximum";"Minimal";"15";"4731";"0";"4463";"1";"61";"0";"2031";"0";"20310";"10";"61";"710"
"Bipartite";"Maximum";"Maximum";"15";"6367";"0";"5531";"9";"183";"0";"2162";"0";"21620";"6";"28";"340"
"Bipartite";"Maximum";"Median";"15";"5513";"0";"5025";"3";"109";"0";"2109";"0";"21090";"11";"62";"730"
"Bipartite";"Median";"Minimal";"15";"5513";"0";"5025";"3";"109";"0";"2109";"0";"21090";"8";"50";"580"
"Bipartite";"Median";"Maximum";"15";"6495";"0";"4987";"16";"357";"0";"2108";"0";"21080";"7";"35";"420"
"Bipartite";"Median";"Median";"15";"5060";"0";"4697";"5";"80";"0";"1996";"0";"19960";"6";"42";"480"
