"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score"
"Scratch";"";"";"4";"5";"0";"5";"0";"0";"0";"11";"0";"110";"0";"0";"0"
"Random";"Minimal";"Minimal";"4";"2";"0";"2";"0";"0";"0";"4";"0";"40";"0";"0";"0"
"Random";"Minimal";"Maximum";"4";"3";"0";"3";"0";"0";"0";"5";"0";"50";"0";"0";"0"
"Random";"Minimal";"Median";"4";"3";"0";"3";"0";"0";"0";"6";"0";"60";"0";"0";"0"
"Random";"Maximum";"Minimal";"4";"3";"0";"3";"0";"0";"0";"5";"0";"50";"0";"0";"0"
"Random";"Maximum";"Maximum";"4";"3";"0";"3";"0";"0";"0";"6";"0";"60";"0";"0";"0"
"Random";"Maximum";"Median";"4";"5";"0";"5";"0";"0";"0";"10";"0";"100";"0";"0";"0"
"Random";"Median";"Minimal";"4";"3";"0";"3";"0";"0";"0";"6";"0";"60";"0";"0";"0"
"Random";"Median";"Maximum";"4";"5";"0";"5";"0";"0";"0";"10";"0";"100";"0";"0";"0"
"Random";"Median";"Median";"4";"5";"0";"5";"0";"0";"0";"8";"0";"80";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Median";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"4";"4";"0";"4";"0";"0";"0";"9";"0";"90";"0";"0";"0"
"Greedy";"Maximum";"Median";"4";"2";"0";"2";"0";"0";"0";"3";"0";"30";"0";"0";"0"
"Greedy";"Median";"Minimal";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Maximum";"4";"2";"0";"2";"0";"0";"0";"3";"0";"30";"0";"0";"0"
"Greedy";"Median";"Median";"4";"2";"0";"2";"0";"0";"0";"3";"0";"30";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"4";"3";"0";"3";"0";"0";"0";"5";"0";"50";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"4";"4";"0";"4";"0";"0";"0";"7";"0";"70";"0";"0";"0"
"Bipartite";"Minimal";"Median";"4";"3";"0";"3";"0";"0";"0";"5";"0";"50";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"4";"4";"0";"4";"0";"0";"0";"7";"0";"70";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"4";"7";"0";"7";"0";"0";"0";"14";"0";"140";"0";"0";"0"
"Bipartite";"Maximum";"Median";"4";"4";"0";"4";"0";"0";"0";"7";"0";"70";"0";"0";"0"
"Bipartite";"Median";"Minimal";"4";"3";"0";"3";"0";"0";"0";"5";"0";"50";"0";"0";"0"
"Bipartite";"Median";"Maximum";"4";"4";"0";"4";"0";"0";"0";"7";"0";"70";"0";"0";"0"
"Bipartite";"Median";"Median";"4";"4";"0";"4";"0";"0";"0";"7";"0";"70";"0";"0";"0"
