"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"8";"7751";"0";"7696";"7";"16";"0";"3053";"0";"30530";"2";"37";"390"
"Random";"Minimal";"Minimal";"8";"1682";"0";"1591";"17";"25";"0";"537";"0";"5370";"1";"20";"210"
"Random";"Minimal";"Maximum";"8";"1583";"0";"1563";"0";"5";"0";"871";"0";"8710";"1";"20";"210"
"Random";"Minimal";"Median";"8";"1485";"0";"1480";"0";"0";"0";"527";"0";"5270";"1";"49";"500"
"Random";"Maximum";"Minimal";"8";"1579";"0";"1532";"10";"19";"0";"859";"0";"8590";"2";"40";"420"
"Random";"Maximum";"Maximum";"8";"1795";"0";"1759";"1";"5";"0";"946";"0";"9460";"3";"17";"200"
"Random";"Maximum";"Median";"8";"1458";"0";"1440";"0";"3";"0";"878";"0";"8780";"3";"18";"210"
"Random";"Median";"Minimal";"8";"1474";"0";"1447";"3";"5";"0";"540";"0";"5400";"1";"41";"420"
"Random";"Median";"Maximum";"8";"1479";"0";"1436";"2";"11";"0";"803";"0";"8030";"1";"27";"280"
"Random";"Median";"Median";"8";"1371";"0";"1350";"4";"6";"0";"702";"0";"7020";"1";"59";"600"
"Greedy";"Minimal";"Minimal";"8";"136";"0";"0";"0";"0";"0";"1";"0";"10";"1";"32";"330"
"Greedy";"Minimal";"Maximum";"8";"136";"0";"0";"0";"0";"0";"32";"0";"320";"4";"24";"280"
"Greedy";"Minimal";"Median";"8";"136";"0";"0";"0";"0";"0";"4";"0";"40";"1";"19";"200"
"Greedy";"Maximum";"Minimal";"8";"136";"0";"0";"0";"0";"0";"32";"0";"320";"4";"10";"140"
"Greedy";"Maximum";"Maximum";"8";"136";"0";"0";"0";"0";"0";"729";"0";"7290";"1";"28";"290"
"Greedy";"Maximum";"Median";"8";"136";"0";"0";"0";"0";"0";"108";"0";"1080";"1";"5";"60"
"Greedy";"Median";"Minimal";"8";"136";"0";"0";"0";"0";"0";"4";"0";"40";"1";"37";"380"
"Greedy";"Median";"Maximum";"8";"136";"0";"0";"0";"0";"0";"108";"0";"1080";"2";"13";"150"
"Greedy";"Median";"Median";"8";"136";"0";"0";"0";"0";"0";"27";"0";"270";"1";"33";"340"
"Bipartite";"Minimal";"Minimal";"8";"1346";"0";"1335";"0";"0";"0";"1110";"0";"11100";"1";"24";"250"
"Bipartite";"Minimal";"Maximum";"8";"1436";"0";"1423";"0";"5";"0";"1656";"0";"16560";"1";"31";"320"
"Bipartite";"Minimal";"Median";"8";"1305";"0";"1269";"0";"0";"0";"1067";"0";"10670";"3";"25";"280"
"Bipartite";"Maximum";"Minimal";"8";"1430";"0";"1430";"0";"0";"0";"1704";"0";"17040";"1";"22";"230"
"Bipartite";"Maximum";"Maximum";"8";"2676";"0";"2664";"0";"2";"0";"2899";"0";"28990";"2";"34";"360"
"Bipartite";"Maximum";"Median";"8";"1579";"0";"1578";"0";"0";"0";"2195";"0";"21950";"1";"4";"50"
"Bipartite";"Median";"Minimal";"8";"1297";"0";"1271";"0";"0";"0";"1072";"0";"10720";"1";"41";"420"
"Bipartite";"Median";"Maximum";"8";"1623";"0";"1616";"0";"2";"0";"2224";"0";"22240";"1";"30";"310"
"Bipartite";"Median";"Median";"8";"1505";"0";"1502";"0";"0";"0";"1218";"0";"12180";"1";"55";"560"
