"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"0";"0";"0.1";"1";"18";"1836";"1";"242";"166";"575";"0";"174";"10";"1750";"12";"101";"221"
"0";"0";"0.4";"1";"18";"2553";"1";"244";"73";"699";"0";"171";"6";"1734";"15";"28";"262"
"0";"0";"0.7";"1";"18";"5194";"2";"241";"133";"1555";"0";"173";"19";"1863";"15";"19";"283"
"0";"0";"1.0";"1";"18";"1633";"0";"242";"9";"303";"0";"172";"1";"1730";"22";"28";"500"
"0";"0";"1.3";"1";"19";"749";"0";"158";"0";"55";"0";"138";"0";"1380";"4";"4";"92"
"0";"0";"1.6";"1";"18";"7114";"4";"247";"50";"1382";"0";"174";"30";"2220";"12";"21";"456"
"0";"0";"1.9";"1";"18";"7114";"4";"247";"50";"1382";"0";"174";"30";"2310";"20";"23";"637"
"0";"0";"2.2";"1";"19";"1315";"0";"158";"17";"225";"0";"141";"4";"1498";"6";"12";"324"
"0";"0";"2.5";"1";"19";"1315";"0";"158";"17";"225";"0";"141";"4";"1510";"6";"8";"260"
"0";"0";"2.8";"1";"19";"1315";"0";"158";"17";"225";"0";"141";"4";"1522";"3";"4";"142"
"0";"0";"3.1";"1";"19";"822";"0";"158";"1";"69";"0";"137";"1";"1401";"7";"6";"256"
"0";"0";"3.4";"1";"19";"822";"0";"158";"1";"69";"0";"137";"1";"1404";"4";"5";"210"
"0";"0";"3.7";"1";"19";"822";"0";"158";"1";"69";"0";"137";"1";"1407";"3";"4";"178"
"0";"0";"4.0";"1";"19";"822";"0";"158";"1";"69";"0";"137";"1";"1410";"6";"5";"260"
"0";"0";"4.3";"1";"19";"822";"0";"158";"1";"69";"0";"137";"1";"1413";"6";"12";"576"
"0";"0";"4.6";"1";"19";"822";"0";"158";"1";"69";"0";"137";"1";"1416";"8";"11";"586"
"0";"0";"4.9";"1";"19";"822";"0";"158";"1";"69";"0";"137";"1";"1419";"9";"12";"678"
"0";"0";"5.2";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"3174";"25";"16";"1082"
"0";"0";"5.5";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"3255";"23";"23";"1495"
"0";"0";"5.8";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"3336";"23";"25";"1680"
"0";"0";"6.1";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"3417";"19";"25";"1715"
"0";"0";"6.4";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"3498";"22";"22";"1628"
"0";"0";"6.7";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"3579";"22";"23";"1761"
"0";"0";"7.0";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"3660";"25";"21";"1720"
"0";"0";"7.3";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"3741";"29";"16";"1458"
"0";"0";"7.6";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"3822";"26";"29";"2464"
"0";"0";"7.9";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"3903";"29";"16";"1554"
"0";"0";"8.2";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"3984";"22";"27";"2434"
"0";"0";"8.5";"1";"18";"4284";"3";"245";"13";"577";"0";"177";"27";"4065";"20";"24";"2240"
"0";"0";"8.8";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"4146";"19";"29";"2742"
"0";"0";"9.1";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"4227";"24";"23";"2333"
"0";"0";"9.4";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"4308";"25";"21";"2224"
"0";"0";"9.7";"1";"18";"4284";"2";"245";"13";"577";"0";"177";"27";"4389";"25";"24";"2578"
"0";"1";"dynamic";"1";"19";"685";"0";"158";"1";"42";"0";"137";"0";"1370";"4";"8";"200"
"0";"1";"0.1";"1";"18";"3609";"1";"238";"390";"1469";"0";"171";"0";"1710";"11";"66";"176"
"0";"1";"0.4";"1";"18";"2229";"0";"238";"118";"639";"0";"174";"0";"1740";"10";"25";"200"
"0";"1";"0.7";"1";"18";"1823";"0";"238";"13";"362";"0";"172";"0";"1720";"16";"22";"314"
"0";"1";"1.0";"1";"19";"817";"0";"158";"6";"102";"0";"132";"0";"1320";"4";"4";"80"
"0";"1";"1.3";"1";"19";"685";"0";"158";"1";"42";"0";"137";"0";"1370";"5";"7";"141"
"0";"1";"1.6";"1";"19";"685";"0";"158";"1";"42";"0";"137";"0";"1370";"5";"7";"162"
"0";"1";"1.9";"1";"19";"685";"0";"158";"1";"42";"0";"137";"0";"1370";"4";"8";"192"
"0";"1";"2.2";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"11";"8";"286"
"0";"1";"2.5";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"5";"10";"300"
"0";"1";"2.8";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"5";"5";"190"
"0";"1";"3.1";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"10";"9";"379"
"0";"1";"3.4";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"6";"5";"230"
"0";"1";"3.7";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"8";"4";"228"
"0";"1";"4.0";"1";"18";"4833";"3";"248";"18";"615";"0";"174";"0";"1740";"34";"0";"340"
"0";"1";"4.3";"1";"18";"4854";"3";"248";"20";"646";"0";"177";"0";"1770";"34";"16";"1028"
"0";"1";"4.6";"1";"18";"4854";"3";"248";"20";"646";"0";"177";"0";"1770";"27";"2";"362"
"0";"1";"4.9";"1";"18";"4854";"3";"248";"20";"646";"0";"177";"0";"1770";"33";"10";"820"
"0";"1";"5.2";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"7";"7";"434"
"0";"1";"5.5";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"9";"5";"365"
"0";"1";"5.8";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"5";"4";"282"
"0";"1";"6.1";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"7";"14";"924"
"0";"1";"6.4";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"6";"8";"572"
"0";"1";"6.7";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"8";"8";"616"
"0";"1";"7.0";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"7";"13";"980"
"0";"1";"7.3";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"7";"6";"508"
"0";"1";"7.6";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"8";"10";"840"
"0";"1";"7.9";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"5";"6";"524"
"0";"1";"8.2";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"7";"4";"398"
"0";"1";"8.5";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"11";"7";"705"
"0";"1";"8.8";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"9";"10";"970"
"0";"1";"9.1";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"9";"6";"636"
"0";"1";"9.4";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"7";"12";"1198"
"0";"1";"9.7";"1";"19";"866";"0";"158";"4";"90";"0";"138";"0";"1380";"7";"7";"749"
"1";"0";"0.1";"1";"18";"3491";"1";"242";"491";"1496";"1";"172";"31";"1751";"11";"53";"163"
"1";"0";"0.4";"1";"18";"1890";"0";"244";"61";"467";"1";"170";"10";"1740";"8";"25";"180"
"1";"0";"0.7";"1";"18";"1494";"0";"241";"33";"300";"3";"168";"4";"1708";"14";"17";"259"
"1";"0";"1.0";"1";"19";"759";"0";"158";"4";"74";"0";"129";"1";"1300";"4";"4";"80"
"1";"0";"1.3";"1";"18";"3153";"1";"246";"11";"366";"12";"183";"10";"1960";"18";"20";"440"
"1";"0";"1.6";"1";"18";"7214";"4";"246";"65";"1403";"12";"178";"32";"2292";"12";"19";"424"
"1";"0";"1.9";"1";"18";"7214";"4";"246";"65";"1403";"12";"178";"32";"2388";"18";"17";"503"
"1";"0";"2.2";"1";"18";"7340";"4";"242";"60";"1331";"14";"175";"38";"2586";"18";"31";"862"
"1";"0";"2.5";"1";"18";"7340";"4";"242";"60";"1331";"14";"175";"38";"2700";"16";"16";"560"
"1";"0";"2.8";"1";"18";"7340";"4";"242";"60";"1331";"14";"175";"38";"2814";"21";"19";"742"
"1";"0";"3.1";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1331";"8";"16";"576"
"1";"0";"3.4";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1334";"3";"7";"268"
"1";"0";"3.7";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1337";"1";"3";"121"
"1";"0";"4.0";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1340";"4";"7";"320"
"1";"0";"4.3";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1343";"7";"9";"457"
"1";"0";"4.6";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1346";"4";"8";"408"
"1";"0";"4.9";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1349";"3";"6";"324"
"1";"0";"5.2";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1352";"8";"16";"912"
"1";"0";"5.5";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1355";"5";"8";"490"
"1";"0";"5.8";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1358";"8";"9";"602"
"1";"0";"6.1";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1361";"5";"9";"599"
"1";"0";"6.4";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1364";"8";"7";"528"
"1";"0";"6.7";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1367";"3";"6";"432"
"1";"0";"7.0";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1370";"7";"9";"700"
"1";"0";"7.3";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1373";"9";"7";"601"
"1";"0";"7.6";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1376";"4";"8";"648"
"1";"0";"7.9";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1379";"5";"10";"840"
"1";"0";"8.2";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1382";"5";"10";"870"
"1";"0";"8.5";"1";"19";"647";"0";"157";"0";"27";"3";"130";"1";"1385";"6";"12";"1080"
