"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"10";"10187";"1";"3842";"297";"1809";"0";"1015";"0";"10150";"0";"0";"0"
"Random";"Minimal";"Minimal";"10";"4557";"0";"724";"181";"1050";"0";"131";"0";"1310";"0";"0";"0"
"Random";"Minimal";"Maximum";"10";"1301";"0";"765";"16";"134";"0";"161";"0";"1610";"0";"0";"0"
"Random";"Minimal";"Median";"10";"4883";"1";"749";"220";"1196";"0";"146";"0";"1460";"0";"0";"0"
"Random";"Maximum";"Minimal";"10";"1611";"0";"743";"20";"215";"0";"154";"0";"1540";"0";"0";"0"
"Random";"Maximum";"Maximum";"10";"16724";"2";"1079";"1729";"5400";"0";"263";"0";"2630";"0";"0";"0"
"Random";"Maximum";"Median";"10";"1388";"0";"947";"6";"104";"0";"208";"0";"2080";"0";"0";"0"
"Random";"Median";"Minimal";"10";"1366";"0";"701";"24";"186";"0";"124";"0";"1240";"0";"0";"0"
"Random";"Median";"Maximum";"10";"9846";"1";"930";"752";"2903";"0";"203";"0";"2030";"0";"0";"0"
"Random";"Median";"Median";"10";"9416";"1";"859";"658";"2686";"0";"164";"0";"1640";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"10";"8132";"1";"54";"596";"2469";"0";"30";"0";"300";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"10";"620";"0";"80";"3";"89";"0";"45";"0";"450";"0";"0";"0"
"Greedy";"Minimal";"Median";"10";"30892";"4";"76";"4371";"11563";"0";"45";"0";"450";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"10";"11885";"1";"81";"1095";"3865";"0";"50";"0";"500";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"10";"4268";"0";"227";"176";"1091";"0";"130";"0";"1300";"0";"0";"0"
"Greedy";"Maximum";"Median";"10";"3376";"0";"193";"129";"814";"0";"110";"0";"1100";"0";"0";"0"
"Greedy";"Median";"Minimal";"10";"2299";"0";"65";"94";"575";"0";"35";"0";"350";"0";"0";"0"
"Greedy";"Median";"Maximum";"10";"646";"0";"194";"0";"78";"0";"115";"0";"1150";"0";"0";"0"
"Greedy";"Median";"Median";"10";"4949";"1";"156";"270";"1384";"0";"96";"0";"960";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"10";"11305";"1";"1329";"808";"3138";"0";"652";"0";"6520";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"10";"2356";"0";"1422";"23";"229";"0";"705";"0";"7050";"0";"0";"0"
"Bipartite";"Minimal";"Median";"10";"6248";"0";"1372";"257";"1421";"0";"668";"0";"6680";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"10";"4997";"1";"1428";"134";"977";"0";"705";"0";"7050";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"10";"13496";"1";"1815";"1024";"3860";"0";"807";"0";"8070";"0";"0";"0"
"Bipartite";"Maximum";"Median";"10";"26458";"3";"1608";"3461";"9236";"0";"775";"0";"7750";"0";"0";"0"
"Bipartite";"Median";"Minimal";"10";"8868";"1";"1385";"481";"2291";"0";"667";"0";"6670";"0";"0";"0"
"Bipartite";"Median";"Maximum";"10";"10291";"1";"1634";"617";"2727";"0";"755";"0";"7550";"0";"0";"0"
"Bipartite";"Median";"Median";"10";"14227";"1";"1532";"1137";"4219";"0";"717";"0";"7170";"0";"0";"0"
