"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"5";"614";"0";"610";"0";"1";"0";"415";"0";"4150";"0";"0";"0"
"Random";"Minimal";"Minimal";"5";"258";"0";"258";"0";"0";"0";"137";"0";"1370";"0";"0";"0"
"Random";"Minimal";"Maximum";"5";"255";"0";"255";"0";"0";"0";"159";"0";"1590";"0";"0";"0"
"Random";"Minimal";"Median";"5";"251";"0";"250";"0";"0";"0";"135";"0";"1350";"0";"0";"0"
"Random";"Maximum";"Minimal";"5";"255";"0";"255";"0";"0";"0";"159";"0";"1590";"0";"0";"0"
"Random";"Maximum";"Maximum";"5";"325";"0";"323";"0";"1";"0";"206";"0";"2060";"0";"0";"0"
"Random";"Maximum";"Median";"5";"271";"0";"270";"0";"0";"0";"203";"0";"2030";"0";"0";"0"
"Random";"Median";"Minimal";"5";"255";"0";"255";"0";"0";"0";"150";"0";"1500";"0";"0";"0"
"Random";"Median";"Maximum";"5";"271";"0";"270";"0";"0";"0";"203";"0";"2030";"0";"0";"0"
"Random";"Median";"Median";"5";"279";"0";"274";"0";"2";"0";"148";"0";"1480";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Median";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Median";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Minimal";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Maximum";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Median";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"5";"178";"0";"175";"0";"0";"0";"132";"0";"1320";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"5";"200";"0";"200";"0";"0";"0";"178";"0";"1780";"0";"0";"0"
"Bipartite";"Minimal";"Median";"5";"182";"0";"179";"0";"0";"0";"136";"0";"1360";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"5";"200";"0";"200";"0";"0";"0";"178";"0";"1780";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"5";"460";"0";"460";"0";"0";"0";"619";"0";"6190";"0";"0";"0"
"Bipartite";"Maximum";"Median";"5";"221";"0";"221";"0";"0";"0";"218";"0";"2180";"0";"0";"0"
"Bipartite";"Median";"Minimal";"5";"177";"0";"174";"0";"0";"0";"128";"0";"1280";"0";"0";"0"
"Bipartite";"Median";"Maximum";"5";"221";"0";"221";"0";"0";"0";"218";"0";"2180";"0";"0";"0"
"Bipartite";"Median";"Median";"5";"195";"0";"195";"0";"0";"0";"154";"0";"1540";"0";"0";"0"
