"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"424";"18648";"10";"18648";"0";"0";"0";"3867";"0";"38670";"235";"0";"2350"
"Random";"Minimal";"Minimal";"187";"77170";"11";"68367";"0";"46";"0";"585";"0";"5850";"1";"1";"20"
"Random";"Minimal";"Maximum";"179";"80976";"11";"74992";"0";"134";"0";"1310";"0";"13100";"1";"1";"20"
"Random";"Minimal";"Median";"175";"83239";"10";"76368";"0";"120";"0";"765";"0";"7650";"2";"2";"40"
"Random";"Maximum";"Minimal";"185";"77835";"10";"72143";"0";"106";"0";"1268";"0";"12680";"1";"1";"20"
"Random";"Maximum";"Maximum";"202";"103467";"10";"103303";"0";"9";"0";"1893";"0";"18930";"1";"1";"20"
"Random";"Maximum";"Median";"180";"89840";"10";"89266";"0";"108";"0";"1716";"0";"17160";"1";"1";"20"
"Random";"Median";"Minimal";"185";"77411";"11";"71019";"0";"77";"0";"711";"0";"7110";"1";"1";"20"
"Random";"Median";"Maximum";"182";"88914";"11";"88495";"0";"113";"0";"1486";"0";"14860";"2";"2";"40"
"Random";"Median";"Median";"179";"90212";"10";"88332";"0";"113";"0";"983";"0";"9830";"3";"3";"60"
"Greedy";"Minimal";"Minimal";"175";"34716";"13";"0";"0";"0";"0";"1";"0";"10";"1";"1";"20"
"Greedy";"Minimal";"Maximum";"175";"34716";"13";"0";"0";"0";"0";"13";"0";"130";"2";"2";"40"
"Greedy";"Minimal";"Median";"175";"34716";"13";"0";"0";"0";"0";"3";"0";"30";"1";"1";"20"
"Greedy";"Maximum";"Minimal";"175";"34716";"14";"0";"0";"0";"0";"4";"0";"40";"1";"1";"20"
"Greedy";"Maximum";"Maximum";"175";"34716";"13";"0";"0";"0";"0";"13";"0";"130";"2";"2";"40"
"Greedy";"Maximum";"Median";"175";"34716";"14";"0";"0";"0";"0";"8";"0";"80";"1";"1";"20"
"Greedy";"Median";"Minimal";"175";"34716";"14";"0";"0";"0";"0";"3";"0";"30";"1";"1";"20"
"Greedy";"Median";"Maximum";"175";"34716";"14";"0";"0";"0";"0";"8";"0";"80";"1";"1";"20"
"Greedy";"Median";"Median";"175";"34716";"13";"0";"0";"0";"0";"8";"0";"80";"1";"1";"20"
"Bipartite";"Minimal";"Minimal";"207";"140591";"11";"132127";"0";"0";"0";"56194";"0";"561940";"1";"1";"20"
"Bipartite";"Minimal";"Maximum";"224";"128136";"11";"123111";"0";"0";"0";"56850";"0";"568500";"1";"1";"20"
"Bipartite";"Minimal";"Median";"206";"141446";"12";"135241";"0";"0";"0";"56290";"0";"562900";"1";"1";"20"
"Bipartite";"Maximum";"Minimal";"232";"122469";"11";"117643";"0";"0";"0";"56765";"0";"567650";"1";"0";"10"
"Bipartite";"Maximum";"Maximum";"225";"156092";"11";"156079";"0";"0";"0";"58318";"0";"583180";"1";"1";"20"
"Bipartite";"Maximum";"Median";"194";"158948";"13";"158923";"0";"0";"0";"57643";"0";"576430";"1";"1";"20"
"Bipartite";"Median";"Minimal";"195";"149785";"13";"142614";"0";"0";"0";"56341";"0";"563410";"2";"2";"40"
"Bipartite";"Median";"Maximum";"230";"128815";"12";"128815";"0";"0";"0";"57322";"0";"573220";"4";"0";"40"
"Bipartite";"Median";"Median";"205";"149080";"12";"147821";"0";"0";"0";"56497";"0";"564970";"1";"1";"20"
