"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"7";"208";"0";"208";"0";"0";"0";"175";"0";"1750";"0";"0";"0"
"Random";"Minimal";"Minimal";"7";"80";"0";"78";"0";"0";"0";"34";"0";"340";"0";"0";"0"
"Random";"Minimal";"Maximum";"7";"91";"0";"91";"0";"0";"0";"69";"0";"690";"0";"0";"0"
"Random";"Minimal";"Median";"7";"79";"0";"79";"0";"0";"0";"46";"0";"460";"0";"0";"0"
"Random";"Maximum";"Minimal";"7";"91";"0";"91";"0";"0";"0";"69";"0";"690";"0";"0";"0"
"Random";"Maximum";"Maximum";"7";"85";"0";"85";"0";"0";"0";"85";"0";"850";"0";"0";"0"
"Random";"Maximum";"Median";"7";"87";"0";"87";"0";"0";"0";"95";"0";"950";"0";"0";"0"
"Random";"Median";"Minimal";"7";"79";"0";"79";"0";"0";"0";"46";"0";"460";"0";"0";"0"
"Random";"Median";"Maximum";"7";"87";"0";"87";"0";"0";"0";"95";"0";"950";"0";"0";"0"
"Random";"Median";"Median";"7";"92";"0";"92";"0";"0";"0";"52";"0";"520";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"7";"64";"0";"18";"1";"8";"0";"9";"0";"90";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"7";"49";"0";"38";"0";"2";"0";"31";"0";"310";"0";"0";"0"
"Greedy";"Minimal";"Median";"7";"58";"0";"25";"2";"8";"0";"12";"0";"120";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"7";"48";"0";"38";"0";"1";"0";"31";"0";"310";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"7";"215";"0";"209";"0";"0";"0";"199";"0";"1990";"0";"0";"0"
"Greedy";"Maximum";"Median";"7";"85";"0";"77";"0";"1";"0";"64";"0";"640";"0";"0";"0"
"Greedy";"Median";"Minimal";"7";"55";"0";"25";"2";"7";"0";"13";"0";"130";"0";"0";"0"
"Greedy";"Median";"Maximum";"7";"84";"0";"78";"0";"0";"0";"74";"0";"740";"0";"0";"0"
"Greedy";"Median";"Median";"7";"102";"0";"65";"2";"11";"0";"50";"0";"500";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"7";"154";"0";"154";"0";"0";"0";"154";"0";"1540";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"7";"161";"0";"161";"0";"0";"0";"174";"0";"1740";"0";"0";"0"
"Bipartite";"Minimal";"Median";"7";"157";"0";"157";"0";"0";"0";"156";"0";"1560";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"7";"161";"0";"161";"0";"0";"0";"174";"0";"1740";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"7";"219";"0";"218";"0";"0";"0";"255";"0";"2550";"0";"0";"0"
"Bipartite";"Maximum";"Median";"7";"175";"0";"175";"0";"0";"0";"191";"0";"1910";"0";"0";"0"
"Bipartite";"Median";"Minimal";"7";"157";"0";"157";"0";"0";"0";"156";"0";"1560";"0";"0";"0"
"Bipartite";"Median";"Maximum";"7";"175";"0";"175";"0";"0";"0";"191";"0";"1910";"0";"0";"0"
"Bipartite";"Median";"Median";"7";"162";"0";"162";"0";"0";"0";"162";"0";"1620";"0";"0";"0"
