"A";"P";"L";"SW";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"0";"0";"0.1";"1";"25";"3508";"3";"477";"27";"184";"0";"629";"0";"6290";"3";"21";"51"
"0";"0";"0.4";"1";"25";"3586";"3";"479";"17";"191";"0";"653";"4";"6546";"7";"16";"134"
"0";"0";"0.7";"1";"24";"4390";"4";"730";"14";"287";"0";"805";"2";"8064";"30";"30";"510"
"0";"0";"1.0";"1";"25";"3563";"3";"485";"7";"153";"0";"660";"3";"6630";"21";"0";"210"
"0";"0";"1.3";"1";"25";"3425";"3";"487";"9";"97";"0";"628";"1";"6293";"1";"1";"23"
"0";"0";"1.6";"1";"25";"3425";"3";"487";"9";"97";"0";"628";"1";"6296";"3";"3";"78"
"0";"0";"1.9";"1";"25";"3425";"3";"487";"9";"97";"0";"628";"1";"6299";"4";"4";"116"
"0";"0";"2.2";"1";"25";"3627";"3";"491";"9";"124";"0";"636";"3";"6426";"18";"18";"576"
"0";"0";"2.5";"1";"25";"3627";"3";"491";"9";"124";"0";"636";"3";"6435";"8";"8";"280"
"0";"0";"2.8";"1";"25";"3627";"3";"491";"9";"124";"0";"636";"3";"6444";"9";"9";"342"
"0";"0";"3.1";"1";"25";"3799";"3";"497";"13";"160";"0";"625";"3";"6343";"23";"23";"943"
"0";"0";"3.4";"1";"25";"3799";"3";"497";"13";"160";"0";"625";"3";"6352";"29";"0";"290"
"0";"0";"3.7";"1";"25";"3799";"4";"497";"13";"160";"0";"625";"3";"6361";"23";"23";"1081"
"0";"0";"4.0";"1";"25";"3799";"4";"496";"17";"166";"0";"684";"1";"6880";"30";"30";"1500"
"0";"0";"4.3";"1";"25";"3955";"4";"494";"15";"201";"0";"602";"4";"6192";"28";"28";"1484"
"0";"0";"4.6";"1";"25";"3955";"4";"494";"15";"201";"0";"602";"4";"6204";"31";"31";"1736"
"0";"0";"4.9";"1";"25";"3955";"4";"494";"15";"201";"0";"602";"4";"6216";"34";"34";"2006"
