"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"6";"161";"0";"153";"0";"2";"0";"174";"0";"1740";"2";"756";"7580"
"Random";"Minimal";"Minimal";"6";"78";"0";"77";"0";"0";"0";"62";"0";"620";"1";"81";"820"
"Random";"Minimal";"Maximum";"6";"78";"0";"78";"0";"0";"0";"72";"0";"720";"1";"714";"7150"
"Random";"Minimal";"Median";"6";"76";"0";"76";"0";"0";"0";"64";"0";"640";"1";"583";"5840"
"Random";"Maximum";"Minimal";"6";"78";"0";"78";"0";"0";"0";"65";"0";"650";"1";"559";"5600"
"Random";"Maximum";"Maximum";"6";"83";"0";"83";"0";"0";"0";"94";"0";"940";"1";"384";"3850"
"Random";"Maximum";"Median";"6";"81";"0";"81";"0";"0";"0";"65";"0";"650";"2";"1264";"12660"
"Random";"Median";"Minimal";"6";"78";"0";"78";"0";"0";"0";"67";"0";"670";"1";"1221";"12220"
"Random";"Median";"Maximum";"6";"81";"0";"81";"0";"0";"0";"65";"0";"650";"1";"700";"7010"
"Random";"Median";"Median";"6";"73";"0";"73";"0";"0";"0";"57";"0";"570";"1";"853";"8540"
"Greedy";"Minimal";"Minimal";"6";"10";"0";"0";"0";"0";"0";"1";"0";"10";"1";"1215";"12160"
"Greedy";"Minimal";"Maximum";"6";"10";"0";"0";"0";"0";"0";"8";"0";"80";"1";"837";"8380"
"Greedy";"Minimal";"Median";"6";"10";"0";"0";"0";"0";"0";"2";"0";"20";"1";"1002";"10030"
"Greedy";"Maximum";"Minimal";"6";"10";"0";"0";"0";"0";"0";"8";"0";"80";"1";"1215";"12160"
"Greedy";"Maximum";"Maximum";"6";"10";"0";"0";"0";"0";"0";"81";"0";"810";"1";"729";"7300"
"Greedy";"Maximum";"Median";"6";"10";"0";"0";"0";"0";"0";"18";"0";"180";"1";"1013";"10140"
"Greedy";"Median";"Minimal";"6";"10";"0";"0";"0";"0";"0";"2";"0";"20";"1";"542";"5430"
"Greedy";"Median";"Maximum";"6";"10";"0";"0";"0";"0";"0";"18";"0";"180";"1";"983";"9840"
"Greedy";"Median";"Median";"6";"10";"0";"0";"0";"0";"0";"9";"0";"90";"1";"1211";"12120"
"Bipartite";"Minimal";"Minimal";"6";"87";"0";"85";"0";"0";"0";"110";"0";"1100";"1";"580";"5810"
"Bipartite";"Minimal";"Maximum";"6";"91";"0";"91";"0";"0";"0";"147";"0";"1470";"1";"1184";"11850"
"Bipartite";"Minimal";"Median";"6";"90";"0";"86";"0";"0";"0";"112";"0";"1120";"1";"1262";"12630"
"Bipartite";"Maximum";"Minimal";"6";"91";"0";"91";"0";"0";"0";"147";"0";"1470";"1";"963";"9640"
"Bipartite";"Maximum";"Maximum";"6";"118";"0";"118";"0";"0";"0";"220";"0";"2200";"1";"1199";"12000"
"Bipartite";"Maximum";"Median";"6";"100";"0";"100";"0";"0";"0";"177";"0";"1770";"1";"529";"5300"
"Bipartite";"Median";"Minimal";"6";"88";"0";"85";"0";"0";"0";"109";"0";"1090";"1";"1114";"11150"
"Bipartite";"Median";"Maximum";"6";"100";"0";"100";"0";"0";"0";"177";"0";"1770";"1";"914";"9150"
"Bipartite";"Median";"Median";"6";"97";"0";"97";"0";"0";"0";"131";"0";"1310";"1";"683";"6840"
